# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
30;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;3299.9999;3299.9999;true
30;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;7299.9999;7299.9999;true
30;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;2700.0000;2700.0000;true
30;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;7999.9999;7999.9999;true
40;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;8500.0000;8500.0000;true
40;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;6699.9999;6699.9999;true
40;h_0;h_3;h_0->edge0->agg0->core0->agg1->edge1->h_3;1000.0000;88.00;4.30;80.3374;3319.6625;3399.9999;true
40;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;1300.0000;1300.0000;true
40;h_0;h_3;h_0->edge0->agg0->core0->agg1->edge1->h_3;1000.0000;88.00;4.30;800.3374;0.0000;699.9999;true
40;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;7599.9999;7599.9999;true
40;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;5699.9999;5699.9999;true
40;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;2800.0000;2800.0000;true
40;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;4900.0000;4900.0000;true
40;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;4200.0000;4200.0000;true
40;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;2200.0000;2200.0000;true
40;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;9499.9999;9499.9999;true
50;h_0;h_3;h_0->edge0->agg0->core0->agg1->edge1->h_3;1000.0000;176.00;8.60;40.3374;8659.6625;8699.9999;true
50;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;7800.0000;7800.0000;true
50;h_0;h_3;h_0->edge0->agg0->core0->agg1->edge1->h_3;1000.0000;176.00;8.60;400.3374;2299.6625;2699.9999;true
50;h_0;h_3;h_0->edge0->agg0->core0->agg1->edge1->h_3;1000.0000;176.00;8.60;400.3374;699.6625;1099.9999;true
50;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;9999.9999;9999.9999;true
50;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;9299.9999;9299.9999;true
50;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;6899.9999;6899.9999;true
50;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;5300.0000;5300.0000;true
50;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;4100.0000;4100.0000;true
50;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;3499.9999;3499.9999;true
50;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;1999.9999;1999.9999;true
50;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;200.0000;200.0000;true
50;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;6100.0000;6100.0000;true
50;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;4700.0000;4700.0000;true
60;h_0;h_3;h_0->edge0->agg0->core0->agg1->edge1->h_3;1000.0000;168.00;8.21;600.3374;8899.6626;9500.0000;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;8100.0000;8100.0000;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;7399.9999;7399.9999;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;5099.9999;5099.9999;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;3299.9999;3299.9999;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;1699.9999;1699.9999;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;800.0000;800.0000;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;8599.9999;8599.9999;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;5699.9999;5699.9999;true
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;6600.0000;6600.0000;true
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;4200.0000;4200.0000;true
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;2600.0000;2600.0000;true
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;200.0000;200.0000;true
70;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;8700.0000;8700.0000;true
70;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;7799.9999;7799.9999;true
70;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;6899.9999;6899.9999;true
70;h_0;h_3;h_0->edge0->agg0->core0->agg1->edge1->h_3;1000.0000;120.00;5.87;800.3374;4099.6625;4899.9999;true
70;h_0;h_3;h_0->edge0->agg0->core0->agg1->edge1->h_3;1000.0000;120.00;5.87;400.3374;2099.6626;2500.0000;true
70;h_0;h_3;h_0->edge0->agg0->core0->agg1->edge1->h_3;1000.0000;120.00;5.87;800.3374;399.6625;1199.9999;true
70;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;5600.0000;5600.0000;true
70;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;199.9999;199.9999;true
70;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;9599.9999;9599.9999;true
70;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;6299.9999;6299.9999;true
70;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;2999.9999;2999.9999;true
70;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;1900.0000;1900.0000;true
