# units: time(s); switchId; energy(watt)
390;22;7.0406
390;21;7.0406
390;20;7.0406
390;19;7.0406
390;18;7.0406
390;17;7.0406
390;16;7.0406
390;15;7.0406
390;14;7.0406
390;13;7.0406
390;12;7.0406
400;23;7.2258
400;22;7.2258
400;21;7.2258
400;20;7.2258
400;19;7.2258
400;18;7.2258
400;17;7.2258
400;16;7.2258
400;15;7.2258
400;14;7.2258
400;13;7.2258
400;12;7.2258
410;23;7.4111
410;22;7.4111
410;21;7.4111
410;20;7.4111
410;19;7.4111
410;18;7.4111
410;17;7.4111
410;16;7.4111
410;15;7.4111
410;14;7.4111
410;13;7.4111
410;12;7.4111
420;23;7.5964
420;22;7.5964
420;21;7.5964
420;20;7.5964
420;19;7.5964
420;18;7.5964
420;17;7.5964
420;16;7.5964
420;15;7.5964
420;14;7.5964
420;13;7.5964
420;12;7.5964
430;23;7.7817
430;22;7.7817
430;21;7.7817
430;20;7.7817
430;19;7.7817
430;18;7.7817
430;17;7.7817
430;16;7.7817
430;15;7.7817
430;14;7.7817
430;13;7.7817
430;12;7.7817
440;23;7.9670
440;22;7.9670
440;21;7.9670
440;20;7.9670
440;19;7.9670
440;18;7.9670
440;17;7.9670
440;16;7.9670
440;15;7.9670
440;14;7.9670
440;13;7.9670
440;12;7.9670
450;23;8.1522
450;22;8.1522
450;21;8.1522
450;20;8.1522
450;19;8.1522
450;18;8.1522
450;17;8.1522
450;16;8.1522
450;15;8.1522
450;14;8.1522
450;13;8.1522
450;12;8.1522
460;23;8.3375
460;22;8.3375
460;21;8.3375
460;20;8.3375
460;19;8.3375
460;18;8.3375
460;17;8.3375
460;16;8.3375
460;15;8.3375
460;14;8.3375
460;13;8.3375
460;12;8.3375
470;23;8.5228
470;22;8.5228
470;21;8.5228
470;20;8.5228
470;19;8.5228
470;18;8.5228
470;17;8.5228
470;16;8.5228
470;15;8.5228
470;14;8.5228
470;13;8.5228
470;12;8.5228
480;23;8.7081
480;22;8.7081
480;21;8.7081
480;20;8.7081
480;19;8.7081
480;18;8.7081
480;17;8.7081
480;16;8.7081
480;15;8.7081
480;14;8.7081
480;13;8.7081
480;12;8.7081
490;23;8.8933
490;22;8.8933
490;21;8.8933
490;20;8.8933
490;19;8.8933
490;18;8.8933
490;17;8.8933
490;16;8.8933
490;15;8.8933
490;14;8.8933
490;13;8.8933
490;12;8.8933
500;23;9.0786
500;22;9.0786
500;21;9.0786
500;20;9.0786
500;19;9.0786
500;18;9.0786
500;17;9.0786
500;16;9.0786
500;15;9.0786
500;14;9.0786
500;13;9.0786
500;12;9.0786
510;23;9.2639
510;22;9.2639
510;21;9.2639
510;20;9.2639
510;19;9.2639
510;18;9.2639
510;17;9.2639
510;16;9.2639
510;15;9.2639
510;14;9.2639
510;13;9.2639
510;12;9.2639
520;23;9.4492
520;22;9.4492
520;21;9.4492
520;20;9.4492
520;19;9.4492
520;18;9.4492
520;17;9.4492
520;16;9.4492
520;15;9.4492
520;14;9.4492
520;13;9.4492
520;12;9.4492
530;23;9.6345
530;22;9.6345
530;21;9.6345
530;20;9.6345
530;19;9.6345
530;18;9.6345
530;17;9.6345
530;16;9.6345
530;15;9.6345
530;14;9.6345
530;13;9.6345
530;12;9.6345
540;23;9.8197
540;22;9.8197
540;21;9.8197
540;20;9.8197
540;19;9.8197
540;18;9.8197
540;17;9.8197
540;16;9.8197
540;15;9.8197
540;14;9.8197
540;13;9.8197
540;12;9.8197
550;23;10.0050
550;22;10.0050
550;21;10.0050
550;20;10.0050
550;19;10.0050
550;18;10.0050
550;17;10.0050
550;16;10.0050
550;15;10.0050
550;14;10.0050
550;13;10.0050
550;12;10.0050
560;23;10.1903
560;22;10.1903
560;21;10.1903
560;20;10.1903
560;19;10.1903
560;18;10.1903
560;17;10.1903
560;16;10.1903
560;15;10.1903
560;14;10.1903
560;13;10.1903
560;12;10.1903
570;23;10.3756
570;22;10.3756
570;21;10.3756
570;20;10.3756
570;19;10.3756
570;18;10.3756
570;17;10.3756
570;16;10.3756
570;15;10.3756
570;14;10.3756
570;13;10.3756
570;12;10.3756
580;23;10.5608
580;22;10.5608
580;21;10.5608
580;20;10.5608
580;19;10.5608
580;18;10.5608
580;17;10.5608
580;16;10.5608
580;15;10.5608
580;14;10.5608
580;13;10.5608
580;12;10.5608
590;23;10.7461
590;22;10.7461
590;21;10.7461
590;20;10.7461
590;19;10.7461
590;18;10.7461
590;17;10.7461
590;16;10.7461
590;15;10.7461
590;14;10.7461
590;13;10.7461
590;12;10.7461
600;23;10.9314
600;22;10.9314
600;21;10.9314
600;20;10.9314
600;19;10.9314
600;18;10.9314
600;17;10.9314
600;16;10.9314
600;15;10.9314
600;14;10.9314
600;13;10.9314
600;12;10.9314
610;23;11.1167
610;22;11.1167
610;21;11.1167
610;20;11.1167
610;19;11.1167
610;18;11.1167
610;17;11.1167
610;16;11.1167
610;15;11.1167
610;14;11.1167
610;13;11.1167
610;12;11.1167
620;23;11.3020
620;22;11.3020
620;21;11.3020
620;20;11.3020
620;19;11.3020
620;18;11.3020
620;17;11.3020
620;16;11.3020
620;15;11.3020
620;14;11.3020
620;13;11.3020
620;12;11.3020
630;23;11.4872
630;22;11.4872
630;21;11.4872
630;20;11.4872
630;19;11.4872
630;18;11.4872
630;17;11.4872
630;16;11.4872
630;15;11.4872
630;14;11.4872
630;13;11.4872
630;12;11.4872
640;23;11.6725
640;22;11.6725
640;21;11.6725
640;20;11.6725
640;19;11.6725
640;18;11.6725
640;17;11.6725
640;16;11.6725
640;15;11.6725
640;14;11.6725
640;13;11.6725
640;12;11.6725
650;23;11.8578
650;22;11.8578
650;21;11.8578
650;20;11.8578
650;19;11.8578
650;18;11.8578
650;17;11.8578
650;16;11.8578
650;15;11.8578
650;14;11.8578
650;13;11.8578
650;12;11.8578
660;23;12.0431
660;22;12.0431
660;21;12.0431
660;20;12.0431
660;19;12.0431
660;18;12.0431
660;17;12.0431
660;16;12.0431
660;15;12.0431
660;14;12.0431
660;13;12.0431
660;12;12.0431
670;23;12.2283
670;22;12.2283
670;21;12.2283
670;20;12.2283
670;19;12.2283
670;18;12.2283
670;17;12.2283
670;16;12.2283
670;15;12.2283
670;14;12.2283
670;13;12.2283
670;12;12.2283
680;23;12.4136
680;22;12.4136
680;21;12.4136
680;20;12.4136
680;19;12.4136
680;18;12.4136
680;17;12.4136
680;16;12.4136
680;15;12.4136
680;14;12.4136
680;13;12.4136
680;12;12.4136
690;23;12.5989
690;22;12.5989
690;21;12.5989
690;20;12.5989
690;19;12.5989
690;18;12.5989
690;17;12.5989
690;16;12.5989
690;15;12.5989
690;14;12.5989
690;13;12.5989
690;12;12.5989
700;23;12.7842
700;22;12.7842
700;21;12.7842
700;20;12.7842
700;19;12.7842
700;18;12.7842
700;17;12.7842
700;16;12.7842
700;15;12.7842
700;14;12.7842
700;13;12.7842
700;12;12.7842
710;23;12.9695
710;22;12.9695
710;21;12.9695
710;20;12.9695
710;19;12.9695
710;18;12.9695
710;17;12.9695
710;16;12.9695
710;15;12.9695
710;14;12.9695
710;13;12.9695
710;12;12.9695
720;23;13.1547
720;22;13.1547
720;21;13.1547
720;20;13.1547
720;19;13.1547
720;18;13.1547
720;17;13.1547
720;16;13.1547
720;15;13.1547
720;14;13.1547
720;13;13.1547
720;12;13.1547
730;23;13.3400
730;22;13.3400
730;21;13.3400
730;20;13.3400
730;19;13.3400
730;18;13.3400
730;17;13.3400
730;16;13.3400
730;15;13.3400
730;14;13.3400
730;13;13.3400
730;12;13.3400
740;23;13.5253
740;22;13.5253
740;21;13.5253
740;20;13.5253
740;19;13.5253
740;18;13.5253
740;17;13.5253
740;16;13.5253
740;15;13.5253
740;14;13.5253
740;13;13.5253
740;12;13.5253
750;23;13.7106
750;22;13.7106
750;21;13.7106
750;20;13.7106
750;19;13.7106
750;18;13.7106
750;17;13.7106
750;16;13.7106
750;15;13.7106
750;14;13.7106
750;13;13.7106
750;12;13.7106
760;23;13.8958
760;22;13.8958
760;21;13.8958
760;20;13.8958
760;19;13.8958
760;18;13.8958
760;17;13.8958
760;16;13.8958
760;15;13.8958
760;14;13.8958
760;13;13.8958
760;12;13.8958
770;23;14.0811
770;22;14.0811
770;21;14.0811
770;20;14.0811
770;19;14.0811
770;18;14.0811
770;17;14.0811
770;16;14.0811
770;15;14.0811
770;14;14.0811
770;13;14.0811
770;12;14.0811
780;23;14.2664
780;22;14.2664
780;21;14.2664
780;20;14.2664
780;19;14.2664
780;18;14.2664
780;17;14.2664
780;16;14.2664
780;15;14.2664
780;14;14.2664
780;13;14.2664
780;12;14.2664
790;23;14.4517
790;22;14.4517
790;21;14.4517
790;20;14.4517
790;19;14.4517
790;18;14.4517
790;17;14.4517
790;16;14.4517
790;15;14.4517
790;14;14.4517
790;13;14.4517
790;12;14.4517
800;23;14.6370
800;22;14.6370
800;21;14.6370
800;20;14.6370
800;19;14.6370
800;18;14.6370
800;17;14.6370
800;16;14.6370
800;15;14.6370
800;14;14.6370
800;13;14.6370
800;12;14.6370
810;23;14.8222
810;22;14.8222
810;21;14.8222
810;20;14.8222
810;19;14.8222
810;18;14.8222
810;17;14.8222
810;16;14.8222
810;15;14.8222
810;14;14.8222
810;13;14.8222
810;12;14.8222
820;23;15.0075
820;22;15.0075
820;21;15.0075
820;20;15.0075
820;19;15.0075
820;18;15.0075
820;17;15.0075
820;16;15.0075
820;15;15.0075
820;14;15.0075
820;13;15.0075
820;12;15.0075
830;23;15.1928
830;22;15.1928
830;21;15.1928
830;20;15.1928
830;19;15.1928
830;18;15.1928
830;17;15.1928
830;16;15.1928
830;15;15.1928
830;14;15.1928
830;13;15.1928
830;12;15.1928
840;23;15.3781
840;22;15.3781
840;21;15.3781
840;20;15.3781
840;19;15.3781
840;18;15.3781
840;17;15.3781
840;16;15.3781
840;15;15.3781
840;14;15.3781
840;13;15.3781
840;12;15.3781
850;23;15.5633
850;22;15.5633
850;21;15.5633
850;20;15.5633
850;19;15.5633
850;18;15.5633
850;17;15.5633
850;16;15.5633
850;15;15.5633
850;14;15.5633
850;13;15.5633
850;12;15.5633
860;23;15.7486
860;22;15.7486
860;21;15.7486
860;20;15.7486
860;19;15.7486
860;18;15.7486
860;17;15.7486
860;16;15.7486
860;15;15.7486
860;14;15.7486
860;13;15.7486
860;12;15.7486
870;23;15.9339
870;22;15.9339
870;21;15.9339
870;20;15.9339
870;19;15.9339
870;18;15.9339
870;17;15.9339
870;16;15.9339
870;15;15.9339
870;14;15.9339
870;13;15.9339
870;12;15.9339
880;23;16.1192
880;22;16.1192
880;21;16.1192
880;20;16.1192
880;19;16.1192
880;18;16.1192
880;17;16.1192
880;16;16.1192
880;15;16.1192
880;14;16.1192
880;13;16.1192
880;12;16.1192
890;23;16.3045
890;22;16.3045
890;21;16.3045
890;20;16.3045
890;19;16.3045
890;18;16.3045
890;17;16.3045
890;16;16.3045
890;15;16.3045
890;14;16.3045
890;13;16.3045
890;12;16.3045
900;23;16.4897
900;22;16.4897
900;21;16.4897
900;20;16.4897
900;19;16.4897
900;18;16.4897
900;17;16.4897
900;16;16.4897
900;15;16.4897
900;14;16.4897
900;13;16.4897
900;12;16.4897
910;23;16.6750
910;22;16.6750
910;21;16.6750
910;20;16.6750
910;19;16.6750
910;18;16.6750
910;17;16.6750
910;16;16.6750
910;15;16.6750
910;14;16.6750
910;13;16.6750
910;12;16.6750
920;23;16.8603
920;22;16.8603
920;21;16.8603
920;20;16.8603
920;19;16.8603
920;18;16.8603
920;17;16.8603
920;16;16.8603
920;15;16.8603
920;14;16.8603
920;13;16.8603
920;12;16.8603
930;23;17.0456
930;22;17.0456
930;21;17.0456
930;20;17.0456
930;19;17.0456
930;18;17.0456
930;17;17.0456
930;16;17.0456
930;15;17.0456
930;14;17.0456
930;13;17.0456
930;12;17.0456
940;23;17.2308
940;22;17.2308
940;21;17.2308
940;20;17.2308
940;19;17.2308
940;18;17.2308
940;17;17.2308
940;16;17.2308
940;15;17.2308
940;14;17.2308
940;13;17.2308
940;12;17.2308
950;23;17.4161
950;22;17.4161
950;21;17.4161
950;20;17.4161
950;19;17.4161
950;18;17.4161
950;17;17.4161
950;16;17.4161
950;15;17.4161
950;14;17.4161
950;13;17.4161
950;12;17.4161
960;23;17.6014
960;22;17.6014
960;21;17.6014
960;20;17.6014
960;19;17.6014
960;18;17.6014
960;17;17.6014
960;16;17.6014
960;15;17.6014
960;14;17.6014
960;13;17.6014
960;12;17.6014
970;23;17.7867
970;22;17.7867
970;21;17.7867
970;20;17.7867
970;19;17.7867
970;18;17.7867
970;17;17.7867
970;16;17.7867
970;15;17.7867
970;14;17.7867
970;13;17.7867
970;12;17.7867
980;23;17.9720
980;22;17.9720
980;21;17.9720
980;20;17.9720
980;19;17.9720
980;18;17.9720
980;17;17.9720
980;16;17.9720
980;15;17.9720
980;14;17.9720
980;13;17.9720
980;12;17.9720
990;23;18.1572
990;22;18.1572
990;21;18.1572
990;20;18.1572
990;19;18.1572
990;18;18.1572
990;17;18.1572
990;16;18.1572
990;15;18.1572
990;14;18.1572
990;13;18.1572
990;12;18.1572
1000;23;18.3425
1000;22;18.3425
1000;21;18.3425
1000;20;18.3425
1000;19;18.3425
1000;18;18.3425
1000;17;18.3425
1000;16;18.3425
1000;15;18.3425
1000;14;18.3425
1000;13;18.3425
1000;12;18.3425
1010;23;18.5278
1010;22;18.5278
1010;21;18.5278
1010;20;18.5278
1010;19;18.5278
1010;18;18.5278
1010;17;18.5278
1010;16;18.5278
1010;15;18.5278
1010;14;18.5278
1010;13;18.5278
1010;12;18.5278
1020;23;18.7131
1020;22;18.7131
1020;21;18.7131
1020;20;18.7131
1020;19;18.7131
1020;18;18.7131
1020;17;18.7131
1020;16;18.7131
1020;15;18.7131
1020;14;18.7131
1020;13;18.7131
1020;12;18.7131
1030;23;18.8983
1030;22;18.8983
1030;21;18.8983
1030;20;18.8983
1030;19;18.8983
1030;18;18.8983
1030;17;18.8983
1030;16;18.8983
1030;15;18.8983
1030;14;18.8983
1030;13;18.8983
1030;12;18.8983
1040;23;19.0836
1040;22;19.0836
1040;21;19.0836
1040;20;19.0836
1040;19;19.0836
1040;18;19.0836
1040;17;19.0836
1040;16;19.0836
1040;15;19.0836
1040;14;19.0836
1040;13;19.0836
1040;12;19.0836
1050;23;19.2689
1050;22;19.2689
1050;21;19.2689
1050;20;19.2689
1050;19;19.2689
1050;18;19.2689
1050;17;19.2689
1050;16;19.2689
1050;15;19.2689
1050;14;19.2689
1050;13;19.2689
1050;12;19.2689
1060;23;19.4542
1060;22;19.4542
1060;21;19.4542
1060;20;19.4542
1060;19;19.4542
1060;18;19.4542
1060;17;19.4542
1060;16;19.4542
1060;15;19.4542
1060;14;19.4542
1060;13;19.4542
1060;12;19.4542
1070;23;19.6395
1070;22;19.6395
1070;21;19.6395
1070;20;19.6395
1070;19;19.6395
1070;18;19.6395
1070;17;19.6395
1070;16;19.6395
1070;15;19.6395
1070;14;19.6395
1070;13;19.6395
1070;12;19.6395
1080;23;19.8247
1080;22;19.8247
1080;21;19.8247
1080;20;19.8247
1080;19;19.8247
1080;18;19.8247
1080;17;19.8247
1080;16;19.8247
1080;15;19.8247
1080;14;19.8247
1080;13;19.8247
1080;12;19.8247
1090;23;20.0100
1090;22;20.0100
1090;21;20.0100
1090;20;20.0100
1090;19;20.0100
1090;18;20.0100
1090;17;20.0100
1090;16;20.0100
1090;15;20.0100
1090;14;20.0100
1090;13;20.0100
1090;12;20.0100
1100;23;20.1953
1100;22;20.1953
1100;21;20.1953
1100;20;20.1953
1100;19;20.1953
1100;18;20.1953
1100;17;20.1953
1100;16;20.1953
1100;15;20.1953
1100;14;20.1953
1100;13;20.1953
1100;12;20.1953
1110;23;20.3806
1110;22;20.3806
1110;21;20.3806
1110;20;20.3806
1110;19;20.3806
1110;18;20.3806
1110;17;20.3806
1110;16;20.3806
1110;15;20.3806
1110;14;20.3806
1110;13;20.3806
1110;12;20.3806
1120;23;20.5658
1120;22;20.5658
1120;21;20.5658
1120;20;20.5658
1120;19;20.5658
1120;18;20.5658
1120;17;20.5658
1120;16;20.5658
1120;15;20.5658
1120;14;20.5658
1120;13;20.5658
1120;12;20.5658
1130;23;20.7511
1130;22;20.7511
1130;21;20.7511
1130;20;20.7511
1130;19;20.7511
1130;18;20.7511
1130;17;20.7511
1130;16;20.7511
1130;15;20.7511
1130;14;20.7511
1130;13;20.7511
1130;12;20.7511
1140;23;20.9364
1140;22;20.9364
1140;21;20.9364
1140;20;20.9364
1140;19;20.9364
1140;18;20.9364
1140;17;20.9364
1140;16;20.9364
1140;15;20.9364
1140;14;20.9364
1140;13;20.9364
1140;12;20.9364
1150;23;21.1217
1150;22;21.1217
1150;21;21.1217
1150;20;21.1217
1150;19;21.1217
1150;18;21.1217
1150;17;21.1217
1150;16;21.1217
1150;15;21.1217
1150;14;21.1217
1150;13;21.1217
1150;12;21.1217
1160;23;21.3070
1160;22;21.3070
1160;21;21.3070
1160;20;21.3070
1160;19;21.3070
1160;18;21.3070
1160;17;21.3070
1160;16;21.3070
1160;15;21.3070
1160;14;21.3070
1160;13;21.3070
1160;12;21.3070
1170;23;21.4922
1170;22;21.4922
1170;21;21.4922
1170;20;21.4922
1170;19;21.4922
1170;18;21.4922
1170;17;21.4922
1170;16;21.4922
1170;15;21.4922
1170;14;21.4922
1170;13;21.4922
1170;12;21.4922
1180;23;21.6775
1180;22;21.6775
1180;21;21.6775
1180;20;21.6775
1180;19;21.6775
1180;18;21.6775
1180;17;21.6775
1180;16;21.6775
1180;15;21.6775
1180;14;21.6775
1180;13;21.6775
1180;12;21.6775
1190;23;21.8628
1190;22;21.8628
1190;21;21.8628
1190;20;21.8628
1190;19;21.8628
1190;18;21.8628
1190;17;21.8628
1190;16;21.8628
1190;15;21.8628
1190;14;21.8628
1190;13;21.8628
1190;12;21.8628
1200;23;22.0481
1200;22;22.0481
1200;21;22.0481
1200;20;22.0481
1200;19;22.0481
1200;18;22.0481
1200;17;22.0481
1200;16;22.0481
1200;15;22.0481
1200;14;22.0481
1200;13;22.0481
1200;12;22.0481
1210;23;22.2333
1210;22;22.2333
1210;21;22.2333
1210;20;22.2333
1210;19;22.2333
1210;18;22.2333
1210;17;22.2333
1210;16;22.2333
1210;15;22.2333
1210;14;22.2333
1210;13;22.2333
1210;12;22.2333
1220;23;22.4186
1220;22;22.4186
1220;21;22.4186
1220;20;22.4186
1220;19;22.4186
1220;18;22.4186
1220;17;22.4186
1220;16;22.4186
1220;15;22.4186
1220;14;22.4186
1220;13;22.4186
1220;12;22.4186
1230;23;22.6039
1230;22;22.6039
1230;21;22.6039
1230;20;22.6039
1230;19;22.6039
1230;18;22.6039
1230;17;22.6039
1230;16;22.6039
1230;15;22.6039
1230;14;22.6039
1230;13;22.6039
1230;12;22.6039
1240;23;22.7892
1240;22;22.7892
1240;21;22.7892
1240;20;22.7892
1240;19;22.7892
1240;18;22.7892
1240;17;22.7892
1240;16;22.7892
1240;15;22.7892
1240;14;22.7892
1240;13;22.7892
1240;12;22.7892
1250;23;22.9745
1250;22;22.9745
1250;21;22.9745
1250;20;22.9745
1250;19;22.9745
1250;18;22.9745
1250;17;22.9745
1250;16;22.9745
1250;15;22.9745
1250;14;22.9745
1250;13;22.9745
1250;12;22.9745
1260;23;23.1597
1260;22;23.1597
1260;21;23.1597
1260;20;23.1597
1260;19;23.1597
1260;18;23.1597
1260;17;23.1597
1260;16;23.1597
1260;15;23.1597
1260;14;23.1597
1260;13;23.1597
1260;12;23.1597
1270;23;23.3450
1270;22;23.3450
1270;21;23.3450
