time;host_name;host_id;energy;vm_policy;link_policy;wf_policy
183;h_3;3.0;6.1025;LFF;First;Priority
183;h_2;2.0;6.1105;LFF;First;Priority
183;h_1;1.0;6.1;LFF;First;Priority
183;h_0;0.0;6.1025;LFF;First;Priority
183;h_3;3.0;6.1025;LFF;First;Priority
183;h_2;2.0;6.1105;LFF;First;Priority
183;h_1;1.0;6.1;LFF;First;Priority
183;h_0;0.0;6.1025;LFF;First;Priority
183;h_3;3.0;6.1025;LFF;First;Priority
183;h_2;2.0;6.1105;LFF;First;Priority
183;h_1;1.0;6.1;LFF;First;Priority
183;h_0;0.0;6.1025;LFF;First;Priority
193;h_3;3.0;6.4363;LFF;First;Priority
193;h_2;2.0;6.4448;LFF;First;Priority
193;h_1;1.0;6.4337;LFF;First;Priority
193;h_0;0.0;6.4363;LFF;First;Priority
132;h_3;3.0;4.3398;LFF;First;PSO
132;h_2;2.0;4.3455;LFF;First;PSO
132;h_1;1.0;4.3381;LFF;First;PSO
132;h_0;0.0;4.3398;LFF;First;PSO
132;h_3;3.0;4.3398;LFF;First;PSO
132;h_2;2.0;4.3455;LFF;First;PSO
132;h_1;1.0;4.3381;LFF;First;PSO
132;h_0;0.0;4.3398;LFF;First;PSO
132;h_3;3.0;4.3398;LFF;First;PSO
132;h_2;2.0;4.3455;LFF;First;PSO
132;h_1;1.0;4.3381;LFF;First;PSO
132;h_0;0.0;4.3398;LFF;First;PSO
132;h_3;3.0;4.3398;LFF;First;PSO
132;h_2;2.0;4.3455;LFF;First;PSO
132;h_1;1.0;4.3381;LFF;First;PSO
132;h_0;0.0;4.3398;LFF;First;PSO
132;h_3;3.0;4.3398;LFF;First;PSO
132;h_2;2.0;4.3455;LFF;First;PSO
132;h_1;1.0;4.3381;LFF;First;PSO
132;h_0;0.0;4.3398;LFF;First;PSO
132;h_3;3.0;4.3398;LFF;First;PSO
132;h_2;2.0;4.3455;LFF;First;PSO
132;h_1;1.0;4.3381;LFF;First;PSO
132;h_0;0.0;4.3398;LFF;First;PSO
132;h_3;3.0;4.3398;LFF;First;PSO
132;h_2;2.0;4.3455;LFF;First;PSO
132;h_1;1.0;4.3381;LFF;First;PSO
132;h_0;0.0;4.3398;LFF;First;PSO
134;h_3;3.0;4.3398;LFF;First;PSO
134;h_2;2.0;4.3455;LFF;First;PSO
134;h_1;1.0;4.3381;LFF;First;PSO
134;h_0;0.0;4.3398;LFF;First;PSO
134;h_3;3.0;4.3398;LFF;First;PSO
134;h_2;2.0;4.3455;LFF;First;PSO
134;h_1;1.0;4.3381;LFF;First;PSO
134;h_0;0.0;4.3398;LFF;First;PSO
134;h_3;3.0;4.3398;LFF;First;PSO
134;h_2;2.0;4.3455;LFF;First;PSO
134;h_1;1.0;4.3381;LFF;First;PSO
134;h_0;0.0;4.3398;LFF;First;PSO
134;h_3;3.0;4.3398;LFF;First;PSO
134;h_2;2.0;4.3455;LFF;First;PSO
134;h_1;1.0;4.3381;LFF;First;PSO
134;h_0;0.0;4.3398;LFF;First;PSO
142;h_3;3.0;4.6736;LFF;First;PSO
142;h_2;2.0;4.6798;LFF;First;PSO
142;h_1;1.0;4.6717;LFF;First;PSO
142;h_0;0.0;4.6736;LFF;First;PSO
142;h_3;3.0;4.6736;LFF;First;PSO
142;h_2;2.0;4.6798;LFF;First;PSO
142;h_1;1.0;4.6717;LFF;First;PSO
142;h_0;0.0;4.6736;LFF;First;PSO
142;h_3;3.0;4.6736;LFF;First;PSO
142;h_2;2.0;4.6798;LFF;First;PSO
142;h_1;1.0;4.6717;LFF;First;PSO
142;h_0;0.0;4.6736;LFF;First;PSO
142;h_3;3.0;4.6736;LFF;First;PSO
142;h_2;2.0;4.6798;LFF;First;PSO
142;h_1;1.0;4.6717;LFF;First;PSO
142;h_0;0.0;4.6736;LFF;First;PSO
144;h_3;3.0;4.6736;LFF;First;PSO
144;h_2;2.0;4.6798;LFF;First;PSO
144;h_1;1.0;4.6717;LFF;First;PSO
144;h_0;0.0;4.6736;LFF;First;PSO
144;h_3;3.0;4.6736;LFF;First;PSO
144;h_2;2.0;4.6798;LFF;First;PSO
144;h_1;1.0;4.6717;LFF;First;PSO
144;h_0;0.0;4.6736;LFF;First;PSO
144;h_3;3.0;4.6736;LFF;First;PSO
144;h_2;2.0;4.6798;LFF;First;PSO
144;h_1;1.0;4.6717;LFF;First;PSO
144;h_0;0.0;4.6736;LFF;First;PSO
144;h_3;3.0;4.6736;LFF;First;PSO
144;h_2;2.0;4.6798;LFF;First;PSO
144;h_1;1.0;4.6717;LFF;First;PSO
144;h_0;0.0;4.6736;LFF;First;PSO
173;h_3;3.0;5.7686;LFF;First;PSO
173;h_2;2.0;5.7763;LFF;First;PSO
173;h_1;1.0;5.7663;LFF;First;PSO
173;h_0;0.0;5.7686;LFF;First;PSO
173;h_3;3.0;5.7686;LFF;First;PSO
173;h_2;2.0;5.7763;LFF;First;PSO
173;h_1;1.0;5.7663;LFF;First;PSO
173;h_0;0.0;5.7686;LFF;First;PSO
173;h_3;3.0;5.7686;LFF;First;PSO
173;h_2;2.0;5.7763;LFF;First;PSO
173;h_1;1.0;5.7663;LFF;First;PSO
173;h_0;0.0;5.7686;LFF;First;PSO
173;h_3;3.0;5.7686;LFF;First;PSO
173;h_2;2.0;5.7763;LFF;First;PSO
173;h_1;1.0;5.7663;LFF;First;PSO
173;h_0;0.0;5.7686;LFF;First;PSO
183;h_3;3.0;6.1025;LFF;First;PSO
183;h_2;2.0;6.1105;LFF;First;PSO
183;h_1;1.0;6.1;LFF;First;PSO
183;h_0;0.0;6.1025;LFF;First;PSO
142;h_3;3.0;4.6736;LFF;First;SJF
142;h_2;2.0;4.6798;LFF;First;SJF
142;h_1;1.0;4.6717;LFF;First;SJF
142;h_0;0.0;4.6736;LFF;First;SJF
142;h_3;3.0;4.6736;LFF;First;SJF
142;h_2;2.0;4.6798;LFF;First;SJF
142;h_1;1.0;4.6717;LFF;First;SJF
142;h_0;0.0;4.6736;LFF;First;SJF
142;h_3;3.0;4.6736;LFF;First;SJF
142;h_2;2.0;4.6798;LFF;First;SJF
142;h_1;1.0;4.6717;LFF;First;SJF
