time;src;dst;path;min_bw_mbps;avg_bw_used;avg_pct_use;network_latency_ms;proc_delay_ms;total_delay_ms;selected;vm_policy;link_policy;wf_policy;dataset
10;h_4;h_8;h_4->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;216004.127;0.0;3569.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;21604.127;0.0;3559.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_8;h_4->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;7204.127;0.0;3539.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_2;h_8;h_2->edge1->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;14404.1266;0.0;3479.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_9;h_8;h_9->edge4->h_8;10000.0;0.0;0.0;144.1;3285.8994;3429.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_8;h_3->edge1->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;21604.1266;0.0;3419.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;72004.127;0.0;3389.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;72004.1266;0.0;3359.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;3604.1266;0.0;3259.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;108004.127;0.0;3249.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;216004.1266;0.0;3189.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;216004.1266;0.0;3179.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_2;h_8;h_2->edge1->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;108004.1266;0.0;3069.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.1266;0.0;3039.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;10804.1266;0.0;2899.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.127;0.0;2879.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_8;h_4->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;72004.127;0.0;2799.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;108004.127;0.0;2769.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_8;h_3->edge1->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.1266;0.0;2569.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;54004.127;0.0;2559.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_8;h_3->edge1->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;216004.1266;0.0;2499.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_8;h_4->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;72004.127;0.0;2489.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;72004.127;0.0;2379.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;3604.127;0.0;2289.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_9;h_8;h_9->edge4->h_8;10000.0;0.0;0.0;144.1;2035.8992;2179.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;72004.1266;0.0;2139.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_9;h_8;h_9->edge4->h_8;10000.0;0.0;0.0;216.1;1903.8992;2119.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.1266;0.0;2089.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_8;h_4->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;108004.127;0.0;2059.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;21604.1266;0.0;1939.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_8;h_4->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;10804.127;0.0;1869.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;21604.127;0.0;1769.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;21604.1266;0.0;1749.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;21604.1266;0.0;1739.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;21604.1266;0.0;1729.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_8;h_3->edge1->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;7204.1266;0.0;1719.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;3604.1266;0.0;1689.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_8;h_4->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;72004.127;0.0;1679.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;72004.127;0.0;1659.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.127;0.0;1649.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_9;h_8;h_9->edge4->h_8;10000.0;0.0;0.0;72.1;1437.8992;1509.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_9;h_8;h_9->edge4->h_8;10000.0;0.0;0.0;216.1;1283.8992;1499.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;3604.127;0.0;1469.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_9;h_8;h_9->edge4->h_8;10000.0;0.0;0.0;216.1;1163.8992;1379.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.1266;0.0;1279.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;36004.127;0.0;1249.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;54004.1266;0.0;1189.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_8;h_4->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;54004.127;0.0;1109.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;14404.1266;0.0;1079.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_8;h_3->edge1->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;108004.1266;0.0;1069.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;216004.1266;0.0;1049.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.127;0.0;1009.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_2;h_8;h_2->edge1->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;108004.1266;0.0;989.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;10804.127;0.0;909.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.127;0.0;899.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.127;0.0;749.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_9;h_8;h_9->edge4->h_8;10000.0;0.0;0.0;3.7;716.2991;719.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_2;h_8;h_2->edge1->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;108004.1266;0.0;659.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.1266;0.0;619.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;108004.1266;0.0;429.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;72004.1266;0.0;339.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;72004.1266;0.0;309.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_8;h_3->edge1->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.1266;0.0;289.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;3604.1266;0.0;269.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_8;h_4->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.127;0.0;259.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.127;0.0;249.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;54004.1266;0.0;199.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;216004.1266;0.0;149.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_8;h_5->edge2->agg1->core1->agg2->edge4->h_8;10.0;0.0;0.0;144004.127;0.0;119.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_8;h_0->edge0->agg0->core1->agg2->edge4->h_8;10.0;0.0;0.0;21604.1266;0.0;99.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;108004.1259;0.0;8920.0;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;21604.1259;0.0;7719.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;7204.1259;465.8739;7669.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;36004.1259;0.0;7599.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1259;0.0;7169.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_1;h_5->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1259;0.0;6099.9997;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;72004.1259;0.0;5999.9997;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;21604.1259;0.0;5259.9996;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1259;0.0;4899.9996;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_1;h_5->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;108004.1259;0.0;4839.9996;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;10804.1259;0.0;4779.9996;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;216004.1259;0.0;4329.9995;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_1;h_5->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1259;0.0;3879.9995;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;72004.1259;0.0;3869.9995;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;216004.1259;0.0;3619.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_1;h_5->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;21604.1259;0.0;3379.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_1;h_5->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;54004.1259;0.0;2959.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1259;0.0;2779.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_1;h_5->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;7204.1259;0.0;2749.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;10804.1259;0.0;2729.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1259;0.0;2649.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;216004.1259;0.0;2159.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;21604.1259;0.0;1849.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;108004.1259;0.0;1219.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;108004.1259;0.0;789.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_1;h_5->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;21604.1259;0.0;729.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_1;h_5->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1259;0.0;529.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_1;h_5->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;14404.1259;0.0;49.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_4;h_1;h_4->edge2->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;216004.1259;0.0;9.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;36.1;8223.8999;8259.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;216.1;7683.8998;7899.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;108.1;7761.8998;7869.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;216.1;7513.8998;7729.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;108.1;6661.8997;6769.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;144.1;6105.8997;6249.9997;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;144.1;5505.8996;5649.9996;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;216.1;5263.8996;5479.9996;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;72.1;4907.8995;4979.9996;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;36.1;4273.8995;4309.9995;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;108.1;2711.8993;2819.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;108.1;2131.8993;2239.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;216.1;1393.8992;1609.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;54.1;1405.8992;1459.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;216.1;953.8991;1169.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;216.1;763.8991;979.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;144.1;9035.8999;9180.0;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1266;0.0;8890.0;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;7204.1266;1635.8734;8840.0;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;108.1;8631.8999;8740.0;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;216.1;8483.8999;8699.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;72.1;8597.8999;8669.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;144.1;8475.8999;8619.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;7204.1266;1245.8734;8449.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;144.1;8065.8998;8209.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;108004.1266;0.0;8099.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;54.1;7755.8998;7809.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;216004.1266;0.0;7759.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;144.1;7165.8998;7309.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_1;h_3->edge1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1005;0.0;6909.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;144.1;5995.8996;6139.9997;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_1;h_3->edge1->agg0->edge0->h_1;10.0;0.0;0.0;21604.1005;0.0;6129.9997;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_1;h_3->edge1->agg0->edge0->h_1;10.0;0.0;0.0;216004.1005;0.0;6119.9997;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;10804.1266;0.0;5769.9997;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_1;h_3->edge1->agg0->edge0->h_1;10.0;0.0;0.0;216004.1005;0.0;5679.9996;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_1;h_3->edge1->agg0->edge0->h_1;10.0;0.0;0.0;72004.1005;0.0;5589.9996;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;3.7;5006.2995;5009.9996;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;144.1;4565.8995;4709.9995;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1266;0.0;4599.9995;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;72.1;4497.8995;4569.9995;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;216004.1266;0.0;4549.9995;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;108004.1266;0.0;4479.9995;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;216004.1266;0.0;4069.9995;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;14.5;3815.4994;3829.9995;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1266;0.0;3099.9994;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;72004.1266;0.0;2639.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;108.1;2501.8993;2609.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;72.1;1817.8992;1889.9993;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_1;h_3->edge1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1005;0.0;1389.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_1;h_3->edge1->agg0->edge0->h_1;10.0;0.0;0.0;216004.1005;0.0;949.9992;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;72.1;627.8991;699.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_1;h_3->edge1->agg0->edge0->h_1;10.0;0.0;0.0;3604.1005;0.0;639.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_8;h_1;h_8->edge4->agg2->core1->agg0->edge0->h_1;10.0;0.0;0.0;7204.1266;0.0;159.9991;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;21.7;8878.2999;8900.0;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_1;h_3->edge1->agg0->edge0->h_1;10.0;0.0;0.0;144004.1005;0.0;8820.0;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_5;h_5->(LOCAL)->h_5;10000.0;0.0;0.0;0.0;8009.9999;8009.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_5;h_5->(LOCAL)->h_5;10000.0;0.0;0.0;0.0;7959.9999;7959.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_5;h_5->(LOCAL)->h_5;10000.0;0.0;0.0;0.0;7849.9999;7849.9999;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_5;h_5->(LOCAL)->h_5;10000.0;0.0;0.0;0.0;7639.9998;7639.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_5;h_5->(LOCAL)->h_5;10000.0;0.0;0.0;0.0;7449.9998;7449.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_5;h_5->(LOCAL)->h_5;10000.0;0.0;0.0;0.0;7329.9998;7329.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;72.1;7247.8998;7319.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_1;h_3->edge1->agg0->edge0->h_1;10.0;0.0;0.0;108004.1005;0.0;7089.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_3;h_1;h_3->edge1->agg0->edge0->h_1;10.0;0.0;0.0;10804.1005;0.0;6959.9998;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_5;h_5->(LOCAL)->h_5;10000.0;0.0;0.0;0.0;6729.9997;6729.9997;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_5;h_5->(LOCAL)->h_5;10000.0;0.0;0.0;0.0;6689.9997;6689.9997;True;LWFF;First;PSO;dataset-LargeVF
10;h_0;h_1;h_0->edge0->h_1;10000.0;0.0;0.0;36.1;6433.8997;6469.9997;True;LWFF;First;PSO;dataset-LargeVF
10;h_5;h_5;h_5->(LOCAL)->h_5;10000.0;0.0;0.0;0.0;6229.9997;6229.9997;True;LWFF;First;PSO;dataset-LargeVF
