# units: time(s); hostId; cpu(%); ram(%); bw(%); energy(Wh)
820;5;6.2500;12.5000;10.0000;27.0420
820;4;3.1250;6.2500;5.0000;27.0230
820;3;0.7813;3.1250;4.0000;27.0112
820;2;1.5625;6.2500;6.0000;27.0178
820;1;0.7813;3.1250;2.0000;27.0107
820;0;0.7813;3.1250;2.5000;27.0108
830;5;6.2500;12.5000;10.0000;27.3758
830;4;3.1250;6.2500;5.0000;27.3566
830;3;0.7813;3.1250;4.0000;27.3446
830;2;1.5625;6.2500;6.0000;27.3513
830;1;0.7813;3.1250;2.0000;27.3441
830;0;0.7813;3.1250;2.5000;27.3442
840;5;6.2500;12.5000;10.0000;27.7096
840;4;3.1250;6.2500;5.0000;27.6902
840;3;0.7813;3.1250;4.0000;27.6780
840;2;1.5625;6.2500;6.0000;27.6848
840;1;0.7813;3.1250;2.0000;27.6775
840;0;0.7813;3.1250;2.5000;27.6777
850;5;6.2500;12.5000;10.0000;28.0434
850;4;3.1250;6.2500;5.0000;28.0237
850;3;0.7813;3.1250;4.0000;28.0114
850;2;1.5625;6.2500;6.0000;28.0183
850;1;0.7813;3.1250;2.0000;28.0110
850;0;0.7813;3.1250;2.5000;28.0111
860;5;6.2500;12.5000;10.0000;28.3772
860;4;3.1250;6.2500;5.0000;28.3573
860;3;0.7813;3.1250;4.0000;28.3448
860;2;1.5625;6.2500;6.0000;28.3518
860;1;0.7813;3.1250;2.0000;28.3444
860;0;0.7813;3.1250;2.5000;28.3445
870;5;6.2500;12.5000;10.0000;28.7110
870;4;3.1250;6.2500;5.0000;28.6909
870;3;0.7813;3.1250;4.0000;28.6783
870;2;1.5625;6.2500;6.0000;28.6853
870;1;0.7813;3.1250;2.0000;28.6778
870;0;0.7813;3.1250;2.5000;28.6779
880;5;6.2500;12.5000;10.0000;29.0448
880;4;3.1250;6.2500;5.0000;29.0244
880;3;0.7813;3.1250;4.0000;29.0117
880;2;1.5625;6.2500;6.0000;29.0189
880;1;0.7813;3.1250;2.0000;29.0112
880;0;0.7813;3.1250;2.5000;29.0113
890;5;6.2500;12.5000;10.0000;29.3786
890;4;3.1250;6.2500;5.0000;29.3580
890;3;0.7813;3.1250;4.0000;29.3451
890;2;1.5625;6.2500;6.0000;29.3524
890;1;0.7813;3.1250;2.0000;29.3446
890;0;0.7813;3.1250;2.5000;29.3447
900;5;6.2500;12.5000;10.0000;29.7124
900;4;3.1250;6.2500;5.0000;29.6916
900;3;0.7813;3.1250;4.0000;29.6785
900;2;1.5625;6.2500;6.0000;29.6859
900;1;0.7813;3.1250;2.0000;29.6780
900;0;0.7813;3.1250;2.5000;29.6782
910;5;6.2500;12.5000;10.0000;30.0462
910;4;3.1250;6.2500;5.0000;30.0251
910;3;0.7813;3.1250;4.0000;30.0119
910;2;1.5625;6.2500;6.0000;30.0194
910;1;0.7813;3.1250;2.0000;30.0114
910;0;0.7813;3.1250;2.5000;30.0116
920;5;6.2500;12.5000;10.0000;30.3800
920;4;3.1250;6.2500;5.0000;30.3587
920;3;0.7813;3.1250;4.0000;30.3454
920;2;1.5625;6.2500;6.0000;30.3529
920;1;0.7813;3.1250;2.0000;30.3449
920;0;0.7813;3.1250;2.5000;30.3450
930;5;6.2500;12.5000;10.0000;30.7138
930;4;3.1250;6.2500;5.0000;30.6923
930;3;0.7813;3.1250;4.0000;30.6788
930;2;1.5625;6.2500;6.0000;30.6864
930;1;0.7813;3.1250;2.0000;30.6783
930;0;0.7813;3.1250;2.5000;30.6784
940;5;6.2500;12.5000;10.0000;31.0476
940;4;3.1250;6.2500;5.0000;31.0258
940;3;0.7813;3.1250;4.0000;31.0122
940;2;1.5625;6.2500;6.0000;31.0199
940;1;0.7813;3.1250;2.0000;31.0117
940;0;0.7813;3.1250;2.5000;31.0118
950;5;6.2500;12.5000;10.0000;31.3814
950;4;3.1250;6.2500;5.0000;31.3594
950;3;0.7813;3.1250;4.0000;31.3456
950;2;1.5625;6.2500;6.0000;31.3534
950;1;0.7813;3.1250;2.0000;31.3451
950;0;0.7813;3.1250;2.5000;31.3452
960;5;6.2500;12.5000;10.0000;31.7152
960;4;3.1250;6.2500;5.0000;31.6930
960;3;0.7813;3.1250;4.0000;31.6791
