# units: hostId; total_energy(Wh)
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4012;h_5;5;133.8600
4012;h_4;4;133.7660
4012;h_3;3;133.7073
4012;h_2;2;133.7403
4012;h_1;1;133.7051
4012;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4013;h_5;5;133.8600
4013;h_4;4;133.7660
4013;h_3;3;133.7073
4013;h_2;2;133.7403
4013;h_1;1;133.7051
4013;h_0;0;133.7056
TOTAL;;;802.4844
4020;h_5;5;134.1938
4020;h_4;4;134.0996
4020;h_3;3;134.0407
4020;h_2;2;134.0738
4020;h_1;1;134.0385
4020;h_0;0;134.0391
TOTAL;;;804.4856
