# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;80.3576;7949.6423;8029.9999;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;800.3576;7219.6423;8019.9999;true
10;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;80.3576;7929.6423;8009.9999;true
10;h_0;h_1;h_0->edge0->h_1;1000.0000;0.00;0.00;160.1000;8839.9000;9000.0000;true
10;h_2;h_1;h_2->edge1->agg1->core0->agg0->edge0->h_1;1000.0000;0.00;0.00;40.3374;8899.6626;8940.0000;true
10;h_2;h_1;h_2->edge1->agg1->core0->agg0->edge0->h_1;1000.0000;0.00;0.00;600.3374;8239.6626;8840.0000;true
10;h_2;h_1;h_2->edge1->agg1->core0->agg0->edge0->h_1;1000.0000;0.00;0.00;40.3374;8679.6626;8720.0000;true
10;h_0;h_1;h_0->edge0->h_1;1000.0000;0.00;0.00;800.1000;7749.8999;8550.0000;true
10;h_0;h_1;h_0->edge0->h_1;1000.0000;0.00;0.00;80.1000;8359.8999;8439.9999;true
10;h_2;h_1;h_2->edge1->agg1->core0->agg0->edge0->h_1;1000.0000;0.00;0.00;800.3374;7509.6625;8309.9999;true
10;h_2;h_1;h_2->edge1->agg1->core0->agg0->edge0->h_1;1000.0000;0.00;0.00;40.3374;8189.6625;8229.9999;true
10;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;400.3576;8579.6424;8980.0000;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;600.3576;8369.6424;8970.0000;true
10;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;800.3576;8129.6424;8930.0000;true
10;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;40.3374;8849.6626;8890.0000;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;160.3576;8669.6423;8830.0000;true
10;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;40.3576;8779.6423;8820.0000;true
10;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;160.3576;8649.6423;8810.0000;true
10;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;800.3576;7999.6423;8800.0000;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;600.3576;8179.6423;8780.0000;true
10;h_1;h_0;h_1->edge0->h_0;1000.0000;0.00;0.00;160.1000;8609.8999;8770.0000;true
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;8680.0000;8680.0000;true
10;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;40.3374;8629.6626;8670.0000;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;80.3576;8579.6423;8660.0000;true
10;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;800.3374;7849.6626;8650.0000;true
10;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;160.3374;8449.6626;8610.0000;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;40.3576;8539.6423;8580.0000;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;400.3576;8139.6423;8540.0000;true
10;h_1;h_0;h_1->edge0->h_0;1000.0000;0.00;0.00;800.1000;7719.8999;8520.0000;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;600.3576;7909.6423;8510.0000;true
10;h_1;h_0;h_1->edge0->h_0;1000.0000;0.00;0.00;800.1000;7689.8999;8489.9999;true
10;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;160.3374;8309.6626;8469.9999;true
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;8449.9999;8449.9999;true
10;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;600.3576;7829.6423;8429.9999;true
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;8419.9999;8419.9999;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;40.3576;8369.6423;8409.9999;true
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;8399.9999;8399.9999;true
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;8389.9999;8389.9999;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;40.3576;8329.6423;8369.9999;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;160.3576;8179.6423;8339.9999;true
10;h_1;h_0;h_1->edge0->h_0;1000.0000;0.00;0.00;40.1000;8279.8999;8319.9999;true
10;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;40.3374;8249.6625;8289.9999;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;160.3576;8119.6423;8279.9999;true
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;8249.9999;8249.9999;true
10;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;40.3576;8099.6423;8139.9999;true
10;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;40.3374;8079.6625;8119.9999;true
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;8089.9999;8089.9999;true
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;800.3576;7269.6423;8069.9999;true
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;8990.0000;8990.0000;true
10;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;800.3374;8069.6626;8870.0000;true
10;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;80.3374;8619.6626;8700.0000;true
10;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;800.3374;7579.6625;8379.9999;true
10;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0000;0.00;0.00;800.3374;7399.6625;8199.9999;true
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;8059.9999;8059.9999;true
