# units: time(s); hostId; cpu(%); ram(%); bw(%); energy(Wh)
120;3;0.7813;3.1250;4.0000;4.0011
120;2;1.5625;6.2500;6.0000;4.0020
120;1;0.7813;3.1250;2.0000;4.0010
120;0;0.7813;3.1250;2.5000;4.0010
130;5;6.2500;12.5000;10.0000;4.3394
130;4;3.1250;6.2500;5.0000;4.3364
130;3;0.7813;3.1250;4.0000;4.3345
130;2;1.5625;6.2500;6.0000;4.3355
130;1;0.7813;3.1250;2.0000;4.3344
130;0;0.7813;3.1250;2.5000;4.3344
140;5;6.2500;12.5000;10.0000;4.6732
140;4;3.1250;6.2500;5.0000;4.6699
140;3;0.7813;3.1250;4.0000;4.6679
140;2;1.5625;6.2500;6.0000;4.6691
140;1;0.7813;3.1250;2.0000;4.6678
140;0;0.7813;3.1250;2.5000;4.6678
150;5;6.2500;12.5000;10.0000;5.0070
150;4;3.1250;6.2500;5.0000;5.0035
150;3;0.7813;3.1250;4.0000;5.0013
150;2;1.5625;6.2500;6.0000;5.0026
150;1;0.7813;3.1250;2.0000;5.0012
150;0;0.7813;3.1250;2.5000;5.0013
160;5;6.2500;12.5000;10.0000;5.3408
160;4;3.1250;6.2500;5.0000;5.3371
160;3;0.7813;3.1250;4.0000;5.3347
160;2;1.5625;6.2500;6.0000;5.3361
160;1;0.7813;3.1250;2.0000;5.3347
160;0;0.7813;3.1250;2.5000;5.3347
170;5;6.2500;12.5000;10.0000;5.6746
170;4;3.1250;6.2500;5.0000;5.6707
170;3;0.7813;3.1250;4.0000;5.6682
170;2;1.5625;6.2500;6.0000;5.6696
170;1;0.7813;3.1250;2.0000;5.6681
170;0;0.7813;3.1250;2.5000;5.6681
180;5;6.2500;12.5000;10.0000;6.0084
180;4;3.1250;6.2500;5.0000;6.0042
180;3;0.7813;3.1250;4.0000;6.0016
180;2;1.5625;6.2500;6.0000;6.0031
180;1;0.7813;3.1250;2.0000;6.0015
180;0;0.7813;3.1250;2.5000;6.0015
190;5;6.2500;12.5000;10.0000;6.3422
190;4;3.1250;6.2500;5.0000;6.3378
190;3;0.7813;3.1250;4.0000;6.3350
190;2;1.5625;6.2500;6.0000;6.3366
190;1;0.7813;3.1250;2.0000;6.3349
190;0;0.7813;3.1250;2.5000;6.3349
200;5;6.2500;12.5000;10.0000;6.6760
200;4;3.1250;6.2500;5.0000;6.6714
200;3;0.7813;3.1250;4.0000;6.6684
200;2;1.5625;6.2500;6.0000;6.6701
200;1;0.7813;3.1250;2.0000;6.6683
200;0;0.7813;3.1250;2.5000;6.6683
210;5;6.2500;12.5000;10.0000;6.6760
210;4;3.1250;6.2500;5.0000;6.6714
210;3;0.7813;3.1250;4.0000;6.6684
210;2;1.5625;6.2500;6.0000;6.6701
210;1;0.7813;3.1250;2.0000;6.6683
210;0;0.7813;3.1250;2.5000;6.6683
220;5;6.2500;12.5000;10.0000;7.0099
220;4;3.1250;6.2500;5.0000;7.0049
220;3;0.7813;3.1250;4.0000;7.0019
220;2;1.5625;6.2500;6.0000;7.0036
220;1;0.7813;3.1250;2.0000;7.0018
220;0;0.7813;3.1250;2.5000;7.0018
230;5;6.2500;12.5000;10.0000;7.3437
230;4;3.1250;6.2500;5.0000;7.3385
230;3;0.7813;3.1250;4.0000;7.3353
230;2;1.5625;6.2500;6.0000;7.3371
230;1;0.7813;3.1250;2.0000;7.3352
230;0;0.7813;3.1250;2.5000;7.3352
240;5;6.2500;12.5000;10.0000;7.6775
240;4;3.1250;6.2500;5.0000;7.6721
240;3;0.7813;3.1250;4.0000;7.6687
240;2;1.5625;6.2500;6.0000;7.6706
240;1;0.7813;3.1250;2.0000;7.6686
240;0;0.7813;3.1250;2.5000;7.6686
250;5;6.2500;12.5000;10.0000;8.0113
250;4;3.1250;6.2500;5.0000;8.0056
250;3;0.7813;3.1250;4.0000;8.0021
250;2;1.5625;6.2500;6.0000;8.0041
250;1;0.7813;3.1250;2.0000;8.0020
250;0;0.7813;3.1250;2.5000;8.0020
260;5;6.2500;12.5000;10.0000;8.3451
260;4;3.1250;6.2500;5.0000;8.3392
260;3;0.7813;3.1250;4.0000;8.3356
260;2;1.5625;6.2500;6.0000;8.3376
260;1;0.7813;3.1250;2.0000;8.3354
260;0;0.7813;3.1250;2.5000;8.3354
270;5;6.2500;12.5000;10.0000;8.6789
270;4;3.1250;6.2500;5.0000;8.6728
270;3;0.7813;3.1250;4.0000;8.6690
270;2;1.5625;6.2500;6.0000;8.6711
270;1;0.7813;3.1250;2.0000;8.6688
270;0;0.7813;3.1250;2.5000;8.6689
280;5;6.2500;12.5000;10.0000;9.0127
280;4;3.1250;6.2500;5.0000;9.0064
280;3;0.7813;3.1250;4.0000;9.0024
280;2;1.5625;6.2500;6.0000;9.0046
280;1;0.7813;3.1250;2.0000;9.0022
280;0;0.7813;3.1250;2.5000;9.0023
290;5;6.2500;12.5000;10.0000;9.3465
290;4;3.1250;6.2500;5.0000;9.3399
290;3;0.7813;3.1250;4.0000;9.3358
290;2;1.5625;6.2500;6.0000;9.3381
290;1;0.7813;3.1250;2.0000;9.3357
290;0;0.7813;3.1250;2.5000;9.3357
300;5;6.2500;12.5000;10.0000;9.6803
300;4;3.1250;6.2500;5.0000;9.6735
300;3;0.7813;3.1250;4.0000;9.6692
300;2;1.5625;6.2500;6.0000;9.6716
300;1;0.7813;3.1250;2.0000;9.6691
300;0;0.7813;3.1250;2.5000;9.6691
310;5;6.2500;12.5000;10.0000;10.0141
310;4;3.1250;6.2500;5.0000;10.0071
310;3;0.7813;3.1250;4.0000;10.0027
310;2;1.5625;6.2500;6.0000;10.0051
310;1;0.7813;3.1250;2.0000;10.0025
310;0;0.7813;3.1250;2.5000;10.0025
320;5;6.2500;12.5000;10.0000;10.3479
320;4;3.1250;6.2500;5.0000;10.3406
320;3;0.7813;3.1250;4.0000;10.3361
320;2;1.5625;6.2500;6.0000;10.3386
320;1;0.7813;3.1250;2.0000;10.3359
320;0;0.7813;3.1250;2.5000;10.3360
330;5;6.2500;12.5000;10.0000;10.6817
330;4;3.1250;6.2500;5.0000;10.6742
330;3;0.7813;3.1250;4.0000;10.6695
330;2;1.5625;6.2500;6.0000;10.6721
330;1;0.7813;3.1250;2.0000;10.6693
330;0;0.7813;3.1250;2.5000;10.6694
340;5;6.2500;12.5000;10.0000;11.0155
340;4;3.1250;6.2500;5.0000;11.0078
340;3;0.7813;3.1250;4.0000;11.0029
340;2;1.5625;6.2500;6.0000;11.0056
340;1;0.7813;3.1250;2.0000;11.0027
340;0;0.7813;3.1250;2.5000;11.0028
350;5;6.2500;12.5000;10.0000;11.3493
350;4;3.1250;6.2500;5.0000;11.3413
350;3;0.7813;3.1250;4.0000;11.3363
350;2;1.5625;6.2500;6.0000;11.3391
350;1;0.7813;3.1250;2.0000;11.3362
350;0;0.7813;3.1250;2.5000;11.3362
360;5;6.2500;12.5000;10.0000;11.6831
360;4;3.1250;6.2500;5.0000;11.6749
360;3;0.7813;3.1250;4.0000;11.6698
360;2;1.5625;6.2500;6.0000;11.6726
360;1;0.7813;3.1250;2.0000;11.6696
360;0;0.7813;3.1250;2.5000;11.6696
370;5;6.2500;12.5000;10.0000;12.0169
370;4;3.1250;6.2500;5.0000;12.0085
370;3;0.7813;3.1250;4.0000;12.0032
370;2;1.5625;6.2500;6.0000;12.0062
370;1;0.7813;3.1250;2.0000;12.0030
370;0;0.7813;3.1250;2.5000;12.0030
380;5;6.2500;12.5000;10.0000;12.3507
380;4;3.1250;6.2500;5.0000;12.3420
380;3;0.7813;3.1250;4.0000;12.3366
380;2;1.5625;6.2500;6.0000;12.3397
380;1;0.7813;3.1250;2.0000;12.3364
380;0;0.7813;3.1250;2.5000;12.3365
390;5;6.2500;12.5000;10.0000;12.6845
390;4;3.1250;6.2500;5.0000;12.6756
390;3;0.7813;3.1250;4.0000;12.6700
390;2;1.5625;6.2500;6.0000;12.6732
390;1;0.7813;3.1250;2.0000;12.6698
390;0;0.7813;3.1250;2.5000;12.6699
400;5;6.2500;12.5000;10.0000;13.0183
400;4;3.1250;6.2500;5.0000;13.0092
400;3;0.7813;3.1250;4.0000;13.0035
400;2;1.5625;6.2500;6.0000;13.0067
400;1;0.7813;3.1250;2.0000;13.0032
400;0;0.7813;3.1250;2.5000;13.0033
410;5;6.2500;12.5000;10.0000;13.3521
410;4;3.1250;6.2500;5.0000;13.3427
410;3;0.7813;3.1250;4.0000;13.3369
410;2;1.5625;6.2500;6.0000;13.3402
410;1;0.7813;3.1250;2.0000;13.3367
410;0;0.7813;3.1250;2.5000;13.3367
420;5;6.2500;12.5000;10.0000;13.6859
420;4;3.1250;6.2500;5.0000;13.6763
420;3;0.7813;3.1250;4.0000;13.6703
420;2;1.5625;6.2500;6.0000;13.6737
420;1;0.7813;3.1250;2.0000;13.6701
420;0;0.7813;3.1250;2.5000;13.6701
430;5;6.2500;12.5000;10.0000;14.0197
430;4;3.1250;6.2500;5.0000;14.0099
430;3;0.7813;3.1250;4.0000;14.0037
430;2;1.5625;6.2500;6.0000;14.0072
430;1;0.7813;3.1250;2.0000;14.0035
430;0;0.7813;3.1250;2.5000;14.0035
440;5;6.2500;12.5000;10.0000;14.3535
440;4;3.1250;6.2500;5.0000;14.3434
440;3;0.7813;3.1250;4.0000;14.3371
440;2;1.5625;6.2500;6.0000;14.3407
440;1;0.7813;3.1250;2.0000;14.3369
440;0;0.7813;3.1250;2.5000;14.3370
450;5;6.2500;12.5000;10.0000;14.6873
450;4;3.1250;6.2500;5.0000;14.6770
450;3;0.7813;3.1250;4.0000;14.6706
450;2;1.5625;6.2500;6.0000;14.6742
450;1;0.7813;3.1250;2.0000;14.6703
450;0;0.7813;3.1250;2.5000;14.6704
460;5;6.2500;12.5000;10.0000;15.0211
460;4;3.1250;6.2500;5.0000;15.0106
460;3;0.7813;3.1250;4.0000;15.0040
460;2;1.5625;6.2500;6.0000;15.0077
460;1;0.7813;3.1250;2.0000;15.0037
460;0;0.7813;3.1250;2.5000;15.0038
470;5;6.2500;12.5000;10.0000;15.3549
470;4;3.1250;6.2500;5.0000;15.3441
470;3;0.7813;3.1250;4.0000;15.3374
470;2;1.5625;6.2500;6.0000;15.3412
470;1;0.7813;3.1250;2.0000;15.3371
470;0;0.7813;3.1250;2.5000;15.3372
480;5;6.2500;12.5000;10.0000;15.6887
480;4;3.1250;6.2500;5.0000;15.6777
480;3;0.7813;3.1250;4.0000;15.6708
480;2;1.5625;6.2500;6.0000;15.6747
480;1;0.7813;3.1250;2.0000;15.6706
480;0;0.7813;3.1250;2.5000;15.6706
490;5;6.2500;12.5000;10.0000;16.0225
490;4;3.1250;6.2500;5.0000;16.0113
490;3;0.7813;3.1250;4.0000;16.0042
490;2;1.5625;6.2500;6.0000;16.0082
490;1;0.7813;3.1250;2.0000;16.0040
490;0;0.7813;3.1250;2.5000;16.0040
500;5;6.2500;12.5000;10.0000;16.3563
500;4;3.1250;6.2500;5.0000;16.3448
500;3;0.7813;3.1250;4.0000;16.3377
500;2;1.5625;6.2500;6.0000;16.3417
500;1;0.7813;3.1250;2.0000;16.3374
500;0;0.7813;3.1250;2.5000;16.3375
510;5;6.2500;12.5000;10.0000;16.6901
510;4;3.1250;6.2500;5.0000;16.6784
510;3;0.7813;3.1250;4.0000;16.6711
510;2;1.5625;6.2500;6.0000;16.6752
510;1;0.7813;3.1250;2.0000;16.6708
510;0;0.7813;3.1250;2.5000;16.6709
520;5;6.2500;12.5000;10.0000;17.0239
520;4;3.1250;6.2500;5.0000;17.0120
520;3;0.7813;3.1250;4.0000;17.0045
520;2;1.5625;6.2500;6.0000;17.0087
520;1;0.7813;3.1250;2.0000;17.0042
520;0;0.7813;3.1250;2.5000;17.0043
530;5;6.2500;12.5000;10.0000;17.3577
530;4;3.1250;6.2500;5.0000;17.3455
530;3;0.7813;3.1250;4.0000;17.3379
530;2;1.5625;6.2500;6.0000;17.3422
530;1;0.7813;3.1250;2.0000;17.3376
530;0;0.7813;3.1250;2.5000;17.3377
540;5;6.2500;12.5000;10.0000;17.6915
540;4;3.1250;6.2500;5.0000;17.6791
540;3;0.7813;3.1250;4.0000;17.6713
540;2;1.5625;6.2500;6.0000;17.6757
540;1;0.7813;3.1250;2.0000;17.6711
540;0;0.7813;3.1250;2.5000;17.6711
550;5;6.2500;12.5000;10.0000;18.0253
550;4;3.1250;6.2500;5.0000;18.0127
550;3;0.7813;3.1250;4.0000;18.0048
550;2;1.5625;6.2500;6.0000;18.0092
550;1;0.7813;3.1250;2.0000;18.0045
550;0;0.7813;3.1250;2.5000;18.0045
560;5;6.2500;12.5000;10.0000;18.3591
560;4;3.1250;6.2500;5.0000;18.3462
560;3;0.7813;3.1250;4.0000;18.3382
560;2;1.5625;6.2500;6.0000;18.3427
560;1;0.7813;3.1250;2.0000;18.3379
560;0;0.7813;3.1250;2.5000;18.3380
570;5;6.2500;12.5000;10.0000;18.6929
570;4;3.1250;6.2500;5.0000;18.6798
570;3;0.7813;3.1250;4.0000;18.6716
570;2;1.5625;6.2500;6.0000;18.6762
570;1;0.7813;3.1250;2.0000;18.6713
570;0;0.7813;3.1250;2.5000;18.6714
580;5;6.2500;12.5000;10.0000;19.0267
580;4;3.1250;6.2500;5.0000;19.0134
580;3;0.7813;3.1250;4.0000;19.0050
580;2;1.5625;6.2500;6.0000;19.0097
580;1;0.7813;3.1250;2.0000;19.0047
580;0;0.7813;3.1250;2.5000;19.0048
590;5;6.2500;12.5000;10.0000;19.3605
590;4;3.1250;6.2500;5.0000;19.3469
590;3;0.7813;3.1250;4.0000;19.3385
590;2;1.5625;6.2500;6.0000;19.3432
590;1;0.7813;3.1250;2.0000;19.3381
590;0;0.7813;3.1250;2.5000;19.3382
600;5;6.2500;12.5000;10.0000;19.6943
600;4;3.1250;6.2500;5.0000;19.6805
600;3;0.7813;3.1250;4.0000;19.6719
600;2;1.5625;6.2500;6.0000;19.6767
600;1;0.7813;3.1250;2.0000;19.6715
600;0;0.7813;3.1250;2.5000;19.6716
610;5;6.2500;12.5000;10.0000;20.0281
610;4;3.1250;6.2500;5.0000;20.0141
610;3;0.7813;3.1250;4.0000;20.0053
610;2;1.5625;6.2500;6.0000;20.0102
610;1;0.7813;3.1250;2.0000;20.0050
610;0;0.7813;3.1250;2.5000;20.0050
620;5;6.2500;12.5000;10.0000;20.3619
620;4;3.1250;6.2500;5.0000;20.3477
620;3;0.7813;3.1250;4.0000;20.3387
620;2;1.5625;6.2500;6.0000;20.3437
620;1;0.7813;3.1250;2.0000;20.3384
620;0;0.7813;3.1250;2.5000;20.3385
630;5;6.2500;12.5000;10.0000;20.6958
630;4;3.1250;6.2500;5.0000;20.6812
630;3;0.7813;3.1250;4.0000;20.6721
630;2;1.5625;6.2500;6.0000;20.6772
630;1;0.7813;3.1250;2.0000;20.6718
630;0;0.7813;3.1250;2.5000;20.6719
640;5;6.2500;12.5000;10.0000;21.0296
640;4;3.1250;6.2500;5.0000;21.0148
640;3;0.7813;3.1250;4.0000;21.0056
640;2;1.5625;6.2500;6.0000;21.0108
640;1;0.7813;3.1250;2.0000;21.0052
640;0;0.7813;3.1250;2.5000;21.0053
650;5;6.2500;12.5000;10.0000;21.3634
650;4;3.1250;6.2500;5.0000;21.3484
650;3;0.7813;3.1250;4.0000;21.3390
650;2;1.5625;6.2500;6.0000;21.3443
650;1;0.7813;3.1250;2.0000;21.3386
650;0;0.7813;3.1250;2.5000;21.3387
660;5;6.2500;12.5000;10.0000;21.6972
660;4;3.1250;6.2500;5.0000;21.6819
660;3;0.7813;3.1250;4.0000;21.6724
660;2;1.5625;6.2500;6.0000;21.6778
660;1;0.7813;3.1250;2.0000;21.6720
660;0;0.7813;3.1250;2.5000;21.6721
670;5;6.2500;12.5000;10.0000;22.0310
670;4;3.1250;6.2500;5.0000;22.0155
670;3;0.7813;3.1250;4.0000;22.0058
670;2;1.5625;6.2500;6.0000;22.0113
670;1;0.7813;3.1250;2.0000;22.0055
670;0;0.7813;3.1250;2.5000;22.0056
680;5;6.2500;12.5000;10.0000;22.3648
680;4;3.1250;6.2500;5.0000;22.3491
680;3;0.7813;3.1250;4.0000;22.3392
680;2;1.5625;6.2500;6.0000;22.3448
680;1;0.7813;3.1250;2.0000;22.3389
680;0;0.7813;3.1250;2.5000;22.3390
690;5;6.2500;12.5000;10.0000;22.6986
690;4;3.1250;6.2500;5.0000;22.6826
690;3;0.7813;3.1250;4.0000;22.6727
690;2;1.5625;6.2500;6.0000;22.6783
690;1;0.7813;3.1250;2.0000;22.6723
690;0;0.7813;3.1250;2.5000;22.6724
700;5;6.2500;12.5000;10.0000;23.0324
700;4;3.1250;6.2500;5.0000;23.0162
700;3;0.7813;3.1250;4.0000;23.0061
700;2;1.5625;6.2500;6.0000;23.0118
700;1;0.7813;3.1250;2.0000;23.0057
700;0;0.7813;3.1250;2.5000;23.0058
710;5;6.2500;12.5000;10.0000;23.3662
710;4;3.1250;6.2500;5.0000;23.3498
710;3;0.7813;3.1250;4.0000;23.3395
710;2;1.5625;6.2500;6.0000;23.3453
710;1;0.7813;3.1250;2.0000;23.3391
710;0;0.7813;3.1250;2.5000;23.3392
720;5;6.2500;12.5000;10.0000;23.7000
720;4;3.1250;6.2500;5.0000;23.6833
720;3;0.7813;3.1250;4.0000;23.6729
720;2;1.5625;6.2500;6.0000;23.6788
720;1;0.7813;3.1250;2.0000;23.6725
720;0;0.7813;3.1250;2.5000;23.6726
730;5;6.2500;12.5000;10.0000;24.0338
730;4;3.1250;6.2500;5.0000;24.0169
730;3;0.7813;3.1250;4.0000;24.0064
730;2;1.5625;6.2500;6.0000;24.0123
730;1;0.7813;3.1250;2.0000;24.0060
730;0;0.7813;3.1250;2.5000;24.0061
740;5;6.2500;12.5000;10.0000;24.3676
740;4;3.1250;6.2500;5.0000;24.3505
740;3;0.7813;3.1250;4.0000;24.3398
740;2;1.5625;6.2500;6.0000;24.3458
740;1;0.7813;3.1250;2.0000;24.3394
740;0;0.7813;3.1250;2.5000;24.3395
750;5;6.2500;12.5000;10.0000;24.7014
750;4;3.1250;6.2500;5.0000;24.6840
750;3;0.7813;3.1250;4.0000;24.6732
750;2;1.5625;6.2500;6.0000;24.6793
750;1;0.7813;3.1250;2.0000;24.6728
750;0;0.7813;3.1250;2.5000;24.6729
760;5;6.2500;12.5000;10.0000;25.0352
760;4;3.1250;6.2500;5.0000;25.0176
760;3;0.7813;3.1250;4.0000;25.0066
760;2;1.5625;6.2500;6.0000;25.0128
760;1;0.7813;3.1250;2.0000;25.0062
760;0;0.7813;3.1250;2.5000;25.0063
770;5;6.2500;12.5000;10.0000;25.3690
770;4;3.1250;6.2500;5.0000;25.3512
770;3;0.7813;3.1250;4.0000;25.3400
770;2;1.5625;6.2500;6.0000;25.3463
770;1;0.7813;3.1250;2.0000;25.3396
770;0;0.7813;3.1250;2.5000;25.3397
780;5;6.2500;12.5000;10.0000;25.7028
780;4;3.1250;6.2500;5.0000;25.6847
780;3;0.7813;3.1250;4.0000;25.6735
780;2;1.5625;6.2500;6.0000;25.6798
780;1;0.7813;3.1250;2.0000;25.6730
780;0;0.7813;3.1250;2.5000;25.6731
790;5;6.2500;12.5000;10.0000;26.0366
790;4;3.1250;6.2500;5.0000;26.0183
790;3;0.7813;3.1250;4.0000;26.0069
790;2;1.5625;6.2500;6.0000;26.0133
790;1;0.7813;3.1250;2.0000;26.0064
790;0;0.7813;3.1250;2.5000;26.0066
800;5;6.2500;12.5000;10.0000;26.3704
800;4;3.1250;6.2500;5.0000;26.3519
800;3;0.7813;3.1250;4.0000;26.3403
800;2;1.5625;6.2500;6.0000;26.3468
800;1;0.7813;3.1250;2.0000;26.3399
800;0;0.7813;3.1250;2.5000;26.3400
810;5;6.2500;12.5000;10.0000;26.7042
810;4;3.1250;6.2500;5.0000;26.6854
810;3;0.7813;3.1250;4.0000;26.6737
810;2;1.5625;6.2500;6.0000;26.6803
810;1;0.7813;3.1250;2.0000;26.6733
810;0;0.7813;3.1250;2.5000;26.6734
820;5;6.2500;12.5000;10.0000;27.0380
820;4;3.1250;6.2500;5.0000;27.0190
820;3;0.7813;3.1250;4.0000;27.0071
820;2;1.5625;6.2500;6.0000;27.0138
820;1;0.7813;3.1250;2.0000;27.0067
820;0;0.7813;3.1250;2.5000;27.0068
830;5;6.2500;12.5000;10.0000;27.3718
830;4;3.1250;6.2500;5.0000;27.3526
830;3;0.7813;3.1250;4.0000;27.3406
830;2;1.5625;6.2500;6.0000;27.3473
830;1;0.7813;3.1250;2.0000;27.3401
830;0;0.7813;3.1250;2.5000;27.3402
840;5;6.2500;12.5000;10.0000;27.7056
840;4;3.1250;6.2500;5.0000;27.6861
840;3;0.7813;3.1250;4.0000;27.6740
840;2;1.5625;6.2500;6.0000;27.6808
840;1;0.7813;3.1250;2.0000;27.6735
840;0;0.7813;3.1250;2.5000;27.6736
850;5;6.2500;12.5000;10.0000;28.0394
850;4;3.1250;6.2500;5.0000;28.0197
850;3;0.7813;3.1250;4.0000;28.0074
850;2;1.5625;6.2500;6.0000;28.0143
850;1;0.7813;3.1250;2.0000;28.0069
850;0;0.7813;3.1250;2.5000;28.0071
860;5;6.2500;12.5000;10.0000;28.3732
860;4;3.1250;6.2500;5.0000;28.3533
860;3;0.7813;3.1250;4.0000;28.3408
860;2;1.5625;6.2500;6.0000;28.3478
860;1;0.7813;3.1250;2.0000;28.3404
860;0;0.7813;3.1250;2.5000;28.3405
870;5;6.2500;12.5000;10.0000;28.7070
870;4;3.1250;6.2500;5.0000;28.6868
870;3;0.7813;3.1250;4.0000;28.6743
870;2;1.5625;6.2500;6.0000;28.6813
870;1;0.7813;3.1250;2.0000;28.6738
870;0;0.7813;3.1250;2.5000;28.6739
880;5;6.2500;12.5000;10.0000;29.0408
880;4;3.1250;6.2500;5.0000;29.0204
880;3;0.7813;3.1250;4.0000;29.0077
880;2;1.5625;6.2500;6.0000;29.0148
880;1;0.7813;3.1250;2.0000;29.0072
880;0;0.7813;3.1250;2.5000;29.0073
890;5;6.2500;12.5000;10.0000;29.3746
890;4;3.1250;6.2500;5.0000;29.3540
890;3;0.7813;3.1250;4.0000;29.3411
890;2;1.5625;6.2500;6.0000;29.3483
890;1;0.7813;3.1250;2.0000;29.3406
890;0;0.7813;3.1250;2.5000;29.3407
900;5;6.2500;12.5000;10.0000;29.7084
900;4;3.1250;6.2500;5.0000;29.6875
900;3;0.7813;3.1250;4.0000;29.6745
900;2;1.5625;6.2500;6.0000;29.6818
900;1;0.7813;3.1250;2.0000;29.6740
900;0;0.7813;3.1250;2.5000;29.6741
910;5;6.2500;12.5000;10.0000;30.0422
910;4;3.1250;6.2500;5.0000;30.0211
910;3;0.7813;3.1250;4.0000;30.0079
910;2;1.5625;6.2500;6.0000;30.0154
910;1;0.7813;3.1250;2.0000;30.0074
910;0;0.7813;3.1250;2.5000;30.0076
920;5;6.2500;12.5000;10.0000;30.3760
920;4;3.1250;6.2500;5.0000;30.3547
920;3;0.7813;3.1250;4.0000;30.3414
920;2;1.5625;6.2500;6.0000;30.3489
920;1;0.7813;3.1250;2.0000;30.3409
920;0;0.7813;3.1250;2.5000;30.3410
930;5;6.2500;12.5000;10.0000;30.7098
930;4;3.1250;6.2500;5.0000;30.6883
930;3;0.7813;3.1250;4.0000;30.6748
930;2;1.5625;6.2500;6.0000;30.6824
930;1;0.7813;3.1250;2.0000;30.6743
930;0;0.7813;3.1250;2.5000;30.6744
940;5;6.2500;12.5000;10.0000;31.0436
940;4;3.1250;6.2500;5.0000;31.0218
940;3;0.7813;3.1250;4.0000;31.0082
940;2;1.5625;6.2500;6.0000;31.0159
940;1;0.7813;3.1250;2.0000;31.0077
940;0;0.7813;3.1250;2.5000;31.0078
950;5;6.2500;12.5000;10.0000;31.3774
950;4;3.1250;6.2500;5.0000;31.3554
950;3;0.7813;3.1250;4.0000;31.3416
950;2;1.5625;6.2500;6.0000;31.3494
950;1;0.7813;3.1250;2.0000;31.3411
950;0;0.7813;3.1250;2.5000;31.3412
960;5;6.2500;12.5000;10.0000;31.7112
960;4;3.1250;6.2500;5.0000;31.6890
960;3;0.7813;3.1250;4.0000;31.6750
960;2;1.5625;6.2500;6.0000;31.6829
960;1;0.7813;3.1250;2.0000;31.6745
960;0;0.7813;3.1250;2.5000;31.6746
970;5;6.2500;12.5000;10.0000;32.0450
970;4;3.1250;6.2500;5.0000;32.0225
970;3;0.7813;3.1250;4.0000;32.0085
970;2;1.5625;6.2500;6.0000;32.0164
