# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
40;h_11;h_2;h_11->edge5->agg3->core1->agg1->edge1->h_2;142.8571;646.67;185.25;22400.3759;0.0000;5299.9996;true
40;h_11;h_2;h_11->edge5->agg3->core1->agg1->edge1->h_2;142.8571;646.67;185.25;5600.3758;0.0000;3100.0000;true
40;h_10;h_2;h_10->edge5->agg3->core1->agg1->edge1->h_2;142.8571;633.33;183.92;1120.3758;0.0000;899.9996;true
40;h_7;h_2;h_7->edge3->agg2->core1->agg1->edge1->h_2;250.0000;957.33;227.28;320.3570;0.0000;199.9996;true
50;h_10;h_6;h_10->edge5->agg3->core1->agg2->edge3->h_6;142.8571;1033.33;338.37;22400.4275;0.0000;9499.9996;true
50;h_0;h_6;h_0->edge0->agg0->core0->agg2->edge3->h_6;250.0000;661.33;164.67;1280.3465;7019.6532;8299.9998;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;4700.0000;4700.0000;true
50;h_6;h_10;h_6->edge3->agg2->core1->agg3->edge5->h_10;142.8571;534.67;152.08;1120.4273;8679.5726;9800.0000;true
50;h_1;h_8;h_1->edge0->agg0->core1->agg3->edge4->h_8;285.7143;544.00;129.08;280.3789;5719.6211;6000.0000;true
50;h_11;h_10;h_11->edge5->h_10;1000.0000;1100.00;110.00;3200.1000;699.8997;3899.9998;true
50;h_1;h_8;h_1->edge0->agg0->core1->agg3->edge4->h_8;285.7143;544.00;129.08;2800.3789;199.6209;2999.9997;true
50;h_5;h_8;h_5->edge2->agg2->core1->agg3->edge4->h_8;285.7143;444.00;90.41;2800.3369;0.0000;1899.9997;true
50;h_2;h_10;h_2->edge1->agg1->core1->agg3->edge5->h_10;142.8571;778.67;207.60;16800.3759;0.0000;9000.0000;true
50;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;2499.9997;2499.9997;true
50;h_6;h_10;h_6->edge3->agg2->core1->agg3->edge5->h_10;142.8571;534.67;152.08;16800.4274;0.0000;200.0000;true
50;h_3;h_9;h_3->edge1->agg1->core1->agg3->edge4->h_9;285.7143;1009.33;202.07;2800.3054;4599.6942;7399.9996;true
50;h_6;h_7;h_6->edge3->h_7;1000.0000;432.00;43.20;2400.1000;6099.8999;8500.0000;true
50;h_6;h_7;h_6->edge3->h_7;1000.0000;432.00;43.20;160.1000;6839.8999;7000.0000;true
50;h_0;h_7;h_0->edge0->agg0->core0->agg2->edge3->h_7;250.0000;652.00;163.73;9600.3465;0.0000;5300.0000;true
50;h_7;h_7;h_7->(LOCAL)->h_7;10000.0000;0.00;0.00;0.0000;799.9997;799.9997;true
50;h_0;h_7;h_0->edge0->agg0->core0->agg2->edge3->h_7;250.0000;652.00;163.73;3200.3465;0.0000;500.0000;true
50;h_9;h_3;h_9->edge4->agg3->core1->agg1->edge1->h_3;285.7143;624.00;115.21;5600.3054;2399.6943;7999.9998;true
50;h_9;h_3;h_9->edge4->agg3->core1->agg1->edge1->h_3;285.7143;624.00;115.21;560.3054;6039.6945;6600.0000;true
50;h_8;h_3;h_8->edge4->agg3->core1->agg1->edge1->h_3;285.7143;557.33;108.55;560.3054;3639.6943;4199.9998;true
50;h_9;h_3;h_9->edge4->agg3->core1->agg1->edge1->h_3;285.7143;624.00;115.21;5600.3054;0.0000;3399.9997;true
50;h_2;h_3;h_2->edge1->h_3;1000.0000;144.00;14.40;3200.1000;0.0000;1299.9997;true
50;h_10;h_3;h_10->edge5->agg3->core1->agg1->edge1->h_3;142.8571;808.00;264.15;2240.3758;3559.6240;5799.9998;true
50;h_10;h_3;h_10->edge5->agg3->core1->agg1->edge1->h_3;142.8571;808.00;264.15;2240.3758;2759.6238;4999.9996;true
50;h_11;h_2;h_11->edge5->agg3->core1->agg1->edge1->h_2;142.8571;1025.33;285.88;2240.3758;6559.6242;8800.0000;true
60;h_0;h_6;h_0->edge0->agg0->core0->agg2->edge3->h_6;250.0000;936.00;224.11;640.3465;9059.6531;9699.9996;true
60;h_10;h_6;h_10->edge5->agg3->core1->agg2->edge3->h_6;142.8571;1102.67;309.25;8400.4274;0.0000;2499.9997;true
60;h_1;h_6;h_1->edge0->agg0->core0->agg2->edge3->h_6;250.0000;848.00;215.31;1280.3465;519.6534;1800.0000;true
60;h_3;h_8;h_3->edge1->agg1->core1->agg3->edge4->h_8;285.7143;614.67;126.13;11200.3055;0.0000;3800.0000;true
60;h_11;h_10;h_11->edge5->h_10;1000.0000;904.00;90.40;320.1000;3079.8999;3400.0000;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;8699.9997;8699.9997;true
60;h_7;h_8;h_7->edge3->agg2->core1->agg3->edge4->h_8;250.0000;638.67;149.20;640.3570;6259.6430;6900.0000;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;5399.9997;5399.9997;true
60;h_3;h_9;h_3->edge1->agg1->core1->agg3->edge4->h_9;285.7143;564.00;121.07;1120.3054;5379.6943;6499.9997;true
60;h_3;h_9;h_3->edge1->agg1->core1->agg3->edge4->h_9;285.7143;564.00;121.07;560.3054;4539.6943;5099.9997;true
60;h_3;h_7;h_3->edge1->agg1->core1->agg2->edge3->h_7;250.0000;848.00;216.67;1280.3570;7819.6427;9099.9997;true
60;h_11;h_7;h_11->edge5->agg3->core1->agg2->edge3->h_7;142.8571;1093.33;308.32;560.4273;5739.5726;6300.0000;true
60;h_11;h_7;h_11->edge5->agg3->core1->agg2->edge3->h_7;142.8571;1093.33;308.32;5600.4274;0.0000;4399.9996;true
60;h_6;h_7;h_6->edge3->h_7;1000.0000;968.00;96.80;320.1000;2579.8995;2899.9996;true
60;h_3;h_7;h_3->edge1->agg1->core1->agg2->edge3->h_7;250.0000;848.00;216.67;6400.3570;0.0000;2100.0000;true
60;h_3;h_7;h_3->edge1->agg1->core1->agg2->edge3->h_7;250.0000;848.00;216.67;4800.3570;0.0000;1399.9996;true
60;h_5;h_7;h_5->edge2->agg2->edge3->h_7;250.0000;724.00;207.20;6400.2206;1399.7790;7799.9996;true
60;h_0;h_7;h_0->edge0->agg0->core0->agg2->edge3->h_7;250.0000;917.33;222.24;640.3465;3959.6534;4600.0000;true
60;h_5;h_7;h_5->edge2->agg2->edge3->h_7;250.0000;724.00;207.20;9600.2206;0.0000;200.0000;true
60;h_6;h_6;h_6->(LOCAL)->h_6;10000.0000;0.00;0.00;0.0000;8100.0000;8100.0000;true
60;h_3;h_6;h_3->edge1->agg1->core1->agg2->edge3->h_6;250.0000;866.67;218.53;9600.3570;0.0000;7199.9996;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;5999.9996;5999.9996;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;800.0000;800.0000;true
70;h_9;h_6;h_9->edge4->agg3->core1->agg2->edge3->h_6;250.0000;681.33;185.79;1280.3570;2219.6429;3499.9999;true
70;h_9;h_6;h_9->edge4->agg3->core1->agg2->edge3->h_6;250.0000;681.33;185.79;4800.3570;0.0000;2499.9997;true
70;h_7;h_8;h_7->edge3->agg2->core1->agg3->edge4->h_8;250.0000;285.33;52.69;12800.3570;0.0000;8899.9996;true
70;h_1;h_8;h_1->edge0->agg0->core1->agg3->edge4->h_8;285.7143;298.67;56.29;8400.3789;0.0000;7399.9999;true
70;h_3;h_8;h_3->edge1->agg1->core1->agg3->edge4->h_8;285.7143;1130.67;214.80;1120.3054;2879.6945;3999.9999;true
