# units: hostId; total_energy(Wh)
5020;h_11;11;167.2454
5020;h_10;10;167.2440
5020;h_9;9;167.2248
5020;h_8;8;167.3951
5020;h_7;7;167.2440
5020;h_6;6;167.2401
5020;h_5;5;167.3951
5020;h_4;4;167.2041
5020;h_3;3;167.2241
5020;h_2;2;167.2426
5020;h_1;1;167.2775
5020;h_0;0;167.2408
TOTAL;;;2007.1777
5020;h_11;11;167.2454
5020;h_10;10;167.2440
5020;h_9;9;167.2248
5020;h_8;8;167.3951
5020;h_7;7;167.2440
5020;h_6;6;167.2401
5020;h_5;5;167.3951
5020;h_4;4;167.2041
5020;h_3;3;167.2241
5020;h_2;2;167.2426
5020;h_1;1;167.2775
5020;h_0;0;167.2408
TOTAL;;;2007.1777
5020;h_11;11;167.2454
5020;h_10;10;167.2440
5020;h_9;9;167.2248
5020;h_8;8;167.3951
5020;h_7;7;167.2440
5020;h_6;6;167.2401
5020;h_5;5;167.3951
5020;h_4;4;167.2041
5020;h_3;3;167.2241
5020;h_2;2;167.2426
5020;h_1;1;167.2775
5020;h_0;0;167.2408
TOTAL;;;2007.1777
5020;h_11;11;167.2454
5020;h_10;10;167.2440
5020;h_9;9;167.2248
5020;h_8;8;167.3951
5020;h_7;7;167.2440
5020;h_6;6;167.2401
5020;h_5;5;167.3951
5020;h_4;4;167.2041
5020;h_3;3;167.2241
5020;h_2;2;167.2426
5020;h_1;1;167.2775
5020;h_0;0;167.2408
TOTAL;;;2007.1777
5020;h_11;11;167.2454
5020;h_10;10;167.2440
5020;h_9;9;167.2248
5020;h_8;8;167.3951
5020;h_7;7;167.2440
5020;h_6;6;167.2401
5020;h_5;5;167.3951
5020;h_4;4;167.2041
5020;h_3;3;167.2241
5020;h_2;2;167.2426
5020;h_1;1;167.2775
5020;h_0;0;167.2408
TOTAL;;;2007.1777
5020;h_11;11;167.2454
5020;h_10;10;167.2440
5020;h_9;9;167.2248
5020;h_8;8;167.3951
5020;h_7;7;167.2440
5020;h_6;6;167.2401
5020;h_5;5;167.3951
5020;h_4;4;167.2041
5020;h_3;3;167.2241
5020;h_2;2;167.2426
5020;h_1;1;167.2775
5020;h_0;0;167.2408
TOTAL;;;2007.1777
5020;h_11;11;167.2454
5020;h_10;10;167.2440
5020;h_9;9;167.2248
5020;h_8;8;167.3951
5020;h_7;7;167.2440
5020;h_6;6;167.2401
5020;h_5;5;167.3951
5020;h_4;4;167.2041
5020;h_3;3;167.2241
5020;h_2;2;167.2426
5020;h_1;1;167.2775
5020;h_0;0;167.2408
TOTAL;;;2007.1777
6422;h_11;11;214.1841
6422;h_10;10;214.1823
6422;h_9;9;214.1576
6422;h_8;8;214.3758
6422;h_7;7;214.1823
6422;h_6;6;214.1773
6422;h_5;5;214.3758
6422;h_4;4;214.1312
6422;h_3;3;214.1568
6422;h_2;2;214.1805
6422;h_1;1;214.2252
6422;h_0;0;214.1782
TOTAL;;;2570.5071
6422;h_11;11;214.1841
6422;h_10;10;214.1823
6422;h_9;9;214.1576
6422;h_8;8;214.3758
6422;h_7;7;214.1823
6422;h_6;6;214.1773
6422;h_5;5;214.3758
6422;h_4;4;214.1312
6422;h_3;3;214.1568
6422;h_2;2;214.1805
6422;h_1;1;214.2252
6422;h_0;0;214.1782
TOTAL;;;2570.5071
6422;h_11;11;214.1841
6422;h_10;10;214.1823
6422;h_9;9;214.1576
6422;h_8;8;214.3758
6422;h_7;7;214.1823
6422;h_6;6;214.1773
6422;h_5;5;214.3758
6422;h_4;4;214.1312
6422;h_3;3;214.1568
6422;h_2;2;214.1805
6422;h_1;1;214.2252
6422;h_0;0;214.1782
TOTAL;;;2570.5071
6422;h_11;11;214.1841
6422;h_10;10;214.1823
6422;h_9;9;214.1576
6422;h_8;8;214.3758
6422;h_7;7;214.1823
6422;h_6;6;214.1773
6422;h_5;5;214.3758
6422;h_4;4;214.1312
6422;h_3;3;214.1568
6422;h_2;2;214.1805
6422;h_1;1;214.2252
6422;h_0;0;214.1782
TOTAL;;;2570.5071
6422;h_11;11;214.1841
6422;h_10;10;214.1823
6422;h_9;9;214.1576
6422;h_8;8;214.3758
6422;h_7;7;214.1823
6422;h_6;6;214.1773
6422;h_5;5;214.3758
6422;h_4;4;214.1312
6422;h_3;3;214.1568
6422;h_2;2;214.1805
6422;h_1;1;214.2252
6422;h_0;0;214.1782
TOTAL;;;2570.5071
6422;h_11;11;214.1841
6422;h_10;10;214.1823
