# units: time(s); nodeId; cpu_w; ram_w; bw_w; total_w
880.00;9;1.17;4.69;0.00;0.0696
880.00;8;6.25;12.50;0.00;0.0699
880.00;7;1.56;6.25;0.00;0.0696
880.00;6;1.95;4.69;0.00;0.0696
880.00;5;6.25;12.50;0.00;0.0699
880.00;4;0.78;3.13;0.00;0.0695
880.00;3;1.17;4.69;0.00;0.0696
880.00;2;1.56;6.25;0.00;0.0696
880.00;1;3.13;6.25;0.00;0.0697
880.00;0;1.95;4.69;0.00;0.0696
890.00;11;1.56;6.25;6.00;0.3335
890.00;10;1.56;6.25;5.00;0.3335
890.00;9;1.17;4.69;5.00;0.3335
890.00;8;6.25;12.50;10.00;0.3338
890.00;7;1.56;6.25;5.00;0.3335
890.00;6;1.95;4.69;4.00;0.3335
890.00;5;6.25;12.50;10.00;0.3338
890.00;4;0.78;3.13;4.00;0.3334
890.00;3;1.17;4.69;4.50;0.3335
890.00;2;1.56;6.25;4.00;0.3335
890.00;1;3.13;6.25;5.00;0.3336
890.00;0;1.95;4.69;4.50;0.3335
890.00;11;1.56;6.25;0.00;0.0696
890.00;10;1.56;6.25;0.00;0.0696
890.00;9;1.17;4.69;0.00;0.0696
890.00;8;6.25;12.50;0.00;0.0699
890.00;7;1.56;6.25;0.00;0.0696
890.00;6;1.95;4.69;0.00;0.0696
890.00;5;6.25;12.50;0.00;0.0699
890.00;4;0.78;3.13;0.00;0.0695
890.00;3;1.17;4.69;0.00;0.0696
890.00;2;1.56;6.25;0.00;0.0696
890.00;1;3.13;6.25;0.00;0.0697
890.00;0;1.95;4.69;0.00;0.0696
900.00;11;1.56;6.25;6.00;0.3335
900.00;10;1.56;6.25;5.00;0.3335
900.00;9;1.17;4.69;5.00;0.3335
900.00;8;6.25;12.50;10.00;0.3338
900.00;7;1.56;6.25;5.00;0.3335
900.00;6;1.95;4.69;4.00;0.3335
900.00;5;6.25;12.50;10.00;0.3338
900.00;4;0.78;3.13;4.00;0.3334
900.00;3;1.17;4.69;4.50;0.3335
900.00;2;1.56;6.25;4.00;0.3335
900.00;1;3.13;6.25;5.00;0.3336
900.00;0;1.95;4.69;4.50;0.3335
900.00;11;1.56;6.25;0.00;0.0696
900.00;10;1.56;6.25;0.00;0.0696
900.00;9;1.17;4.69;0.00;0.0696
900.00;8;6.25;12.50;0.00;0.0699
900.00;7;1.56;6.25;0.00;0.0696
900.00;6;1.95;4.69;0.00;0.0696
900.00;5;6.25;12.50;0.00;0.0699
900.00;4;0.78;3.13;0.00;0.0695
900.00;3;1.17;4.69;0.00;0.0696
900.00;2;1.56;6.25;0.00;0.0696
900.00;1;3.13;6.25;0.00;0.0697
900.00;0;1.95;4.69;0.00;0.0696
910.00;11;1.56;6.25;6.00;0.3335
910.00;10;1.56;6.25;5.00;0.3335
910.00;9;1.17;4.69;5.00;0.3335
910.00;8;6.25;12.50;10.00;0.3338
910.00;7;1.56;6.25;5.00;0.3335
910.00;6;1.95;4.69;4.00;0.3335
910.00;5;6.25;12.50;10.00;0.3338
910.00;4;0.78;3.13;4.00;0.3334
910.00;3;1.17;4.69;4.50;0.3335
910.00;2;1.56;6.25;4.00;0.3335
910.00;1;3.13;6.25;5.00;0.3336
910.00;0;1.95;4.69;4.50;0.3335
910.00;11;1.56;6.25;0.00;0.0696
910.00;10;1.56;6.25;0.00;0.0696
910.00;9;1.17;4.69;0.00;0.0696
910.00;8;6.25;12.50;0.00;0.0699
910.00;7;1.56;6.25;0.00;0.0696
910.00;6;1.95;4.69;0.00;0.0696
910.00;5;6.25;12.50;0.00;0.0699
910.00;4;0.78;3.13;0.00;0.0695
910.00;3;1.17;4.69;0.00;0.0696
910.00;2;1.56;6.25;0.00;0.0696
910.00;1;3.13;6.25;0.00;0.0697
910.00;0;1.95;4.69;0.00;0.0696
920.00;11;1.56;6.25;6.00;0.3335
920.00;10;1.56;6.25;5.00;0.3335
920.00;9;1.17;4.69;5.00;0.3335
920.00;8;6.25;12.50;10.00;0.3338
920.00;7;1.56;6.25;5.00;0.3335
920.00;6;1.95;4.69;4.00;0.3335
920.00;5;6.25;12.50;10.00;0.3338
920.00;4;0.78;3.13;4.00;0.3334
920.00;3;1.17;4.69;4.50;0.3335
920.00;2;1.56;6.25;4.00;0.3335
920.00;1;3.13;6.25;5.00;0.3336
920.00;0;1.95;4.69;4.50;0.3335
920.00;11;1.56;6.25;0.00;0.0696
920.00;10;1.56;6.25;0.00;0.0696
920.00;9;1.17;4.69;0.00;0.0696
920.00;8;6.25;12.50;0.00;0.0699
920.00;7;1.56;6.25;0.00;0.0696
920.00;6;1.95;4.69;0.00;0.0696
920.00;5;6.25;12.50;0.00;0.0699
920.00;4;0.78;3.13;0.00;0.0695
920.00;3;1.17;4.69;0.00;0.0696
920.00;2;1.56;6.25;0.00;0.0696
920.00;1;3.13;6.25;0.00;0.0697
920.00;0;1.95;4.69;0.00;0.0696
930.00;11;1.56;6.25;6.00;0.3335
930.00;10;1.56;6.25;5.00;0.3335
930.00;9;1.17;4.69;5.00;0.3335
930.00;8;6.25;12.50;10.00;0.3338
930.00;7;1.56;6.25;5.00;0.3335
930.00;6;1.95;4.69;4.00;0.3335
930.00;5;6.25;12.50;10.00;0.3338
930.00;4;0.78;3.13;4.00;0.3334
930.00;3;1.17;4.69;4.50;0.3335
930.00;2;1.56;6.25;4.00;0.3335
930.00;1;3.13;6.25;5.00;0.3336
930.00;0;1.95;4.69;4.50;0.3335
930.00;11;1.56;6.25;0.00;0.0696
930.00;10;1.56;6.25;0.00;0.0696
930.00;9;1.17;4.69;0.00;0.0696
930.00;8;6.25;12.50;0.00;0.0699
930.00;7;1.56;6.25;0.00;0.0696
930.00;6;1.95;4.69;0.00;0.0696
930.00;5;6.25;12.50;0.00;0.0699
930.00;4;0.78;3.13;0.00;0.0695
930.00;3;1.17;4.69;0.00;0.0696
930.00;2;1.56;6.25;0.00;0.0696
930.00;1;3.13;6.25;0.00;0.0697
930.00;0;1.95;4.69;0.00;0.0696
940.00;11;1.56;6.25;6.00;0.3335
940.00;10;1.56;6.25;5.00;0.3335
940.00;9;1.17;4.69;5.00;0.3335
940.00;8;6.25;12.50;10.00;0.3338
940.00;7;1.56;6.25;5.00;0.3335
940.00;6;1.95;4.69;4.00;0.3335
940.00;5;6.25;12.50;10.00;0.3338
940.00;4;0.78;3.13;4.00;0.3334
940.00;3;1.17;4.69;4.50;0.3335
940.00;2;1.56;6.25;4.00;0.3335
940.00;1;3.13;6.25;5.00;0.3336
940.00;0;1.95;4.69;4.50;0.3335
940.00;11;1.56;6.25;0.00;0.0696
940.00;10;1.56;6.25;0.00;0.0696
940.00;9;1.17;4.69;0.00;0.0696
940.00;8;6.25;12.50;0.00;0.0699
940.00;7;1.56;6.25;0.00;0.0696
940.00;6;1.95;4.69;0.00;0.0696
940.00;5;6.25;12.50;0.00;0.0699
940.00;4;0.78;3.13;0.00;0.0695
940.00;3;1.17;4.69;0.00;0.0696
940.00;2;1.56;6.25;0.00;0.0696
940.00;1;3.13;6.25;0.00;0.0697
940.00;0;1.95;4.69;0.00;0.0696
950.00;11;1.56;6.25;6.00;0.3335
950.00;10;1.56;6.25;5.00;0.3335
950.00;9;1.17;4.69;5.00;0.3335
950.00;8;6.25;12.50;10.00;0.3338
950.00;7;1.56;6.25;5.00;0.3335
950.00;6;1.95;4.69;4.00;0.3335
950.00;5;6.25;12.50;10.00;0.3338
950.00;4;0.78;3.13;4.00;0.3334
950.00;3;1.17;4.69;4.50;0.3335
950.00;2;1.56;6.25;4.00;0.3335
950.00;1;3.13;6.25;5.00;0.3336
950.00;0;1.95;4.69;4.50;0.3335
950.00;11;1.56;6.25;0.00;0.0696
950.00;10;1.56;6.25;0.00;0.0696
950.00;9;1.17;4.69;0.00;0.0696
950.00;8;6.25;12.50;0.00;0.0699
950.00;7;1.56;6.25;0.00;0.0696
950.00;6;1.95;4.69;0.00;0.0696
950.00;5;6.25;12.50;0.00;0.0699
950.00;4;0.78;3.13;0.00;0.0695
950.00;3;1.17;4.69;0.00;0.0696
950.00;2;1.56;6.25;0.00;0.0696
950.00;1;3.13;6.25;0.00;0.0697
950.00;0;1.95;4.69;0.00;0.0696
960.00;11;1.56;6.25;6.00;0.3335
960.00;10;1.56;6.25;5.00;0.3335
960.00;9;1.17;4.69;5.00;0.3335
960.00;8;6.25;12.50;10.00;0.3338
960.00;7;1.56;6.25;5.00;0.3335
960.00;6;1.95;4.69;4.00;0.3335
960.00;5;6.25;12.50;10.00;0.3338
960.00;4;0.78;3.13;4.00;0.3334
960.00;3;1.17;4.69;4.50;0.3335
960.00;2;1.56;6.25;4.00;0.3335
960.00;1;3.13;6.25;5.00;0.3336
960.00;0;1.95;4.69;4.50;0.3335
960.00;11;1.56;6.25;0.00;0.0696
960.00;10;1.56;6.25;0.00;0.0696
960.00;9;1.17;4.69;0.00;0.0696
960.00;8;6.25;12.50;0.00;0.0699
960.00;7;1.56;6.25;0.00;0.0696
960.00;6;1.95;4.69;0.00;0.0696
960.00;5;6.25;12.50;0.00;0.0699
960.00;4;0.78;3.13;0.00;0.0695
960.00;3;1.17;4.69;0.00;0.0696
960.00;2;1.56;6.25;0.00;0.0696
960.00;1;3.13;6.25;0.00;0.0697
960.00;0;1.95;4.69;0.00;0.0696
970.00;11;1.56;6.25;6.00;0.3335
970.00;10;1.56;6.25;5.00;0.3335
970.00;9;1.17;4.69;5.00;0.3335
970.00;8;6.25;12.50;10.00;0.3338
970.00;7;1.56;6.25;5.00;0.3335
970.00;6;1.95;4.69;4.00;0.3335
970.00;5;6.25;12.50;10.00;0.3338
970.00;4;0.78;3.13;4.00;0.3334
970.00;3;1.17;4.69;4.50;0.3335
970.00;2;1.56;6.25;4.00;0.3335
970.00;1;3.13;6.25;5.00;0.3336
970.00;0;1.95;4.69;4.50;0.3335
970.00;11;1.56;6.25;0.00;0.0696
970.00;10;1.56;6.25;0.00;0.0696
970.00;9;1.17;4.69;0.00;0.0696
970.00;8;6.25;12.50;0.00;0.0699
970.00;7;1.56;6.25;0.00;0.0696
970.00;6;1.95;4.69;0.00;0.0696
970.00;5;6.25;12.50;0.00;0.0699
970.00;4;0.78;3.13;0.00;0.0695
970.00;3;1.17;4.69;0.00;0.0696
970.00;2;1.56;6.25;0.00;0.0696
970.00;1;3.13;6.25;0.00;0.0697
970.00;0;1.95;4.69;0.00;0.0696
980.00;11;1.56;6.25;6.00;0.3335
980.00;10;1.56;6.25;5.00;0.3335
980.00;9;1.17;4.69;5.00;0.3335
980.00;8;6.25;12.50;10.00;0.3338
980.00;7;1.56;6.25;5.00;0.3335
980.00;6;1.95;4.69;4.00;0.3335
980.00;5;6.25;12.50;10.00;0.3338
980.00;4;0.78;3.13;4.00;0.3334
980.00;3;1.17;4.69;4.50;0.3335
980.00;2;1.56;6.25;4.00;0.3335
980.00;1;3.13;6.25;5.00;0.3336
980.00;0;1.95;4.69;4.50;0.3335
980.00;11;1.56;6.25;0.00;0.0696
980.00;10;1.56;6.25;0.00;0.0696
980.00;9;1.17;4.69;0.00;0.0696
980.00;8;6.25;12.50;0.00;0.0699
980.00;7;1.56;6.25;0.00;0.0696
980.00;6;1.95;4.69;0.00;0.0696
980.00;5;6.25;12.50;0.00;0.0699
980.00;4;0.78;3.13;0.00;0.0695
980.00;3;1.17;4.69;0.00;0.0696
980.00;2;1.56;6.25;0.00;0.0696
980.00;1;3.13;6.25;0.00;0.0697
980.00;0;1.95;4.69;0.00;0.0696
990.00;11;1.56;6.25;6.00;0.3335
990.00;10;1.56;6.25;5.00;0.3335
990.00;9;1.17;4.69;5.00;0.3335
990.00;8;6.25;12.50;10.00;0.3338
990.00;7;1.56;6.25;5.00;0.3335
990.00;6;1.95;4.69;4.00;0.3335
990.00;5;6.25;12.50;10.00;0.3338
990.00;4;0.78;3.13;4.00;0.3334
990.00;3;1.17;4.69;4.50;0.3335
990.00;2;1.56;6.25;4.00;0.3335
990.00;1;3.13;6.25;5.00;0.3336
990.00;0;1.95;4.69;4.50;0.3335
990.00;11;1.56;6.25;0.00;0.0696
990.00;10;1.56;6.25;0.00;0.0696
990.00;9;1.17;4.69;0.00;0.0696
990.00;8;6.25;12.50;0.00;0.0699
990.00;7;1.56;6.25;0.00;0.0696
990.00;6;1.95;4.69;0.00;0.0696
990.00;5;6.25;12.50;0.00;0.0699
990.00;4;0.78;3.13;0.00;0.0695
990.00;3;1.17;4.69;0.00;0.0696
990.00;2;1.56;6.25;0.00;0.0696
990.00;1;3.13;6.25;0.00;0.0697
990.00;0;1.95;4.69;0.00;0.0696
1000.00;11;1.56;6.25;6.00;0.3335
1000.00;10;1.56;6.25;5.00;0.3335
1000.00;9;1.17;4.69;5.00;0.3335
1000.00;8;6.25;12.50;10.00;0.3338
1000.00;7;1.56;6.25;5.00;0.3335
1000.00;6;1.95;4.69;4.00;0.3335
1000.00;5;6.25;12.50;10.00;0.3338
1000.00;4;0.78;3.13;4.00;0.3334
1000.00;3;1.17;4.69;4.50;0.3335
1000.00;2;1.56;6.25;4.00;0.3335
1000.00;1;3.13;6.25;5.00;0.3336
1000.00;0;1.95;4.69;4.50;0.3335
1000.00;11;1.56;6.25;0.00;0.0696
1000.00;10;1.56;6.25;0.00;0.0696
1000.00;9;1.17;4.69;0.00;0.0696
1000.00;8;6.25;12.50;0.00;0.0699
1000.00;7;1.56;6.25;0.00;0.0696
1000.00;6;1.95;4.69;0.00;0.0696
1000.00;5;6.25;12.50;0.00;0.0699
1000.00;4;0.78;3.13;0.00;0.0695
1000.00;3;1.17;4.69;0.00;0.0696
1000.00;2;1.56;6.25;0.00;0.0696
1000.00;1;3.13;6.25;0.00;0.0697
1000.00;0;1.95;4.69;0.00;0.0696
1010.00;11;1.56;6.25;6.00;0.3335
1010.00;10;1.56;6.25;5.00;0.3335
1010.00;9;1.17;4.69;5.00;0.3335
1010.00;8;6.25;12.50;10.00;0.3338
1010.00;7;1.56;6.25;5.00;0.3335
1010.00;6;1.95;4.69;4.00;0.3335
1010.00;5;6.25;12.50;10.00;0.3338
1010.00;4;0.78;3.13;4.00;0.3334
1010.00;3;1.17;4.69;4.50;0.3335
1010.00;2;1.56;6.25;4.00;0.3335
1010.00;1;3.13;6.25;5.00;0.3336
1010.00;0;1.95;4.69;4.50;0.3335
1010.00;11;1.56;6.25;0.00;0.0696
1010.00;10;1.56;6.25;0.00;0.0696
1010.00;9;1.17;4.69;0.00;0.0696
1010.00;8;6.25;12.50;0.00;0.0699
1010.00;7;1.56;6.25;0.00;0.0696
1010.00;6;1.95;4.69;0.00;0.0696
1010.00;5;6.25;12.50;0.00;0.0699
1010.00;4;0.78;3.13;0.00;0.0695
1010.00;3;1.17;4.69;0.00;0.0696
1010.00;2;1.56;6.25;0.00;0.0696
1010.00;1;3.13;6.25;0.00;0.0697
1010.00;0;1.95;4.69;0.00;0.0696
1020.00;11;1.56;6.25;6.00;0.3335
1020.00;10;1.56;6.25;5.00;0.3335
1020.00;9;1.17;4.69;5.00;0.3335
1020.00;8;6.25;12.50;10.00;0.3338
1020.00;7;1.56;6.25;5.00;0.3335
1020.00;6;1.95;4.69;4.00;0.3335
1020.00;5;6.25;12.50;10.00;0.3338
1020.00;4;0.78;3.13;4.00;0.3334
1020.00;3;1.17;4.69;4.50;0.3335
1020.00;2;1.56;6.25;4.00;0.3335
1020.00;1;3.13;6.25;5.00;0.3336
1020.00;0;1.95;4.69;4.50;0.3335
1020.00;11;1.56;6.25;0.00;0.0696
1020.00;10;1.56;6.25;0.00;0.0696
1020.00;9;1.17;4.69;0.00;0.0696
1020.00;8;6.25;12.50;0.00;0.0699
1020.00;7;1.56;6.25;0.00;0.0696
1020.00;6;1.95;4.69;0.00;0.0696
1020.00;5;6.25;12.50;0.00;0.0699
1020.00;4;0.78;3.13;0.00;0.0695
1020.00;3;1.17;4.69;0.00;0.0696
1020.00;2;1.56;6.25;0.00;0.0696
1020.00;1;3.13;6.25;0.00;0.0697
1020.00;0;1.95;4.69;0.00;0.0696
1030.00;11;1.56;6.25;6.00;0.3335
1030.00;10;1.56;6.25;5.00;0.3335
1030.00;9;1.17;4.69;5.00;0.3335
1030.00;8;6.25;12.50;10.00;0.3338
1030.00;7;1.56;6.25;5.00;0.3335
1030.00;6;1.95;4.69;4.00;0.3335
1030.00;5;6.25;12.50;10.00;0.3338
1030.00;4;0.78;3.13;4.00;0.3334
1030.00;3;1.17;4.69;4.50;0.3335
1030.00;2;1.56;6.25;4.00;0.3335
1030.00;1;3.13;6.25;5.00;0.3336
1030.00;0;1.95;4.69;4.50;0.3335
1030.00;11;1.56;6.25;0.00;0.0696
1030.00;10;1.56;6.25;0.00;0.0696
1030.00;9;1.17;4.69;0.00;0.0696
1030.00;8;6.25;12.50;0.00;0.0699
1030.00;7;1.56;6.25;0.00;0.0696
1030.00;6;1.95;4.69;0.00;0.0696
1030.00;5;6.25;12.50;0.00;0.0699
1030.00;4;0.78;3.13;0.00;0.0695
1030.00;3;1.17;4.69;0.00;0.0696
1030.00;2;1.56;6.25;0.00;0.0696
1030.00;1;3.13;6.25;0.00;0.0697
1030.00;0;1.95;4.69;0.00;0.0696
1040.00;11;1.56;6.25;6.00;0.3335
1040.00;10;1.56;6.25;5.00;0.3335
1040.00;9;1.17;4.69;5.00;0.3335
1040.00;8;6.25;12.50;10.00;0.3338
1040.00;7;1.56;6.25;5.00;0.3335
1040.00;6;1.95;4.69;4.00;0.3335
1040.00;5;6.25;12.50;10.00;0.3338
1040.00;4;0.78;3.13;4.00;0.3334
1040.00;3;1.17;4.69;4.50;0.3335
1040.00;2;1.56;6.25;4.00;0.3335
1040.00;1;3.13;6.25;5.00;0.3336
1040.00;0;1.95;4.69;4.50;0.3335
1040.00;11;1.56;6.25;0.00;0.0696
1040.00;10;1.56;6.25;0.00;0.0696
1040.00;9;1.17;4.69;0.00;0.0696
1040.00;8;6.25;12.50;0.00;0.0699
1040.00;7;1.56;6.25;0.00;0.0696
1040.00;6;1.95;4.69;0.00;0.0696
1040.00;5;6.25;12.50;0.00;0.0699
1040.00;4;0.78;3.13;0.00;0.0695
1040.00;3;1.17;4.69;0.00;0.0696
1040.00;2;1.56;6.25;0.00;0.0696
1040.00;1;3.13;6.25;0.00;0.0697
1040.00;0;1.95;4.69;0.00;0.0696
1050.00;11;1.56;6.25;6.00;0.3335
1050.00;10;1.56;6.25;5.00;0.3335
1050.00;9;1.17;4.69;5.00;0.3335
1050.00;8;6.25;12.50;10.00;0.3338
1050.00;7;1.56;6.25;5.00;0.3335
1050.00;6;1.95;4.69;4.00;0.3335
1050.00;5;6.25;12.50;10.00;0.3338
1050.00;4;0.78;3.13;4.00;0.3334
1050.00;3;1.17;4.69;4.50;0.3335
1050.00;2;1.56;6.25;4.00;0.3335
1050.00;1;3.13;6.25;5.00;0.3336
1050.00;0;1.95;4.69;4.50;0.3335
1050.00;11;1.56;6.25;0.00;0.0696
1050.00;10;1.56;6.25;0.00;0.0696
1050.00;9;1.17;4.69;0.00;0.0696
1050.00;8;6.25;12.50;0.00;0.0699
1050.00;7;1.56;6.25;0.00;0.0696
1050.00;6;1.95;4.69;0.00;0.0696
1050.00;5;6.25;12.50;0.00;0.0699
1050.00;4;0.78;3.13;0.00;0.0695
1050.00;3;1.17;4.69;0.00;0.0696
1050.00;2;1.56;6.25;0.00;0.0696
1050.00;1;3.13;6.25;0.00;0.0697
1050.00;0;1.95;4.69;0.00;0.0696
1060.00;11;1.56;6.25;6.00;0.3335
1060.00;10;1.56;6.25;5.00;0.3335
1060.00;9;1.17;4.69;5.00;0.3335
1060.00;8;6.25;12.50;10.00;0.3338
1060.00;7;1.56;6.25;5.00;0.3335
1060.00;6;1.95;4.69;4.00;0.3335
1060.00;5;6.25;12.50;10.00;0.3338
1060.00;4;0.78;3.13;4.00;0.3334
1060.00;3;1.17;4.69;4.50;0.3335
1060.00;2;1.56;6.25;4.00;0.3335
1060.00;1;3.13;6.25;5.00;0.3336
1060.00;0;1.95;4.69;4.50;0.3335
1060.00;11;1.56;6.25;0.00;0.0696
1060.00;10;1.56;6.25;0.00;0.0696
1060.00;9;1.17;4.69;0.00;0.0696
1060.00;8;6.25;12.50;0.00;0.0699
1060.00;7;1.56;6.25;0.00;0.0696
1060.00;6;1.95;4.69;0.00;0.0696
1060.00;5;6.25;12.50;0.00;0.0699
1060.00;4;0.78;3.13;0.00;0.0695
1060.00;3;1.17;4.69;0.00;0.0696
1060.00;2;1.56;6.25;0.00;0.0696
1060.00;1;3.13;6.25;0.00;0.0697
1060.00;0;1.95;4.69;0.00;0.0696
1070.00;11;1.56;6.25;6.00;0.3335
1070.00;10;1.56;6.25;5.00;0.3335
1070.00;9;1.17;4.69;5.00;0.3335
1070.00;8;6.25;12.50;10.00;0.3338
1070.00;7;1.56;6.25;5.00;0.3335
1070.00;6;1.95;4.69;4.00;0.3335
1070.00;5;6.25;12.50;10.00;0.3338
1070.00;4;0.78;3.13;4.00;0.3334
1070.00;3;1.17;4.69;4.50;0.3335
1070.00;2;1.56;6.25;4.00;0.3335
1070.00;1;3.13;6.25;5.00;0.3336
1070.00;0;1.95;4.69;4.50;0.3335
1070.00;11;1.56;6.25;0.00;0.0696
1070.00;10;1.56;6.25;0.00;0.0696
1070.00;9;1.17;4.69;0.00;0.0696
1070.00;8;6.25;12.50;0.00;0.0699
1070.00;7;1.56;6.25;0.00;0.0696
1070.00;6;1.95;4.69;0.00;0.0696
1070.00;5;6.25;12.50;0.00;0.0699
1070.00;4;0.78;3.13;0.00;0.0695
1070.00;3;1.17;4.69;0.00;0.0696
1070.00;2;1.56;6.25;0.00;0.0696
1070.00;1;3.13;6.25;0.00;0.0697
1070.00;0;1.95;4.69;0.00;0.0696
1080.00;11;1.56;6.25;6.00;0.3335
1080.00;10;1.56;6.25;5.00;0.3335
1080.00;9;1.17;4.69;5.00;0.3335
1080.00;8;6.25;12.50;10.00;0.3338
1080.00;7;1.56;6.25;5.00;0.3335
1080.00;6;1.95;4.69;4.00;0.3335
1080.00;5;6.25;12.50;10.00;0.3338
1080.00;4;0.78;3.13;4.00;0.3334
1080.00;3;1.17;4.69;4.50;0.3335
1080.00;2;1.56;6.25;4.00;0.3335
1080.00;1;3.13;6.25;5.00;0.3336
1080.00;0;1.95;4.69;4.50;0.3335
1080.00;11;1.56;6.25;0.00;0.0696
1080.00;10;1.56;6.25;0.00;0.0696
1080.00;9;1.17;4.69;0.00;0.0696
1080.00;8;6.25;12.50;0.00;0.0699
1080.00;7;1.56;6.25;0.00;0.0696
1080.00;6;1.95;4.69;0.00;0.0696
1080.00;5;6.25;12.50;0.00;0.0699
1080.00;4;0.78;3.13;0.00;0.0695
1080.00;3;1.17;4.69;0.00;0.0696
1080.00;2;1.56;6.25;0.00;0.0696
1080.00;1;3.13;6.25;0.00;0.0697
1080.00;0;1.95;4.69;0.00;0.0696
1090.00;11;1.56;6.25;6.00;0.3335
1090.00;10;1.56;6.25;5.00;0.3335
1090.00;9;1.17;4.69;5.00;0.3335
1090.00;8;6.25;12.50;10.00;0.3338
1090.00;7;1.56;6.25;5.00;0.3335
1090.00;6;1.95;4.69;4.00;0.3335
1090.00;5;6.25;12.50;10.00;0.3338
1090.00;4;0.78;3.13;4.00;0.3334
1090.00;3;1.17;4.69;4.50;0.3335
1090.00;2;1.56;6.25;4.00;0.3335
1090.00;1;3.13;6.25;5.00;0.3336
1090.00;0;1.95;4.69;4.50;0.3335
1090.00;11;1.56;6.25;0.00;0.0696
1090.00;10;1.56;6.25;0.00;0.0696
1090.00;9;1.17;4.69;0.00;0.0696
1090.00;8;6.25;12.50;0.00;0.0699
1090.00;7;1.56;6.25;0.00;0.0696
1090.00;6;1.95;4.69;0.00;0.0696
1090.00;5;6.25;12.50;0.00;0.0699
1090.00;4;0.78;3.13;0.00;0.0695
1090.00;3;1.17;4.69;0.00;0.0696
1090.00;2;1.56;6.25;0.00;0.0696
1090.00;1;3.13;6.25;0.00;0.0697
1090.00;0;1.95;4.69;0.00;0.0696
1100.00;11;1.56;6.25;6.00;0.3335
1100.00;10;1.56;6.25;5.00;0.3335
1100.00;9;1.17;4.69;5.00;0.3335
1100.00;8;6.25;12.50;10.00;0.3338
1100.00;7;1.56;6.25;5.00;0.3335
1100.00;6;1.95;4.69;4.00;0.3335
1100.00;5;6.25;12.50;10.00;0.3338
1100.00;4;0.78;3.13;4.00;0.3334
1100.00;3;1.17;4.69;4.50;0.3335
1100.00;2;1.56;6.25;4.00;0.3335
1100.00;1;3.13;6.25;5.00;0.3336
1100.00;0;1.95;4.69;4.50;0.3335
1100.00;11;1.56;6.25;0.00;0.0696
1100.00;10;1.56;6.25;0.00;0.0696
1100.00;9;1.17;4.69;0.00;0.0696
1100.00;8;6.25;12.50;0.00;0.0699
1100.00;7;1.56;6.25;0.00;0.0696
1100.00;6;1.95;4.69;0.00;0.0696
1100.00;5;6.25;12.50;0.00;0.0699
1100.00;4;0.78;3.13;0.00;0.0695
1100.00;3;1.17;4.69;0.00;0.0696
1100.00;2;1.56;6.25;0.00;0.0696
1100.00;1;3.13;6.25;0.00;0.0697
1100.00;0;1.95;4.69;0.00;0.0696
1110.00;11;1.56;6.25;6.00;0.3335
1110.00;10;1.56;6.25;5.00;0.3335
1110.00;9;1.17;4.69;5.00;0.3335
1110.00;8;6.25;12.50;10.00;0.3338
1110.00;7;1.56;6.25;5.00;0.3335
1110.00;6;1.95;4.69;4.00;0.3335
1110.00;5;6.25;12.50;10.00;0.3338
1110.00;4;0.78;3.13;4.00;0.3334
1110.00;3;1.17;4.69;4.50;0.3335
1110.00;2;1.56;6.25;4.00;0.3335
1110.00;1;3.13;6.25;5.00;0.3336
1110.00;0;1.95;4.69;4.50;0.3335
1110.00;11;1.56;6.25;0.00;0.0696
1110.00;10;1.56;6.25;0.00;0.0696
1110.00;9;1.17;4.69;0.00;0.0696
1110.00;8;6.25;12.50;0.00;0.0699
1110.00;7;1.56;6.25;0.00;0.0696
1110.00;6;1.95;4.69;0.00;0.0696
1110.00;5;6.25;12.50;0.00;0.0699
1110.00;4;0.78;3.13;0.00;0.0695
1110.00;3;1.17;4.69;0.00;0.0696
1110.00;2;1.56;6.25;0.00;0.0696
1110.00;1;3.13;6.25;0.00;0.0697
1110.00;0;1.95;4.69;0.00;0.0696
1120.00;11;1.56;6.25;6.00;0.3335
1120.00;10;1.56;6.25;5.00;0.3335
1120.00;9;1.17;4.69;5.00;0.3335
1120.00;8;6.25;12.50;10.00;0.3338
1120.00;7;1.56;6.25;5.00;0.3335
1120.00;6;1.95;4.69;4.00;0.3335
1120.00;5;6.25;12.50;10.00;0.3338
1120.00;4;0.78;3.13;4.00;0.3334
1120.00;3;1.17;4.69;4.50;0.3335
1120.00;2;1.56;6.25;4.00;0.3335
1120.00;1;3.13;6.25;5.00;0.3336
1120.00;0;1.95;4.69;4.50;0.3335
1120.00;11;1.56;6.25;0.00;0.0696
1120.00;10;1.56;6.25;0.00;0.0696
1120.00;9;1.17;4.69;0.00;0.0696
1120.00;8;6.25;12.50;0.00;0.0699
1120.00;7;1.56;6.25;0.00;0.0696
1120.00;6;1.95;4.69;0.00;0.0696
1120.00;5;6.25;12.50;0.00;0.0699
1120.00;4;0.78;3.13;0.00;0.0695
1120.00;3;1.17;4.69;0.00;0.0696
1120.00;2;1.56;6.25;0.00;0.0696
1120.00;1;3.13;6.25;0.00;0.0697
1120.00;0;1.95;4.69;0.00;0.0696
1130.00;11;1.56;6.25;6.00;0.3335
1130.00;10;1.56;6.25;5.00;0.3335
1130.00;9;1.17;4.69;5.00;0.3335
1130.00;8;6.25;12.50;10.00;0.3338
1130.00;7;1.56;6.25;5.00;0.3335
1130.00;6;1.95;4.69;4.00;0.3335
1130.00;5;6.25;12.50;10.00;0.3338
