0;1;2;3;4;5;6;7;8;9;10;vm_policy;link_policy;wf_policy
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;40.3576;8369.6423;8409.9999;True;LFF;BLA;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8399.9999;8399.9999;True;LFF;BLA;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8389.9999;8389.9999;True;LFF;BLA;PSO
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;40.3576;8329.6423;8369.9999;True;LFF;BLA;PSO
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;160.3576;8179.6423;8339.9999;True;LFF;BLA;PSO
10;h_1;h_0;h_1->edge0->h_0;1000.0;0.0;0.0;40.1;8279.8999;8319.9999;True;LFF;BLA;PSO
10;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;40.3374;8249.6625;8289.9999;True;LFF;BLA;PSO
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;160.3576;8119.6423;8279.9999;True;LFF;BLA;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8249.9999;8249.9999;True;LFF;BLA;PSO
10;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;40.3576;8099.6423;8139.9999;True;LFF;BLA;PSO
10;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;40.3374;8079.6625;8119.9999;True;LFF;BLA;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8089.9999;8089.9999;True;LFF;BLA;PSO
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;800.3576;7269.6423;8069.9999;True;LFF;BLA;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8990.0;8990.0;True;LFF;BLA;PSO
10;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;800.3374;8069.6626;8870.0;True;LFF;BLA;PSO
10;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;80.3374;8619.6626;8700.0;True;LFF;BLA;PSO
10;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;800.3374;7579.6625;8379.9999;True;LFF;BLA;PSO
10;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;800.3374;7399.6625;8199.9999;True;LFF;BLA;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8059.9999;8059.9999;True;LFF;BLA;PSO
10;h_0;h_5;h_0->edge0->agg0->core0->agg1->edge2->h_5;1000.0;0.0;0.0;600.3576;7799.6423;8399.9999;True;LFF;BLA;SJF
10;h_0;h_4;h_0->edge0->agg0->core0->agg1->edge2->h_4;1000.0;0.0;0.0;80.3576;7419.6423;7499.9999;True;LFF;BLA;SJF
10;h_0;h_5;h_0->edge0->agg0->core0->agg1->edge2->h_5;1000.0;0.0;0.0;400.3576;6399.6424;6800.0;True;LFF;BLA;SJF
10;h_2;h_4;h_2->edge1->agg1->edge2->h_4;1000.0;0.0;0.0;40.2213;6059.7787;6100.0;True;LFF;BLA;SJF
10;h_0;h_5;h_0->edge0->agg0->core0->agg1->edge2->h_5;1000.0;0.0;0.0;400.3576;799.6423;1200.0;True;LFF;BLA;SJF
10;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;40.3576;8959.6424;9000.0;True;LFF;BLA;SJF
10;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;400.3576;3799.6424;4200.0;True;LFF;BLA;SJF
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;600.3576;2899.6424;3500.0;True;LFF;BLA;SJF
10;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;400.3374;1699.6626;2100.0;True;LFF;BLA;SJF
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;40.3576;5059.6423;5099.9999;True;LFF;BLA;SJF
10;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;160.3374;2439.6626;2600.0;True;LFF;BLA;SJF
10;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;0.0;0.0;40.3576;359.6423;400.0;True;LFF;BLA;SJF
20;h_0;h_4;h_0->edge0->agg0->core0->agg1->edge2->h_4;1000.0;273.33;14.46;40.3576;9559.6423;9600.0;True;LFF;BLA;SJF
20;h_2;h_5;h_2->edge1->agg1->edge2->h_5;1000.0;136.0;9.47;400.2213;7799.7787;8200.0;True;LFF;BLA;SJF
20;h_0;h_5;h_0->edge0->agg0->core0->agg1->edge2->h_5;1000.0;273.33;14.46;400.3576;899.6423;1299.9999;True;LFF;BLA;SJF
20;h_0;h_2;h_0->edge0->agg0->core0->agg1->edge1->h_2;1000.0;238.67;11.3;800.3374;0.0;700.0;True;LFF;BLA;SJF
20;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;160.0;7.68;40.3374;2859.6626;2900.0;True;LFF;BLA;SJF
20;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;160.0;7.68;40.3374;9059.6626;9100.0;True;LFF;BLA;SJF
20;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;7300.0;7300.0;True;LFF;BLA;SJF
20;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;5900.0;5900.0;True;LFF;BLA;SJF
20;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;188.0;10.3;160.3576;4839.6423;5000.0;True;LFF;BLA;SJF
20;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;160.0;7.68;40.3374;4159.6625;4199.9999;True;LFF;BLA;SJF
20;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;160.0;7.68;40.3374;3559.6626;3600.0;True;LFF;BLA;SJF
20;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;188.0;10.3;800.3576;1299.6423;2099.9999;True;LFF;BLA;SJF
20;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;99.9999;99.9999;True;LFF;BLA;SJF
20;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0;142.67;5.95;800.3374;5899.6626;6699.9999;True;LFF;BLA;SJF
30;h_2;h_4;h_2->edge1->agg1->edge2->h_4;1000.0;190.0;12.24;800.2213;3499.7787;4299.9999;True;LFF;BLA;SJF
30;h_2;h_5;h_2->edge1->agg1->edge2->h_5;1000.0;190.0;12.24;400.2213;1499.7787;1899.9999;True;LFF;BLA;SJF
30;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;3299.9999;3299.9999;True;LFF;BLA;SJF
30;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;303.33;12.4;600.3374;8299.6626;8900.0;True;LFF;BLA;SJF
30;h_1;h_0;h_1->edge0->h_0;1000.0;190.0;19.0;40.1;6659.8999;6700.0;True;LFF;BLA;SJF
30;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;303.33;12.4;40.3374;5659.6625;5699.9999;True;LFF;BLA;SJF
30;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;317.33;16.31;400.3576;4699.6423;5099.9999;True;LFF;BLA;SJF
30;h_2;h_1;h_2->edge1->agg1->core0->agg0->edge0->h_1;1000.0;274.67;9.54;40.3374;9559.6626;9600.0;True;LFF;BLA;SJF
30;h_0;h_1;h_0->edge0->h_1;1000.0;124.0;12.4;80.1;7919.8999;7999.9999;True;LFF;BLA;SJF
30;h_2;h_1;h_2->edge1->agg1->core0->agg0->edge0->h_1;1000.0;274.67;9.54;800.3374;99.6626;900.0;True;LFF;BLA;SJF
30;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;317.33;16.31;400.3576;6899.6423;7299.9999;True;LFF;BLA;SJF
30;h_1;h_0;h_1->edge0->h_0;1000.0;190.0;19.0;40.1;2659.8999;2700.0;True;LFF;BLA;SJF
30;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;285.33;13.11;800.3576;0.0;99.9999;True;LFF;BLA;SJF
40;h_0;h_4;h_0->edge0->agg0->core0->agg1->edge2->h_4;1000.0;64.67;4.98;80.3576;2719.6423;2800.0;True;LFF;BLA;SJF
40;h_0;h_2;h_0->edge0->agg0->core0->agg1->edge1->h_2;1000.0;30.0;2.26;400.3374;9099.6625;9499.9999;True;LFF;BLA;SJF
40;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;395.33;18.41;80.3576;8419.6423;8500.0;True;LFF;BLA;SJF
40;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;415.33;15.9;800.3374;5899.6625;6699.9999;True;LFF;BLA;SJF
40;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;395.33;18.41;80.3576;3319.6423;3399.9999;True;LFF;BLA;SJF
40;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;395.33;18.41;800.3576;499.6423;1300.0;True;LFF;BLA;SJF
40;h_1;h_0;h_1->edge0->h_0;1000.0;186.0;18.6;800.1;0.0;699.9999;True;LFF;BLA;SJF
40;h_2;h_1;h_2->edge1->agg1->core0->agg0->edge0->h_1;1000.0;440.0;18.36;40.3374;5659.6625;5699.9999;True;LFF;BLA;SJF
40;h_0;h_1;h_0->edge0->h_1;1000.0;100.0;10.0;160.1;2039.8999;2200.0;True;LFF;BLA;SJF
40;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;395.33;18.41;40.3576;7559.6423;7599.9999;True;LFF;BLA;SJF
40;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;395.33;18.41;600.3576;4299.6424;4900.0;True;LFF;BLA;SJF
40;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;395.33;18.41;600.3576;3599.6423;4200.0;True;LFF;BLA;SJF
50;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;416.0;22.84;40.3576;8659.6423;8699.9999;True;LFF;BLA;SJF
50;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;404.0;21.64;800.3576;6999.6423;7800.0;True;LFF;BLA;SJF
50;h_1;h_0;h_1->edge0->h_0;1000.0;332.0;33.2;400.1;2299.8999;2699.9999;True;LFF;BLA;SJF
50;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;416.0;22.84;400.3576;699.6423;1099.9999;True;LFF;BLA;SJF
50;h_2;h_1;h_2->edge1->agg1->core0->agg0->edge0->h_1;1000.0;238.67;6.37;40.3374;9959.6626;9999.9999;True;LFF;BLA;SJF
50;h_2;h_1;h_2->edge1->agg1->core0->agg0->edge0->h_1;1000.0;238.67;6.37;600.3374;0.0;200.0;True;LFF;BLA;SJF
50;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;6899.9999;6899.9999;True;LFF;BLA;SJF
50;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;416.0;22.84;160.3576;5939.6423;6100.0;True;LFF;BLA;SJF
50;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;404.0;21.64;400.3576;4899.6423;5300.0;True;LFF;BLA;SJF
50;h_1;h_0;h_1->edge0->h_0;1000.0;332.0;33.2;800.1;3899.8999;4700.0;True;LFF;BLA;SJF
50;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;4100.0;4100.0;True;LFF;BLA;SJF
50;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;404.0;21.64;40.3576;3459.6423;3499.9999;True;LFF;BLA;SJF
50;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;404.0;21.64;160.3576;1839.6423;1999.9999;True;LFF;BLA;SJF
50;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0;316.0;14.11;800.3374;8499.6625;9299.9999;True;LFF;BLA;SJF
60;h_2;h_5;h_2->edge1->agg1->edge2->h_5;1000.0;144.0;8.64;160.2213;7939.7787;8100.0;True;LFF;BLA;SJF
60;h_2;h_4;h_2->edge1->agg1->edge2->h_4;1000.0;144.0;8.64;400.2213;399.7787;800.0;True;LFF;BLA;SJF
60;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;8599.9999;8599.9999;True;LFF;BLA;SJF
60;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;5699.9999;5699.9999;True;LFF;BLA;SJF
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;7399.9999;7399.9999;True;LFF;BLA;SJF
60;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;436.0;18.45;160.3374;6439.6626;6600.0;True;LFF;BLA;SJF
60;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;474.67;23.94;80.3576;4119.6424;4200.0;True;LFF;BLA;SJF
60;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;501.33;26.6;800.3576;2499.6423;3299.9999;True;LFF;BLA;SJF
60;h_1;h_0;h_1->edge0->h_0;1000.0;438.0;43.8;160.1;2439.8999;2600.0;True;LFF;BLA;SJF
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;1699.9999;1699.9999;True;LFF;BLA;SJF
60;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;474.67;23.94;40.3576;159.6424;200.0;True;LFF;BLA;SJF
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;9500.0;9500.0;True;LFF;BLA;SJF
60;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0;484.0;23.25;800.3374;4299.6625;5099.9999;True;LFF;BLA;SJF
70;h_0;h_2;h_0->edge0->agg0->core0->agg1->edge1->h_2;1000.0;0.0;0.0;800.3374;3199.6626;3999.9999;True;LFF;BLA;SJF
70;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;199.9999;199.9999;True;LFF;BLA;SJF
70;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;313.33;16.11;800.3576;7899.6423;8700.0;True;LFF;BLA;SJF
70;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;312.0;12.94;800.3374;6999.6625;7799.9999;True;LFF;BLA;SJF
70;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;6899.9999;6899.9999;True;LFF;BLA;SJF
70;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;290.67;13.84;800.3576;4099.6423;4899.9999;True;LFF;BLA;SJF
70;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;290.67;13.84;400.3576;2099.6423;2500.0;True;LFF;BLA;SJF
70;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;290.67;13.84;800.3576;399.6423;1199.9999;True;LFF;BLA;SJF
70;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;290.67;13.84;600.3576;8999.6423;9599.9999;True;LFF;BLA;SJF
70;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;312.0;12.94;800.3374;5499.6625;6299.9999;True;LFF;BLA;SJF
70;h_1;h_0;h_1->edge0->h_0;1000.0;220.0;22.0;800.1;2199.8999;2999.9999;True;LFF;BLA;SJF
70;h_3;h_0;h_3->edge1->agg1->core0->agg0->edge0->h_0;1000.0;312.0;12.94;40.3374;1859.6626;1900.0;True;LFF;BLA;SJF
70;h_2;h_0;h_2->edge1->agg1->core0->agg0->edge0->h_0;1000.0;378.67;19.61;80.3374;5519.6626;5600.0;True;LFF;BLA;SJF
80;h_0;h_4;h_0->edge0->agg0->core0->agg1->edge2->h_4;1000.0;146.67;6.36;160.3576;8739.6423;8899.9999;True;LFF;BLA;SJF
80;h_0;h_5;h_0->edge0->agg0->core0->agg1->edge2->h_5;1000.0;146.67;6.36;800.3576;6599.6423;7400.0;True;LFF;BLA;SJF
80;h_2;h_4;h_2->edge1->agg1->edge2->h_4;1000.0;80.0;2.72;40.2213;5959.7787;6000.0;True;LFF;BLA;SJF
80;h_0;h_2;h_0->edge0->agg0->core0->agg1->edge1->h_2;1000.0;313.33;16.36;80.3374;3619.6626;3700.0;True;LFF;BLA;SJF
80;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;6599.9999;6599.9999;True;LFF;BLA;SJF
80;h_0;h_1;h_0->edge0->h_1;1000.0;110.0;11.0;800.1;8799.8999;9599.9999;True;LFF;BLA;SJF
80;h_5;h_0;h_5->edge2->agg1->core0->agg0->edge0->h_0;1000.0;669.33;38.07;160.3576;5139.6423;5299.9999;True;LFF;BLA;SJF
80;h_4;h_0;h_4->edge2->agg1->core0->agg0->edge0->h_0;1000.0;609.33;32.07;600.3576;4099.6423;4700.0;True;LFF;BLA;SJF
80;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8399.9999;8399.9999;True;LFF;BLA;SJF
10;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;0.0;0.0;6000.3786;2399.6213;8399.9999;True;LFF;First;Priority
10;h_0;h_4;h_0->edge0->agg0->core1->agg1->edge2->h_4;100.0;0.0;0.0;800.3786;6699.6213;7499.9999;True;LFF;First;Priority
10;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;0.0;0.0;4000.3786;2799.6214;6800.0;True;LFF;First;Priority
10;h_2;h_4;h_2->edge1->agg1->edge2->h_4;10.0;0.0;0.0;4000.2213;2099.7787;6100.0;True;LFF;First;Priority
10;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;0.0;0.0;4000.3786;0.0;1199.9999;True;LFF;First;Priority
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;8599.6214;9000.0;True;LFF;First;Priority
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;4000.3786;199.6213;4199.9999;True;LFF;First;Priority
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;6000.3786;0.0;3500.0;True;LFF;First;Priority
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;40000.3584;0.0;2099.9999;True;LFF;First;Priority
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;4699.6213;5099.9999;True;LFF;First;Priority
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;16000.3584;0.0;2599.9999;True;LFF;First;Priority
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;0.0;400.0;True;LFF;First;Priority
20;h_0;h_4;h_0->edge0->agg0->core1->agg1->edge2->h_4;100.0;273.33;63.63;400.3786;9199.6213;9599.9999;True;LFF;First;Priority
20;h_2;h_5;h_2->edge1->agg1->edge2->h_5;10.0;136.0;209.07;40000.2213;0.0;8199.9999;True;LFF;First;Priority
20;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;273.33;63.63;4000.3786;0.0;1300.0;True;LFF;First;Priority
20;h_0;h_2;h_0->edge0->agg0->core1->agg1->edge1->h_2;10.0;238.67;233.45;80000.3584;0.0;699.9999;True;LFF;First;Priority
20;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;160.0;172.64;4000.3584;0.0;2899.9999;True;LFF;First;Priority
20;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;160.0;172.64;4000.3584;5099.6416;9099.9999;True;LFF;First;Priority
20;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;7300.0;7300.0;True;LFF;First;Priority
20;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;5900.0;5900.0;True;LFF;First;Priority
20;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;188.0;42.2;1600.3786;3399.6214;5000.0;True;LFF;First;Priority
20;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;160.0;172.64;4000.3584;199.6416;4200.0;True;LFF;First;Priority
20;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;160.0;172.64;4000.3584;0.0;3600.0;True;LFF;First;Priority
20;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;188.0;42.2;8000.3786;0.0;2100.0;True;LFF;First;Priority
20;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;100.0;100.0;True;LFF;First;Priority
20;h_2;h_0;h_2->edge1->agg1->core1->agg0->edge0->h_0;10.0;142.67;170.91;80000.3584;0.0;6700.0;True;LFF;First;Priority
30;h_2;h_4;h_2->edge1->agg1->edge2->h_4;10.0;190.0;680.9;80000.2213;0.0;4300.0;True;LFF;First;Priority
30;h_2;h_5;h_2->edge1->agg1->edge2->h_5;10.0;190.0;680.9;40000.2213;0.0;1899.9999;True;LFF;First;Priority
30;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;3300.0;3300.0;True;LFF;First;Priority
30;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;303.33;521.3;60000.3584;0.0;8899.9999;True;LFF;First;Priority
30;h_1;h_0;h_1->edge0->h_0;1000.0;190.0;19.0;40.1;6659.8999;6700.0;True;LFF;First;Priority
30;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;303.33;521.3;4000.3584;1699.6416;5699.9999;True;LFF;First;Priority
30;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;317.33;79.43;4000.3786;1099.6213;5099.9999;True;LFF;First;Priority
30;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;274.67;518.43;4000.3584;5599.6416;9599.9999;True;LFF;First;Priority
30;h_0;h_1;h_0->edge0->h_1;1000.0;124.0;12.4;80.1;7919.8999;8000.0;True;LFF;First;Priority
30;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;274.67;518.43;80000.3584;0.0;900.0;True;LFF;First;Priority
30;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;317.33;79.43;4000.3786;3299.6213;7299.9999;True;LFF;First;Priority
30;h_1;h_0;h_1->edge0->h_0;1000.0;190.0;19.0;40.1;2659.8999;2700.0;True;LFF;First;Priority
30;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;285.33;76.23;8000.3786;0.0;100.0;True;LFF;First;Priority
40;h_0;h_4;h_0->edge0->agg0->core1->agg1->edge2->h_4;100.0;64.67;5.65;800.3786;1999.6213;2799.9999;True;LFF;First;Priority
40;h_0;h_2;h_0->edge0->agg0->core1->agg1->edge1->h_2;10.0;30.0;76.11;40000.3584;0.0;9499.9999;True;LFF;First;Priority
40;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;800.3786;7699.6213;8499.9999;True;LFF;First;Priority
40;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;415.33;886.04;80000.3584;0.0;6700.0;True;LFF;First;Priority
40;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;800.3786;2599.6213;3399.9999;True;LFF;First;Priority
40;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;8000.3786;0.0;1300.0;True;LFF;First;Priority
40;h_1;h_0;h_1->edge0->h_0;1000.0;186.0;18.6;800.1;0.0;700.0;True;LFF;First;Priority
40;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;440.0;888.51;4000.3584;1699.6416;5699.9999;True;LFF;First;Priority
40;h_0;h_1;h_0->edge0->h_1;1000.0;100.0;10.0;160.1;2039.8999;2200.0;True;LFF;First;Priority
40;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;400.3786;7199.6214;7600.0;True;LFF;First;Priority
40;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;6000.3786;0.0;4900.0;True;LFF;First;Priority
40;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;6000.3786;0.0;4200.0;True;LFF;First;Priority
50;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;416.0;94.6;400.3786;8299.6213;8700.0;True;LFF;First;Priority
50;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;404.0;93.4;8000.3786;0.0;7800.0;True;LFF;First;Priority
50;h_1;h_0;h_1->edge0->h_0;1000.0;332.0;33.2;400.1;2299.8999;2700.0;True;LFF;First;Priority
50;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;416.0;94.6;4000.3786;0.0;1100.0;True;LFF;First;Priority
50;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;238.67;224.51;4000.3584;5999.6416;10000.0;True;LFF;First;Priority
50;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;238.67;224.51;60000.3584;0.0;199.9999;True;LFF;First;Priority
50;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;6899.9999;6899.9999;True;LFF;First;Priority
50;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;416.0;94.6;1600.3786;4499.6213;6099.9999;True;LFF;First;Priority
50;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;404.0;93.4;4000.3786;1299.6213;5300.0;True;LFF;First;Priority
50;h_1;h_0;h_1->edge0->h_0;1000.0;332.0;33.2;800.1;3899.8999;4700.0;True;LFF;First;Priority
50;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;4099.9999;4099.9999;True;LFF;First;Priority
50;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;404.0;93.4;400.3786;3099.6213;3499.9999;True;LFF;First;Priority
50;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;404.0;93.4;1600.3786;399.6213;1999.9999;True;LFF;First;Priority
50;h_2;h_0;h_2->edge1->agg1->core1->agg0->edge0->h_0;10.0;316.0;232.24;80000.3584;0.0;9299.9999;True;LFF;First;Priority
60;h_2;h_5;h_2->edge1->agg1->edge2->h_5;10.0;144.0;727.2;16000.2213;0.0;8099.9999;True;LFF;First;Priority
