0;1;2;vm_policy;link_policy;wf_policy
700;4;5;LFF;First;Priority
700;3;6|7;LFF;First;Priority
700;2;3;LFF;First;Priority
700;1;1;LFF;First;Priority
700;0;2|0;LFF;First;Priority
710;5;4;LFF;First;Priority
710;4;5;LFF;First;Priority
710;3;6|7;LFF;First;Priority
710;2;3;LFF;First;Priority
710;1;1;LFF;First;Priority
710;0;2|0;LFF;First;Priority
720;5;4;LFF;First;Priority
720;4;5;LFF;First;Priority
720;3;6|7;LFF;First;Priority
720;2;3;LFF;First;Priority
720;1;1;LFF;First;Priority
720;0;2|0;LFF;First;Priority
730;5;4;LFF;First;Priority
730;4;5;LFF;First;Priority
730;3;6|7;LFF;First;Priority
730;2;3;LFF;First;Priority
730;1;1;LFF;First;Priority
730;0;2|0;LFF;First;Priority
740;5;4;LFF;First;Priority
740;4;5;LFF;First;Priority
740;3;6|7;LFF;First;Priority
740;2;3;LFF;First;Priority
740;1;1;LFF;First;Priority
740;0;2|0;LFF;First;Priority
750;5;4;LFF;First;Priority
750;4;5;LFF;First;Priority
750;3;6|7;LFF;First;Priority
750;2;3;LFF;First;Priority
750;1;1;LFF;First;Priority
750;0;2|0;LFF;First;Priority
760;5;4;LFF;First;Priority
760;4;5;LFF;First;Priority
760;3;6|7;LFF;First;Priority
760;2;3;LFF;First;Priority
760;1;1;LFF;First;Priority
760;0;2|0;LFF;First;Priority
770;5;4;LFF;First;Priority
770;4;5;LFF;First;Priority
770;3;6|7;LFF;First;Priority
770;2;3;LFF;First;Priority
770;1;1;LFF;First;Priority
770;0;2|0;LFF;First;Priority
780;5;4;LFF;First;Priority
780;4;5;LFF;First;Priority
780;3;6|7;LFF;First;Priority
780;2;3;LFF;First;Priority
780;1;1;LFF;First;Priority
780;0;2|0;LFF;First;Priority
790;5;4;LFF;First;Priority
790;4;5;LFF;First;Priority
790;3;6|7;LFF;First;Priority
790;2;3;LFF;First;Priority
790;1;1;LFF;First;Priority
790;0;2|0;LFF;First;Priority
800;5;4;LFF;First;Priority
800;4;5;LFF;First;Priority
800;3;6|7;LFF;First;Priority
800;2;3;LFF;First;Priority
800;1;1;LFF;First;Priority
800;0;2|0;LFF;First;Priority
810;5;4;LFF;First;Priority
810;4;5;LFF;First;Priority
810;3;6|7;LFF;First;Priority
810;2;3;LFF;First;Priority
810;1;1;LFF;First;Priority
810;0;2|0;LFF;First;Priority
820;5;4;LFF;First;Priority
820;4;5;LFF;First;Priority
820;3;6|7;LFF;First;Priority
820;2;3;LFF;First;Priority
820;1;1;LFF;First;Priority
820;0;2|0;LFF;First;Priority
830;5;4;LFF;First;Priority
830;4;5;LFF;First;Priority
830;3;6|7;LFF;First;Priority
830;2;3;LFF;First;Priority
830;1;1;LFF;First;Priority
830;0;2|0;LFF;First;Priority
840;5;4;LFF;First;Priority
840;4;5;LFF;First;Priority
840;3;6|7;LFF;First;Priority
840;2;3;LFF;First;Priority
840;1;1;LFF;First;Priority
840;0;2|0;LFF;First;Priority
850;5;4;LFF;First;Priority
850;4;5;LFF;First;Priority
850;3;6|7;LFF;First;Priority
850;2;3;LFF;First;Priority
850;1;1;LFF;First;Priority
850;0;2|0;LFF;First;Priority
860;5;4;LFF;First;Priority
860;4;5;LFF;First;Priority
860;3;6|7;LFF;First;Priority
860;2;3;LFF;First;Priority
860;1;1;LFF;First;Priority
860;0;2|0;LFF;First;Priority
870;5;4;LFF;First;Priority
870;4;5;LFF;First;Priority
870;3;6|7;LFF;First;Priority
870;2;3;LFF;First;Priority
870;1;1;LFF;First;Priority
870;0;2|0;LFF;First;Priority
880;5;4;LFF;First;Priority
880;4;5;LFF;First;Priority
880;3;6|7;LFF;First;Priority
880;2;3;LFF;First;Priority
880;1;1;LFF;First;Priority
880;0;2|0;LFF;First;Priority
890;5;4;LFF;First;Priority
890;4;5;LFF;First;Priority
890;3;6|7;LFF;First;Priority
890;2;3;LFF;First;Priority
890;1;1;LFF;First;Priority
890;0;2|0;LFF;First;Priority
900;5;4;LFF;First;Priority
900;4;5;LFF;First;Priority
900;3;6|7;LFF;First;Priority
900;2;3;LFF;First;Priority
900;1;1;LFF;First;Priority
900;0;2|0;LFF;First;Priority
910;5;4;LFF;First;Priority
910;4;5;LFF;First;Priority
910;3;6|7;LFF;First;Priority
910;2;3;LFF;First;Priority
910;1;1;LFF;First;Priority
910;0;2|0;LFF;First;Priority
920;5;4;LFF;First;Priority
920;4;5;LFF;First;Priority
920;3;6|7;LFF;First;Priority
920;2;3;LFF;First;Priority
920;1;1;LFF;First;Priority
920;0;2|0;LFF;First;Priority
930;5;4;LFF;First;Priority
930;4;5;LFF;First;Priority
930;3;6|7;LFF;First;Priority
930;2;3;LFF;First;Priority
930;1;1;LFF;First;Priority
930;0;2|0;LFF;First;Priority
940;5;4;LFF;First;Priority
940;4;5;LFF;First;Priority
940;3;6|7;LFF;First;Priority
940;2;3;LFF;First;Priority
940;1;1;LFF;First;Priority
940;0;2|0;LFF;First;Priority
950;5;4;LFF;First;Priority
950;4;5;LFF;First;Priority
950;3;6|7;LFF;First;Priority
950;2;3;LFF;First;Priority
950;1;1;LFF;First;Priority
950;0;2|0;LFF;First;Priority
960;5;4;LFF;First;Priority
960;4;5;LFF;First;Priority
960;3;6|7;LFF;First;Priority
960;2;3;LFF;First;Priority
960;1;1;LFF;First;Priority
960;0;2|0;LFF;First;Priority
970;5;4;LFF;First;Priority
970;4;5;LFF;First;Priority
970;3;6|7;LFF;First;Priority
970;2;3;LFF;First;Priority
970;1;1;LFF;First;Priority
970;0;2|0;LFF;First;Priority
980;5;4;LFF;First;Priority
980;4;5;LFF;First;Priority
980;3;6|7;LFF;First;Priority
980;2;3;LFF;First;Priority
980;1;1;LFF;First;Priority
980;0;2|0;LFF;First;Priority
990;5;4;LFF;First;Priority
990;4;5;LFF;First;Priority
990;3;6|7;LFF;First;Priority
990;2;3;LFF;First;Priority
990;1;1;LFF;First;Priority
990;0;2|0;LFF;First;Priority
1000;5;4;LFF;First;Priority
1000;4;5;LFF;First;Priority
1000;3;6|7;LFF;First;Priority
1000;2;3;LFF;First;Priority
1000;1;1;LFF;First;Priority
1000;0;2|0;LFF;First;Priority
1010;5;4;LFF;First;Priority
1010;4;5;LFF;First;Priority
1010;3;6|7;LFF;First;Priority
1010;2;3;LFF;First;Priority
1010;1;1;LFF;First;Priority
1010;0;2|0;LFF;First;Priority
1020;5;4;LFF;First;Priority
1020;4;5;LFF;First;Priority
1020;3;6|7;LFF;First;Priority
1020;2;3;LFF;First;Priority
1020;1;1;LFF;First;Priority
1020;0;2|0;LFF;First;Priority
1030;5;4;LFF;First;Priority
1030;4;5;LFF;First;Priority
1030;3;6|7;LFF;First;Priority
1030;2;3;LFF;First;Priority
1030;1;1;LFF;First;Priority
1030;0;2|0;LFF;First;Priority
1040;5;4;LFF;First;Priority
1040;4;5;LFF;First;Priority
1040;3;6|7;LFF;First;Priority
1040;2;3;LFF;First;Priority
1040;1;1;LFF;First;Priority
1040;0;2|0;LFF;First;Priority
1050;5;4;LFF;First;Priority
1050;4;5;LFF;First;Priority
1050;3;6|7;LFF;First;Priority
1050;2;3;LFF;First;Priority
1050;1;1;LFF;First;Priority
1050;0;2|0;LFF;First;Priority
1060;5;4;LFF;First;Priority
1060;4;5;LFF;First;Priority
1060;3;6|7;LFF;First;Priority
1060;2;3;LFF;First;Priority
1060;1;1;LFF;First;Priority
1060;0;2|0;LFF;First;Priority
1070;5;4;LFF;First;Priority
1070;4;5;LFF;First;Priority
1070;3;6|7;LFF;First;Priority
1070;2;3;LFF;First;Priority
1070;1;1;LFF;First;Priority
1070;0;2|0;LFF;First;Priority
1080;5;4;LFF;First;Priority
1080;4;5;LFF;First;Priority
1080;3;6|7;LFF;First;Priority
1080;2;3;LFF;First;Priority
1080;1;1;LFF;First;Priority
1080;0;2|0;LFF;First;Priority
1090;5;4;LFF;First;Priority
1090;4;5;LFF;First;Priority
1090;3;6|7;LFF;First;Priority
1090;2;3;LFF;First;Priority
1090;1;1;LFF;First;Priority
1090;0;2|0;LFF;First;Priority
1100;5;4;LFF;First;Priority
1100;4;5;LFF;First;Priority
1100;3;6|7;LFF;First;Priority
1100;2;3;LFF;First;Priority
1100;1;1;LFF;First;Priority
1100;0;2|0;LFF;First;Priority
1110;5;4;LFF;First;Priority
1110;4;5;LFF;First;Priority
1110;3;6|7;LFF;First;Priority
1110;2;3;LFF;First;Priority
1110;1;1;LFF;First;Priority
1110;0;2|0;LFF;First;Priority
1120;5;4;LFF;First;Priority
1120;4;5;LFF;First;Priority
1120;3;6|7;LFF;First;Priority
1120;2;3;LFF;First;Priority
1120;1;1;LFF;First;Priority
1120;0;2|0;LFF;First;Priority
1130;5;4;LFF;First;Priority
1130;4;5;LFF;First;Priority
1130;3;6|7;LFF;First;Priority
1130;2;3;LFF;First;Priority
1130;1;1;LFF;First;Priority
1130;0;2|0;LFF;First;Priority
1140;5;4;LFF;First;Priority
1140;4;5;LFF;First;Priority
1140;3;6|7;LFF;First;Priority
1140;2;3;LFF;First;Priority
1140;1;1;LFF;First;Priority
1140;0;2|0;LFF;First;Priority
1150;5;4;LFF;First;Priority
1150;4;5;LFF;First;Priority
1150;3;6|7;LFF;First;Priority
1150;2;3;LFF;First;Priority
1150;1;1;LFF;First;Priority
1150;0;2|0;LFF;First;Priority
1160;5;4;LFF;First;Priority
1160;4;5;LFF;First;Priority
1160;3;6|7;LFF;First;Priority
1160;2;3;LFF;First;Priority
1160;1;1;LFF;First;Priority
1160;0;2|0;LFF;First;Priority
1170;5;4;LFF;First;Priority
1170;4;5;LFF;First;Priority
1170;3;6|7;LFF;First;Priority
1170;2;3;LFF;First;Priority
1170;1;1;LFF;First;Priority
1170;0;2|0;LFF;First;Priority
1180;5;4;LFF;First;Priority
1180;4;5;LFF;First;Priority
1180;3;6|7;LFF;First;Priority
1180;2;3;LFF;First;Priority
1180;1;1;LFF;First;Priority
1180;0;2|0;LFF;First;Priority
1190;5;4;LFF;First;Priority
1190;4;5;LFF;First;Priority
1190;3;6|7;LFF;First;Priority
1190;2;3;LFF;First;Priority
1190;1;1;LFF;First;Priority
1190;0;2|0;LFF;First;Priority
1200;5;4;LFF;First;Priority
1200;4;5;LFF;First;Priority
1200;3;6|7;LFF;First;Priority
1200;2;3;LFF;First;Priority
1200;1;1;LFF;First;Priority
1200;0;2|0;LFF;First;Priority
1210;5;4;LFF;First;Priority
1210;4;5;LFF;First;Priority
1210;3;6|7;LFF;First;Priority
1210;2;3;LFF;First;Priority
1210;1;1;LFF;First;Priority
1210;0;2|0;LFF;First;Priority
1220;5;4;LFF;First;Priority
1220;4;5;LFF;First;Priority
1220;3;6|7;LFF;First;Priority
1220;2;3;LFF;First;Priority
1220;1;1;LFF;First;Priority
1220;0;2|0;LFF;First;Priority
1230;5;4;LFF;First;Priority
1230;4;5;LFF;First;Priority
1230;3;6|7;LFF;First;Priority
1230;2;3;LFF;First;Priority
1230;1;1;LFF;First;Priority
1230;0;2|0;LFF;First;Priority
1240;5;4;LFF;First;Priority
1240;4;5;LFF;First;Priority
1240;3;6|7;LFF;First;Priority
1240;2;3;LFF;First;Priority
1240;1;1;LFF;First;Priority
1240;0;2|0;LFF;First;Priority
1250;5;4;LFF;First;Priority
1250;4;5;LFF;First;Priority
1250;3;6|7;LFF;First;Priority
1250;2;3;LFF;First;Priority
1250;1;1;LFF;First;Priority
1250;0;2|0;LFF;First;Priority
1260;5;4;LFF;First;Priority
1260;4;5;LFF;First;Priority
1260;3;6|7;LFF;First;Priority
1260;2;3;LFF;First;Priority
1260;1;1;LFF;First;Priority
1260;0;2|0;LFF;First;Priority
1270;5;4;LFF;First;Priority
1270;4;5;LFF;First;Priority
1270;3;6|7;LFF;First;Priority
1270;2;3;LFF;First;Priority
1270;1;1;LFF;First;Priority
1270;0;2|0;LFF;First;Priority
1280;5;4;LFF;First;Priority
1280;4;5;LFF;First;Priority
1280;3;6|7;LFF;First;Priority
1280;2;3;LFF;First;Priority
1280;1;1;LFF;First;Priority
1280;0;2|0;LFF;First;Priority
1290;5;4;LFF;First;Priority
1290;4;5;LFF;First;Priority
1290;3;6|7;LFF;First;Priority
1290;2;3;LFF;First;Priority
1290;1;1;LFF;First;Priority
1290;0;2|0;LFF;First;Priority
1300;5;4;LFF;First;Priority
1300;4;5;LFF;First;Priority
1300;3;6|7;LFF;First;Priority
1300;2;3;LFF;First;Priority
1300;1;1;LFF;First;Priority
1300;0;2|0;LFF;First;Priority
1310;5;4;LFF;First;Priority
1310;4;5;LFF;First;Priority
1310;3;6|7;LFF;First;Priority
1310;2;3;LFF;First;Priority
1310;1;1;LFF;First;Priority
1310;0;2|0;LFF;First;Priority
1320;5;4;LFF;First;Priority
1320;4;5;LFF;First;Priority
1320;3;6|7;LFF;First;Priority
1320;2;3;LFF;First;Priority
1320;1;1;LFF;First;Priority
1320;0;2|0;LFF;First;Priority
1330;5;4;LFF;First;Priority
1330;4;5;LFF;First;Priority
1330;3;6|7;LFF;First;Priority
1330;2;3;LFF;First;Priority
1330;1;1;LFF;First;Priority
1330;0;2|0;LFF;First;Priority
1340;5;4;LFF;First;Priority
1340;4;5;LFF;First;Priority
1340;3;6|7;LFF;First;Priority
1340;2;3;LFF;First;Priority
1340;1;1;LFF;First;Priority
1340;0;2|0;LFF;First;Priority
1350;5;4;LFF;First;Priority
1350;4;5;LFF;First;Priority
1350;3;6|7;LFF;First;Priority
1350;2;3;LFF;First;Priority
1350;1;1;LFF;First;Priority
1350;0;2|0;LFF;First;Priority
1360;5;4;LFF;First;Priority
1360;4;5;LFF;First;Priority
1360;3;6|7;LFF;First;Priority
1360;2;3;LFF;First;Priority
1360;1;1;LFF;First;Priority
1360;0;2|0;LFF;First;Priority
1370;5;4;LFF;First;Priority
1370;4;5;LFF;First;Priority
1370;3;6|7;LFF;First;Priority
1370;2;3;LFF;First;Priority
1370;1;1;LFF;First;Priority
1370;0;2|0;LFF;First;Priority
1380;5;4;LFF;First;Priority
1380;4;5;LFF;First;Priority
1380;3;6|7;LFF;First;Priority
1380;2;3;LFF;First;Priority
1380;1;1;LFF;First;Priority
1380;0;2|0;LFF;First;Priority
1390;5;4;LFF;First;Priority
1390;4;5;LFF;First;Priority
1390;3;6|7;LFF;First;Priority
1390;2;3;LFF;First;Priority
1390;1;1;LFF;First;Priority
1390;0;2|0;LFF;First;Priority
1400;5;4;LFF;First;Priority
1400;4;5;LFF;First;Priority
1400;3;6|7;LFF;First;Priority
1400;2;3;LFF;First;Priority
1400;1;1;LFF;First;Priority
1400;0;2|0;LFF;First;Priority
1410;5;4;LFF;First;Priority
1410;4;5;LFF;First;Priority
1410;3;6|7;LFF;First;Priority
1410;2;3;LFF;First;Priority
1410;1;1;LFF;First;Priority
1410;0;2|0;LFF;First;Priority
1420;5;4;LFF;First;Priority
1420;4;5;LFF;First;Priority
1420;3;6|7;LFF;First;Priority
1420;2;3;LFF;First;Priority
1420;1;1;LFF;First;Priority
1420;0;2|0;LFF;First;Priority
1430;5;4;LFF;First;Priority
1430;4;5;LFF;First;Priority
1430;3;6|7;LFF;First;Priority
1430;2;3;LFF;First;Priority
1430;1;1;LFF;First;Priority
1430;0;2|0;LFF;First;Priority
1440;5;4;LFF;First;Priority
1440;4;5;LFF;First;Priority
1440;3;6|7;LFF;First;Priority
1440;2;3;LFF;First;Priority
1440;1;1;LFF;First;Priority
1440;0;2|0;LFF;First;Priority
1450;5;4;LFF;First;Priority
1450;4;5;LFF;First;Priority
1450;3;6|7;LFF;First;Priority
1450;2;3;LFF;First;Priority
1450;1;1;LFF;First;Priority
1450;0;2|0;LFF;First;Priority
1460;5;4;LFF;First;Priority
1460;4;5;LFF;First;Priority
1460;3;6|7;LFF;First;Priority
1460;2;3;LFF;First;Priority
1460;1;1;LFF;First;Priority
1460;0;2|0;LFF;First;Priority
1470;5;4;LFF;First;Priority
1470;4;5;LFF;First;Priority
1470;3;6|7;LFF;First;Priority
1470;2;3;LFF;First;Priority
1470;1;1;LFF;First;Priority
1470;0;2|0;LFF;First;Priority
1480;5;4;LFF;First;Priority
1480;4;5;LFF;First;Priority
1480;3;6|7;LFF;First;Priority
1480;2;3;LFF;First;Priority
1480;1;1;LFF;First;Priority
1480;0;2|0;LFF;First;Priority
1490;5;4;LFF;First;Priority
1490;4;5;LFF;First;Priority
1490;3;6|7;LFF;First;Priority
1490;2;3;LFF;First;Priority
1490;1;1;LFF;First;Priority
1490;0;2|0;LFF;First;Priority
1500;5;4;LFF;First;Priority
1500;4;5;LFF;First;Priority
1500;3;6|7;LFF;First;Priority
1500;2;3;LFF;First;Priority
1500;1;1;LFF;First;Priority
1500;0;2|0;LFF;First;Priority
1510;5;4;LFF;First;Priority
1510;4;5;LFF;First;Priority
1510;3;6|7;LFF;First;Priority
1510;2;3;LFF;First;Priority
1510;1;1;LFF;First;Priority
1510;0;2|0;LFF;First;Priority
1520;5;4;LFF;First;Priority
1520;4;5;LFF;First;Priority
1520;3;6|7;LFF;First;Priority
1520;2;3;LFF;First;Priority
1520;1;1;LFF;First;Priority
1520;0;2|0;LFF;First;Priority
1530;5;4;LFF;First;Priority
1530;4;5;LFF;First;Priority
1530;3;6|7;LFF;First;Priority
1530;2;3;LFF;First;Priority
1530;1;1;LFF;First;Priority
1530;0;2|0;LFF;First;Priority
1540;5;4;LFF;First;Priority
1540;4;5;LFF;First;Priority
1540;3;6|7;LFF;First;Priority
1540;2;3;LFF;First;Priority
1540;1;1;LFF;First;Priority
1540;0;2|0;LFF;First;Priority
1550;5;4;LFF;First;Priority
1550;4;5;LFF;First;Priority
1550;3;6|7;LFF;First;Priority
1550;2;3;LFF;First;Priority
1550;1;1;LFF;First;Priority
1550;0;2|0;LFF;First;Priority
1560;5;4;LFF;First;Priority
1560;4;5;LFF;First;Priority
1560;3;6|7;LFF;First;Priority
1560;2;3;LFF;First;Priority
1560;1;1;LFF;First;Priority
1560;0;2|0;LFF;First;Priority
1570;5;4;LFF;First;Priority
1570;4;5;LFF;First;Priority
1570;3;6|7;LFF;First;Priority
1570;2;3;LFF;First;Priority
1570;1;1;LFF;First;Priority
1570;0;2|0;LFF;First;Priority
1580;5;4;LFF;First;Priority
1580;4;5;LFF;First;Priority
1580;3;6|7;LFF;First;Priority
1580;2;3;LFF;First;Priority
1580;1;1;LFF;First;Priority
1580;0;2|0;LFF;First;Priority
1590;5;4;LFF;First;Priority
1590;4;5;LFF;First;Priority
1590;3;6|7;LFF;First;Priority
1590;2;3;LFF;First;Priority
1590;1;1;LFF;First;Priority
1590;0;2|0;LFF;First;Priority
1600;5;4;LFF;First;Priority
1600;4;5;LFF;First;Priority
1600;3;6|7;LFF;First;Priority
1600;2;3;LFF;First;Priority
1600;1;1;LFF;First;Priority
1600;0;2|0;LFF;First;Priority
1610;5;4;LFF;First;Priority
1610;4;5;LFF;First;Priority
1610;3;6|7;LFF;First;Priority
1610;2;3;LFF;First;Priority
1610;1;1;LFF;First;Priority
1610;0;2|0;LFF;First;Priority
1620;5;4;LFF;First;Priority
1620;4;5;LFF;First;Priority
1620;3;6|7;LFF;First;Priority
1620;2;3;LFF;First;Priority
1620;1;1;LFF;First;Priority
1620;0;2|0;LFF;First;Priority
1630;5;4;LFF;First;Priority
1630;4;5;LFF;First;Priority
1630;3;6|7;LFF;First;Priority
1630;2;3;LFF;First;Priority
1630;1;1;LFF;First;Priority
1630;0;2|0;LFF;First;Priority
1640;5;4;LFF;First;Priority
1640;4;5;LFF;First;Priority
1640;3;6|7;LFF;First;Priority
1640;2;3;LFF;First;Priority
1640;1;1;LFF;First;Priority
1640;0;2|0;LFF;First;Priority
1650;5;4;LFF;First;Priority
1650;4;5;LFF;First;Priority
1650;3;6|7;LFF;First;Priority
1650;2;3;LFF;First;Priority
1650;1;1;LFF;First;Priority
1650;0;2|0;LFF;First;Priority
1660;5;4;LFF;First;Priority
1660;4;5;LFF;First;Priority
1660;3;6|7;LFF;First;Priority
1660;2;3;LFF;First;Priority
1660;1;1;LFF;First;Priority
1660;0;2|0;LFF;First;Priority
1670;5;4;LFF;First;Priority
1670;4;5;LFF;First;Priority
1670;3;6|7;LFF;First;Priority
1670;2;3;LFF;First;Priority
1670;1;1;LFF;First;Priority
1670;0;2|0;LFF;First;Priority
1680;5;4;LFF;First;Priority
1680;4;5;LFF;First;Priority
1680;3;6|7;LFF;First;Priority
1680;2;3;LFF;First;Priority
1680;1;1;LFF;First;Priority
1680;0;2|0;LFF;First;Priority
1690;5;4;LFF;First;Priority
1690;4;5;LFF;First;Priority
1690;3;6|7;LFF;First;Priority
1690;2;3;LFF;First;Priority
1690;1;1;LFF;First;Priority
1690;0;2|0;LFF;First;Priority
1700;5;4;LFF;First;Priority
1700;4;5;LFF;First;Priority
1700;3;6|7;LFF;First;Priority
1700;2;3;LFF;First;Priority
1700;1;1;LFF;First;Priority
1700;0;2|0;LFF;First;Priority
1710;5;4;LFF;First;Priority
1710;4;5;LFF;First;Priority
1710;3;6|7;LFF;First;Priority
1710;2;3;LFF;First;Priority
1710;1;1;LFF;First;Priority
1710;0;2|0;LFF;First;Priority
1720;5;4;LFF;First;Priority
1720;4;5;LFF;First;Priority
1720;3;6|7;LFF;First;Priority
1720;2;3;LFF;First;Priority
1720;1;1;LFF;First;Priority
1720;0;2|0;LFF;First;Priority
1730;5;4;LFF;First;Priority
1730;4;5;LFF;First;Priority
1730;3;6|7;LFF;First;Priority
1730;2;3;LFF;First;Priority
1730;1;1;LFF;First;Priority
1730;0;2|0;LFF;First;Priority
1740;5;4;LFF;First;Priority
1740;4;5;LFF;First;Priority
1740;3;6|7;LFF;First;Priority
1740;2;3;LFF;First;Priority
1740;1;1;LFF;First;Priority
1740;0;2|0;LFF;First;Priority
1750;5;4;LFF;First;Priority
1750;4;5;LFF;First;Priority
1750;3;6|7;LFF;First;Priority
1750;2;3;LFF;First;Priority
1750;1;1;LFF;First;Priority
1750;0;2|0;LFF;First;Priority
1760;5;4;LFF;First;Priority
1760;4;5;LFF;First;Priority
1760;3;6|7;LFF;First;Priority
1760;2;3;LFF;First;Priority
1760;1;1;LFF;First;Priority
1760;0;2|0;LFF;First;Priority
1770;5;4;LFF;First;Priority
1770;4;5;LFF;First;Priority
1770;3;6|7;LFF;First;Priority
1770;2;3;LFF;First;Priority
1770;1;1;LFF;First;Priority
1770;0;2|0;LFF;First;Priority
1780;5;4;LFF;First;Priority
1780;4;5;LFF;First;Priority
1780;3;6|7;LFF;First;Priority
1780;2;3;LFF;First;Priority
1780;1;1;LFF;First;Priority
1780;0;2|0;LFF;First;Priority
1790;5;4;LFF;First;Priority
1790;4;5;LFF;First;Priority
1790;3;6|7;LFF;First;Priority
1790;2;3;LFF;First;Priority
1790;1;1;LFF;First;Priority
1790;0;2|0;LFF;First;Priority
1800;5;4;LFF;First;Priority
1800;4;5;LFF;First;Priority
1800;3;6|7;LFF;First;Priority
1800;2;3;LFF;First;Priority
1800;1;1;LFF;First;Priority
1800;0;2|0;LFF;First;Priority
1810;5;4;LFF;First;Priority
1810;4;5;LFF;First;Priority
1810;3;6|7;LFF;First;Priority
1810;2;3;LFF;First;Priority
1810;1;1;LFF;First;Priority
1810;0;2|0;LFF;First;Priority
1820;5;4;LFF;First;Priority
1820;4;5;LFF;First;Priority
1820;3;6|7;LFF;First;Priority
1820;2;3;LFF;First;Priority
1820;1;1;LFF;First;Priority
1820;0;2|0;LFF;First;Priority
1830;5;4;LFF;First;Priority
1830;4;5;LFF;First;Priority
1830;3;6|7;LFF;First;Priority
1830;2;3;LFF;First;Priority
1830;1;1;LFF;First;Priority
1830;0;2|0;LFF;First;Priority
1840;5;4;LFF;First;Priority
1840;4;5;LFF;First;Priority
1840;3;6|7;LFF;First;Priority
1840;2;3;LFF;First;Priority
1840;1;1;LFF;First;Priority
1840;0;2|0;LFF;First;Priority
1850;5;4;LFF;First;Priority
1850;4;5;LFF;First;Priority
1850;3;6|7;LFF;First;Priority
1850;2;3;LFF;First;Priority
1850;1;1;LFF;First;Priority
1850;0;2|0;LFF;First;Priority
1860;5;4;LFF;First;Priority
1860;4;5;LFF;First;Priority
1860;3;6|7;LFF;First;Priority
1860;2;3;LFF;First;Priority
1860;1;1;LFF;First;Priority
1860;0;2|0;LFF;First;Priority
1870;5;4;LFF;First;Priority
1870;4;5;LFF;First;Priority
1870;3;6|7;LFF;First;Priority
1870;2;3;LFF;First;Priority
1870;1;1;LFF;First;Priority
1870;0;2|0;LFF;First;Priority
1880;5;4;LFF;First;Priority
1880;4;5;LFF;First;Priority
1880;3;6|7;LFF;First;Priority
1880;2;3;LFF;First;Priority
1880;1;1;LFF;First;Priority
1880;0;2|0;LFF;First;Priority
1890;5;4;LFF;First;Priority
1890;4;5;LFF;First;Priority
1890;3;6|7;LFF;First;Priority
1890;2;3;LFF;First;Priority
1890;1;1;LFF;First;Priority
1890;0;2|0;LFF;First;Priority
1900;5;4;LFF;First;Priority
1900;4;5;LFF;First;Priority
1900;3;6|7;LFF;First;Priority
1900;2;3;LFF;First;Priority
1900;1;1;LFF;First;Priority
1900;0;2|0;LFF;First;Priority
1910;5;4;LFF;First;Priority
1910;4;5;LFF;First;Priority
1910;3;6|7;LFF;First;Priority
1910;2;3;LFF;First;Priority
1910;1;1;LFF;First;Priority
1910;0;2|0;LFF;First;Priority
1920;5;4;LFF;First;Priority
1920;4;5;LFF;First;Priority
1920;3;6|7;LFF;First;Priority
1920;2;3;LFF;First;Priority
1920;1;1;LFF;First;Priority
1920;0;2|0;LFF;First;Priority
1930;5;4;LFF;First;Priority
1930;4;5;LFF;First;Priority
1930;3;6|7;LFF;First;Priority
1930;2;3;LFF;First;Priority
1930;1;1;LFF;First;Priority
1930;0;2|0;LFF;First;Priority
1940;5;4;LFF;First;Priority
1940;4;5;LFF;First;Priority
1940;3;6|7;LFF;First;Priority
1940;2;3;LFF;First;Priority
1940;1;1;LFF;First;Priority
1940;0;2|0;LFF;First;Priority
1950;5;4;LFF;First;Priority
1950;4;5;LFF;First;Priority
1950;3;6|7;LFF;First;Priority
1950;2;3;LFF;First;Priority
1950;1;1;LFF;First;Priority
1950;0;2|0;LFF;First;Priority
1960;5;4;LFF;First;Priority
1960;4;5;LFF;First;Priority
1960;3;6|7;LFF;First;Priority
1960;2;3;LFF;First;Priority
1960;1;1;LFF;First;Priority
1960;0;2|0;LFF;First;Priority
1970;5;4;LFF;First;Priority
1970;4;5;LFF;First;Priority
1970;3;6|7;LFF;First;Priority
1970;2;3;LFF;First;Priority
1970;1;1;LFF;First;Priority
1970;0;2|0;LFF;First;Priority
1980;5;4;LFF;First;Priority
1980;4;5;LFF;First;Priority
1980;3;6|7;LFF;First;Priority
1980;2;3;LFF;First;Priority
1980;1;1;LFF;First;Priority
1980;0;2|0;LFF;First;Priority
1990;5;4;LFF;First;Priority
1990;4;5;LFF;First;Priority
1990;3;6|7;LFF;First;Priority
1990;2;3;LFF;First;Priority
1990;1;1;LFF;First;Priority
1990;0;2|0;LFF;First;Priority
2000;5;4;LFF;First;Priority
2000;4;5;LFF;First;Priority
2000;3;6|7;LFF;First;Priority
2000;2;3;LFF;First;Priority
2000;1;1;LFF;First;Priority
2000;0;2|0;LFF;First;Priority
2010;5;4;LFF;First;Priority
2010;4;5;LFF;First;Priority
2010;3;6|7;LFF;First;Priority
2010;2;3;LFF;First;Priority
2010;1;1;LFF;First;Priority
2010;0;2|0;LFF;First;Priority
2020;5;4;LFF;First;Priority
2020;4;5;LFF;First;Priority
2020;3;6|7;LFF;First;Priority
2020;2;3;LFF;First;Priority
2020;1;1;LFF;First;Priority
2020;0;2|0;LFF;First;Priority
2030;5;4;LFF;First;Priority
2030;4;5;LFF;First;Priority
2030;3;6|7;LFF;First;Priority
2030;2;3;LFF;First;Priority
