time;src;dst;path;min_bw_mbps;avg_bw_used;avg_pct_use;network_latency_ms;proc_delay_ms;total_delay_ms;selected;vm_policy;link_policy;wf_policy
120;h_3;h_3;h_3->(LOCAL)->h_3;10000.0;0.0;0.0;0.0;9899.9999;9899.9999;True;LWFF;First;Priority
120;h_6;h_0;h_6->edge3->agg2->core1->agg0->edge0->h_0;10.0;1473.33;3210.6;240000.4304;0.0;6399.9999;True;LWFF;First;Priority
120;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;10.0;889.33;3147.29;160000.3789;0.0;5799.9997;True;LWFF;First;Priority
120;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;1692.0;4704.6;160000.2307;0.0;8399.9999;True;LWFF;First;Priority
120;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;1692.0;4704.6;8000.2307;0.0;699.9997;True;LWFF;First;Priority
120;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;1692.0;4704.6;8000.2307;0.0;7299.9997;True;LWFF;First;Priority
120;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;10.0;889.33;3147.29;8000.3789;0.0;4199.9999;True;LWFF;First;Priority
120;h_6;h_0;h_6->edge3->agg2->core1->agg0->edge0->h_0;10.0;1473.33;3210.6;160000.4304;0.0;3299.9997;True;LWFF;First;Priority
120;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;1692.0;4704.6;240000.2307;0.0;299.9997;True;LWFF;First;Priority
130;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;1640.0;5517.2;8000.2307;899.7692;8899.9999;True;LWFF;First;Priority
130;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;899.9999;899.9999;True;LWFF;First;Priority
130;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;1640.0;5517.2;320000.2307;0.0;5299.9999;True;LWFF;First;Priority
130;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;6199.9995;6199.9995;True;LWFF;First;Priority
130;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;2699.9999;2699.9999;True;LWFF;First;Priority
130;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8099.9997;8099.9997;True;LWFF;First;Priority
130;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;10.0;1080.0;2323.72;240000.3789;0.0;7499.9995;True;LWFF;First;Priority
130;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;10.0;1080.0;2323.72;8000.3789;0.0;1499.9999;True;LWFF;First;Priority
130;h_3;h_9;h_3->edge1->agg0->core1->agg3->edge4->h_9;50.0;1088.0;520.92;32000.409;0.0;699.9999;True;LWFF;First;Priority
130;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;8599.9999;8599.9999;True;LWFF;First;Priority
130;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;4299.9999;4299.9999;True;LWFF;First;Priority
130;h_6;h_0;h_6->edge3->agg2->core1->agg0->edge0->h_0;10.0;1470.67;3763.8;320000.4304;0.0;1199.9997;True;LWFF;First;Priority
130;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;50.0;1028.0;497.25;64000.357;0.0;9699.9999;True;LWFF;First;Priority
130;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;10.0;1080.0;2323.72;160000.3789;0.0;2199.9997;True;LWFF;First;Priority
130;h_6;h_0;h_6->edge3->agg2->core1->agg0->edge0->h_0;10.0;1470.67;3763.8;240000.4304;0.0;1699.9997;True;LWFF;First;Priority
130;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;50.0;1028.0;497.25;64000.357;0.0;99.9995;True;LWFF;First;Priority
130;h_6;h_6;h_6->(LOCAL)->h_6;10000.0;0.0;0.0;0.0;6699.9995;6699.9995;True;LWFF;First;Priority
130;h_3;h_3;h_3->(LOCAL)->h_3;10000.0;0.0;0.0;0.0;3999.9995;3999.9995;True;LWFF;First;Priority
130;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;1640.0;5517.2;32000.2307;0.0;9299.9996;True;LWFF;First;Priority
130;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;10.0;1278.67;3885.19;120000.3789;0.0;3499.9995;True;LWFF;First;Priority
130;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;1640.0;5517.2;160000.2307;0.0;2999.9997;True;LWFF;First;Priority
130;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;10.0;1278.67;3885.19;320000.3789;0.0;7199.9999;True;LWFF;First;Priority
130;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;1640.0;5517.2;80000.2307;0.0;5699.9995;True;LWFF;First;Priority
130;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;10.0;1278.67;3885.19;240000.3789;0.0;4899.9999;True;LWFF;First;Priority
140;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;6599.9997;6599.9997;True;LWFF;First;Priority
140;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;2699.9999;2699.9999;True;LWFF;First;Priority
140;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;2156.0;7239.8;160000.2307;0.0;3999.9997;True;LWFF;First;Priority
140;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;9499.9997;9499.9997;True;LWFF;First;Priority
140;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;9299.9995;9299.9995;True;LWFF;First;Priority
140;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;8299.9997;8299.9997;True;LWFF;First;Priority
140;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;7399.9997;7399.9997;True;LWFF;First;Priority
140;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;10.0;1681.33;2505.13;16000.3789;0.0;4599.9999;True;LWFF;First;Priority
140;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;10.0;1681.33;2505.13;8000.3789;0.0;2999.9997;True;LWFF;First;Priority
140;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;10.0;1681.33;2505.13;80000.3789;0.0;1399.9997;True;LWFF;First;Priority
140;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;10.0;1681.33;2505.13;80000.3789;0.0;7899.9997;True;LWFF;First;Priority
140;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;10.0;1681.33;2505.13;80000.3789;0.0;6899.9999;True;LWFF;First;Priority
140;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;5999.9999;5999.9999;True;LWFF;First;Priority
140;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;50.0;2320.0;1108.8;1600.357;3499.6429;5099.9999;True;LWFF;First;Priority
140;h_6;h_0;h_6->edge3->agg2->core1->agg0->edge0->h_0;10.0;2557.33;5086.53;8000.4304;0.0;1099.9995;True;LWFF;First;Priority
140;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;50.0;2320.0;1108.8;24000.357;0.0;399.9997;True;LWFF;First;Priority
140;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;2156.0;7239.8;8000.2307;799.7689;8799.9995;True;LWFF;First;Priority
140;h_6;h_0;h_6->edge3->agg2->core1->agg0->edge0->h_0;10.0;2557.33;5086.53;80000.4304;0.0;5699.9999;True;LWFF;First;Priority
140;h_6;h_0;h_6->edge3->agg2->core1->agg0->edge0->h_0;10.0;2557.33;5086.53;120000.4304;0.0;3399.9999;True;LWFF;First;Priority
140;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;2156.0;7239.8;120000.2307;0.0;2299.9997;True;LWFF;First;Priority
140;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;10.0;2037.33;5309.73;32000.3789;0.0;1899.9995;True;LWFF;First;Priority
140;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;2156.0;7239.8;16000.2307;0.0;799.9997;True;LWFF;First;Priority
150;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;9799.9997;9799.9997;True;LWFF;First;Priority
150;h_6;h_0;h_6->edge3->agg2->core1->agg0->edge0->h_0;10.0;744.0;1652.4;32000.4304;0.0;1199.9997;True;LWFF;First;Priority
150;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;1699.9999;1699.9999;True;LWFF;First;Priority
150;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;9499.9995;9499.9995;True;LWFF;First;Priority
150;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;6699.9999;6699.9999;True;LWFF;First;Priority
150;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;6399.9995;6399.9995;True;LWFF;First;Priority
150;h_3;h_0;h_3->edge1->agg0->edge0->h_0;10.0;764.0;2399.0;160000.2307;0.0;4299.9999;True;LWFF;First;Priority
150;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;10.0;944.0;1956.0;80000.3789;0.0;3399.9995;True;LWFF;First;Priority
150;h_6;h_0;h_6->edge3->agg2->core1->agg0->edge0->h_0;10.0;744.0;1652.4;32000.4304;0.0;2099.9995;True;LWFF;First;Priority
150;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;199.9997;199.9997;True;LWFF;First;Priority
