0;1;2;vm_policy;link_policy;wf_policy
790;19;14.4591;LFF;BLA;PSO
790;18;14.4591;LFF;BLA;PSO
790;17;14.4591;LFF;BLA;PSO
790;16;14.4591;LFF;BLA;PSO
790;15;14.4591;LFF;BLA;PSO
790;14;14.4591;LFF;BLA;PSO
790;13;14.4591;LFF;BLA;PSO
790;12;14.4591;LFF;BLA;PSO
800;23;14.6444;LFF;BLA;PSO
800;22;14.6444;LFF;BLA;PSO
800;21;14.6444;LFF;BLA;PSO
800;20;14.6444;LFF;BLA;PSO
800;19;14.6444;LFF;BLA;PSO
800;18;14.6444;LFF;BLA;PSO
800;17;14.6444;LFF;BLA;PSO
800;16;14.6444;LFF;BLA;PSO
800;15;14.6444;LFF;BLA;PSO
800;14;14.6444;LFF;BLA;PSO
800;13;14.6444;LFF;BLA;PSO
800;12;14.6444;LFF;BLA;PSO
810;23;14.8297;LFF;BLA;PSO
810;22;14.8297;LFF;BLA;PSO
810;21;14.8297;LFF;BLA;PSO
810;20;14.8297;LFF;BLA;PSO
810;19;14.8297;LFF;BLA;PSO
810;18;14.8297;LFF;BLA;PSO
810;17;14.8297;LFF;BLA;PSO
810;16;14.8297;LFF;BLA;PSO
810;15;14.8297;LFF;BLA;PSO
810;14;14.8297;LFF;BLA;PSO
810;13;14.8297;LFF;BLA;PSO
810;12;14.8297;LFF;BLA;PSO
820;23;15.0149;LFF;BLA;PSO
820;22;15.0149;LFF;BLA;PSO
820;21;15.0149;LFF;BLA;PSO
820;20;15.0149;LFF;BLA;PSO
820;19;15.0149;LFF;BLA;PSO
820;18;15.0149;LFF;BLA;PSO
820;17;15.0149;LFF;BLA;PSO
820;16;15.0149;LFF;BLA;PSO
820;15;15.0149;LFF;BLA;PSO
820;14;15.0149;LFF;BLA;PSO
820;13;15.0149;LFF;BLA;PSO
820;12;15.0149;LFF;BLA;PSO
830;23;15.2002;LFF;BLA;PSO
830;22;15.2002;LFF;BLA;PSO
830;21;15.2002;LFF;BLA;PSO
830;20;15.2002;LFF;BLA;PSO
830;19;15.2002;LFF;BLA;PSO
830;18;15.2002;LFF;BLA;PSO
830;17;15.2002;LFF;BLA;PSO
830;16;15.2002;LFF;BLA;PSO
830;15;15.2002;LFF;BLA;PSO
830;14;15.2002;LFF;BLA;PSO
830;13;15.2002;LFF;BLA;PSO
830;12;15.2002;LFF;BLA;PSO
840;23;15.3855;LFF;BLA;PSO
840;22;15.3855;LFF;BLA;PSO
840;21;15.3855;LFF;BLA;PSO
840;20;15.3855;LFF;BLA;PSO
840;19;15.3855;LFF;BLA;PSO
840;18;15.3855;LFF;BLA;PSO
840;17;15.3855;LFF;BLA;PSO
840;16;15.3855;LFF;BLA;PSO
840;15;15.3855;LFF;BLA;PSO
840;14;15.3855;LFF;BLA;PSO
840;13;15.3855;LFF;BLA;PSO
840;12;15.3855;LFF;BLA;PSO
850;23;15.5708;LFF;BLA;PSO
850;22;15.5708;LFF;BLA;PSO
850;21;15.5708;LFF;BLA;PSO
850;20;15.5708;LFF;BLA;PSO
850;19;15.5708;LFF;BLA;PSO
850;18;15.5708;LFF;BLA;PSO
850;17;15.5708;LFF;BLA;PSO
850;16;15.5708;LFF;BLA;PSO
850;15;15.5708;LFF;BLA;PSO
850;14;15.5708;LFF;BLA;PSO
850;13;15.5708;LFF;BLA;PSO
850;12;15.5708;LFF;BLA;PSO
860;23;15.756;LFF;BLA;PSO
860;22;15.756;LFF;BLA;PSO
860;21;15.756;LFF;BLA;PSO
860;20;15.756;LFF;BLA;PSO
860;19;15.756;LFF;BLA;PSO
860;18;15.756;LFF;BLA;PSO
860;17;15.756;LFF;BLA;PSO
860;16;15.756;LFF;BLA;PSO
860;15;15.756;LFF;BLA;PSO
860;14;15.756;LFF;BLA;PSO
860;13;15.756;LFF;BLA;PSO
860;12;15.756;LFF;BLA;PSO
870;23;15.9413;LFF;BLA;PSO
870;22;15.9413;LFF;BLA;PSO
870;21;15.9413;LFF;BLA;PSO
870;20;15.9413;LFF;BLA;PSO
870;19;15.9413;LFF;BLA;PSO
870;18;15.9413;LFF;BLA;PSO
870;17;15.9413;LFF;BLA;PSO
870;16;15.9413;LFF;BLA;PSO
870;15;15.9413;LFF;BLA;PSO
870;14;15.9413;LFF;BLA;PSO
870;13;15.9413;LFF;BLA;PSO
870;12;15.9413;LFF;BLA;PSO
880;23;16.1266;LFF;BLA;PSO
880;22;16.1266;LFF;BLA;PSO
880;21;16.1266;LFF;BLA;PSO
880;20;16.1266;LFF;BLA;PSO
880;19;16.1266;LFF;BLA;PSO
880;18;16.1266;LFF;BLA;PSO
880;17;16.1266;LFF;BLA;PSO
880;16;16.1266;LFF;BLA;PSO
880;15;16.1266;LFF;BLA;PSO
880;14;16.1266;LFF;BLA;PSO
880;13;16.1266;LFF;BLA;PSO
880;12;16.1266;LFF;BLA;PSO
890;23;16.3119;LFF;BLA;PSO
890;22;16.3119;LFF;BLA;PSO
890;21;16.3119;LFF;BLA;PSO
890;20;16.3119;LFF;BLA;PSO
890;19;16.3119;LFF;BLA;PSO
890;18;16.3119;LFF;BLA;PSO
890;17;16.3119;LFF;BLA;PSO
890;16;16.3119;LFF;BLA;PSO
890;15;16.3119;LFF;BLA;PSO
890;14;16.3119;LFF;BLA;PSO
890;13;16.3119;LFF;BLA;PSO
890;12;16.3119;LFF;BLA;PSO
900;23;16.4972;LFF;BLA;PSO
900;22;16.4972;LFF;BLA;PSO
900;21;16.4972;LFF;BLA;PSO
900;20;16.4972;LFF;BLA;PSO
900;19;16.4972;LFF;BLA;PSO
900;18;16.4972;LFF;BLA;PSO
900;17;16.4972;LFF;BLA;PSO
900;16;16.4972;LFF;BLA;PSO
900;15;16.4972;LFF;BLA;PSO
900;14;16.4972;LFF;BLA;PSO
900;13;16.4972;LFF;BLA;PSO
900;12;16.4972;LFF;BLA;PSO
910;23;16.6824;LFF;BLA;PSO
910;22;16.6824;LFF;BLA;PSO
910;21;16.6824;LFF;BLA;PSO
910;20;16.6824;LFF;BLA;PSO
910;19;16.6824;LFF;BLA;PSO
910;18;16.6824;LFF;BLA;PSO
910;17;16.6824;LFF;BLA;PSO
910;16;16.6824;LFF;BLA;PSO
910;15;16.6824;LFF;BLA;PSO
910;14;16.6824;LFF;BLA;PSO
910;13;16.6824;LFF;BLA;PSO
910;12;16.6824;LFF;BLA;PSO
920;23;16.8677;LFF;BLA;PSO
920;22;16.8677;LFF;BLA;PSO
920;21;16.8677;LFF;BLA;PSO
920;20;16.8677;LFF;BLA;PSO
920;19;16.8677;LFF;BLA;PSO
920;18;16.8677;LFF;BLA;PSO
920;17;16.8677;LFF;BLA;PSO
920;16;16.8677;LFF;BLA;PSO
920;15;16.8677;LFF;BLA;PSO
920;14;16.8677;LFF;BLA;PSO
920;13;16.8677;LFF;BLA;PSO
920;12;16.8677;LFF;BLA;PSO
930;23;17.053;LFF;BLA;PSO
930;22;17.053;LFF;BLA;PSO
930;21;17.053;LFF;BLA;PSO
930;20;17.053;LFF;BLA;PSO
930;19;17.053;LFF;BLA;PSO
930;18;17.053;LFF;BLA;PSO
930;17;17.053;LFF;BLA;PSO
930;16;17.053;LFF;BLA;PSO
930;15;17.053;LFF;BLA;PSO
930;14;17.053;LFF;BLA;PSO
930;13;17.053;LFF;BLA;PSO
930;12;17.053;LFF;BLA;PSO
940;23;17.2383;LFF;BLA;PSO
940;22;17.2383;LFF;BLA;PSO
940;21;17.2383;LFF;BLA;PSO
940;20;17.2383;LFF;BLA;PSO
940;19;17.2383;LFF;BLA;PSO
940;18;17.2383;LFF;BLA;PSO
940;17;17.2383;LFF;BLA;PSO
940;16;17.2383;LFF;BLA;PSO
940;15;17.2383;LFF;BLA;PSO
940;14;17.2383;LFF;BLA;PSO
940;13;17.2383;LFF;BLA;PSO
940;12;17.2383;LFF;BLA;PSO
950;23;17.4235;LFF;BLA;PSO
950;22;17.4235;LFF;BLA;PSO
950;21;17.4235;LFF;BLA;PSO
950;20;17.4235;LFF;BLA;PSO
950;19;17.4235;LFF;BLA;PSO
950;18;17.4235;LFF;BLA;PSO
950;17;17.4235;LFF;BLA;PSO
950;16;17.4235;LFF;BLA;PSO
950;15;17.4235;LFF;BLA;PSO
950;14;17.4235;LFF;BLA;PSO
950;13;17.4235;LFF;BLA;PSO
950;12;17.4235;LFF;BLA;PSO
960;23;17.6088;LFF;BLA;PSO
960;22;17.6088;LFF;BLA;PSO
960;21;17.6088;LFF;BLA;PSO
960;20;17.6088;LFF;BLA;PSO
960;19;17.6088;LFF;BLA;PSO
960;18;17.6088;LFF;BLA;PSO
960;17;17.6088;LFF;BLA;PSO
960;16;17.6088;LFF;BLA;PSO
960;15;17.6088;LFF;BLA;PSO
960;14;17.6088;LFF;BLA;PSO
960;13;17.6088;LFF;BLA;PSO
960;12;17.6088;LFF;BLA;PSO
970;23;17.7941;LFF;BLA;PSO
970;22;17.7941;LFF;BLA;PSO
970;21;17.7941;LFF;BLA;PSO
970;20;17.7941;LFF;BLA;PSO
970;19;17.7941;LFF;BLA;PSO
970;18;17.7941;LFF;BLA;PSO
970;17;17.7941;LFF;BLA;PSO
970;16;17.7941;LFF;BLA;PSO
970;15;17.7941;LFF;BLA;PSO
970;14;17.7941;LFF;BLA;PSO
970;13;17.7941;LFF;BLA;PSO
970;12;17.7941;LFF;BLA;PSO
980;23;17.9794;LFF;BLA;PSO
980;22;17.9794;LFF;BLA;PSO
980;21;17.9794;LFF;BLA;PSO
980;20;17.9794;LFF;BLA;PSO
980;19;17.9794;LFF;BLA;PSO
980;18;17.9794;LFF;BLA;PSO
980;17;17.9794;LFF;BLA;PSO
980;16;17.9794;LFF;BLA;PSO
980;15;17.9794;LFF;BLA;PSO
980;14;17.9794;LFF;BLA;PSO
980;13;17.9794;LFF;BLA;PSO
980;12;17.9794;LFF;BLA;PSO
990;23;18.1647;LFF;BLA;PSO
990;22;18.1647;LFF;BLA;PSO
990;21;18.1647;LFF;BLA;PSO
990;20;18.1647;LFF;BLA;PSO
990;19;18.1647;LFF;BLA;PSO
990;18;18.1647;LFF;BLA;PSO
990;17;18.1647;LFF;BLA;PSO
990;16;18.1647;LFF;BLA;PSO
990;15;18.1647;LFF;BLA;PSO
990;14;18.1647;LFF;BLA;PSO
990;13;18.1647;LFF;BLA;PSO
990;12;18.1647;LFF;BLA;PSO
1000;23;18.3499;LFF;BLA;PSO
1000;22;18.3499;LFF;BLA;PSO
1000;21;18.3499;LFF;BLA;PSO
1000;20;18.3499;LFF;BLA;PSO
1000;19;18.3499;LFF;BLA;PSO
1000;18;18.3499;LFF;BLA;PSO
1000;17;18.3499;LFF;BLA;PSO
1000;16;18.3499;LFF;BLA;PSO
1000;15;18.3499;LFF;BLA;PSO
1000;14;18.3499;LFF;BLA;PSO
1000;13;18.3499;LFF;BLA;PSO
1000;12;18.3499;LFF;BLA;PSO
1010;23;18.5352;LFF;BLA;PSO
1010;22;18.5352;LFF;BLA;PSO
1010;21;18.5352;LFF;BLA;PSO
1010;20;18.5352;LFF;BLA;PSO
1010;19;18.5352;LFF;BLA;PSO
1010;18;18.5352;LFF;BLA;PSO
1010;17;18.5352;LFF;BLA;PSO
1010;16;18.5352;LFF;BLA;PSO
1010;15;18.5352;LFF;BLA;PSO
1010;14;18.5352;LFF;BLA;PSO
1010;13;18.5352;LFF;BLA;PSO
1010;12;18.5352;LFF;BLA;PSO
1020;23;18.7205;LFF;BLA;PSO
1020;22;18.7205;LFF;BLA;PSO
1020;21;18.7205;LFF;BLA;PSO
1020;20;18.7205;LFF;BLA;PSO
1020;19;18.7205;LFF;BLA;PSO
1020;18;18.7205;LFF;BLA;PSO
1020;17;18.7205;LFF;BLA;PSO
1020;16;18.7205;LFF;BLA;PSO
1020;15;18.7205;LFF;BLA;PSO
1020;14;18.7205;LFF;BLA;PSO
1020;13;18.7205;LFF;BLA;PSO
1020;12;18.7205;LFF;BLA;PSO
1030;23;18.9058;LFF;BLA;PSO
1030;22;18.9058;LFF;BLA;PSO
1030;21;18.9058;LFF;BLA;PSO
1030;20;18.9058;LFF;BLA;PSO
1030;19;18.9058;LFF;BLA;PSO
1030;18;18.9058;LFF;BLA;PSO
1030;17;18.9058;LFF;BLA;PSO
1030;16;18.9058;LFF;BLA;PSO
1030;15;18.9058;LFF;BLA;PSO
1030;14;18.9058;LFF;BLA;PSO
1030;13;18.9058;LFF;BLA;PSO
1030;12;18.9058;LFF;BLA;PSO
1040;23;19.091;LFF;BLA;PSO
1040;22;19.091;LFF;BLA;PSO
1040;21;19.091;LFF;BLA;PSO
1040;20;19.091;LFF;BLA;PSO
1040;19;19.091;LFF;BLA;PSO
1040;18;19.091;LFF;BLA;PSO
1040;17;19.091;LFF;BLA;PSO
1040;16;19.091;LFF;BLA;PSO
1040;15;19.091;LFF;BLA;PSO
1040;14;19.091;LFF;BLA;PSO
1040;13;19.091;LFF;BLA;PSO
1040;12;19.091;LFF;BLA;PSO
1050;23;19.2763;LFF;BLA;PSO
1050;22;19.2763;LFF;BLA;PSO
1050;21;19.2763;LFF;BLA;PSO
1050;20;19.2763;LFF;BLA;PSO
1050;19;19.2763;LFF;BLA;PSO
1050;18;19.2763;LFF;BLA;PSO
1050;17;19.2763;LFF;BLA;PSO
1050;16;19.2763;LFF;BLA;PSO
1050;15;19.2763;LFF;BLA;PSO
1050;14;19.2763;LFF;BLA;PSO
1050;13;19.2763;LFF;BLA;PSO
1050;12;19.2763;LFF;BLA;PSO
1060;23;19.4616;LFF;BLA;PSO
1060;22;19.4616;LFF;BLA;PSO
1060;21;19.4616;LFF;BLA;PSO
1060;20;19.4616;LFF;BLA;PSO
1060;19;19.4616;LFF;BLA;PSO
1060;18;19.4616;LFF;BLA;PSO
1060;17;19.4616;LFF;BLA;PSO
1060;16;19.4616;LFF;BLA;PSO
1060;15;19.4616;LFF;BLA;PSO
1060;14;19.4616;LFF;BLA;PSO
1060;13;19.4616;LFF;BLA;PSO
1060;12;19.4616;LFF;BLA;PSO
1070;23;19.6469;LFF;BLA;PSO
1070;22;19.6469;LFF;BLA;PSO
1070;21;19.6469;LFF;BLA;PSO
1070;20;19.6469;LFF;BLA;PSO
1070;19;19.6469;LFF;BLA;PSO
1070;18;19.6469;LFF;BLA;PSO
1070;17;19.6469;LFF;BLA;PSO
1070;16;19.6469;LFF;BLA;PSO
1070;15;19.6469;LFF;BLA;PSO
1070;14;19.6469;LFF;BLA;PSO
1070;13;19.6469;LFF;BLA;PSO
1070;12;19.6469;LFF;BLA;PSO
1080;23;19.8322;LFF;BLA;PSO
1080;22;19.8322;LFF;BLA;PSO
1080;21;19.8322;LFF;BLA;PSO
1080;20;19.8322;LFF;BLA;PSO
1080;19;19.8322;LFF;BLA;PSO
1080;18;19.8322;LFF;BLA;PSO
1080;17;19.8322;LFF;BLA;PSO
1080;16;19.8322;LFF;BLA;PSO
1080;15;19.8322;LFF;BLA;PSO
1080;14;19.8322;LFF;BLA;PSO
1080;13;19.8322;LFF;BLA;PSO
1080;12;19.8322;LFF;BLA;PSO
1090;23;20.0174;LFF;BLA;PSO
1090;22;20.0174;LFF;BLA;PSO
1090;21;20.0174;LFF;BLA;PSO
1090;20;20.0174;LFF;BLA;PSO
1090;19;20.0174;LFF;BLA;PSO
1090;18;20.0174;LFF;BLA;PSO
1090;17;20.0174;LFF;BLA;PSO
1090;16;20.0174;LFF;BLA;PSO
1090;15;20.0174;LFF;BLA;PSO
1090;14;20.0174;LFF;BLA;PSO
1090;13;20.0174;LFF;BLA;PSO
1090;12;20.0174;LFF;BLA;PSO
1100;23;20.2027;LFF;BLA;PSO
1100;22;20.2027;LFF;BLA;PSO
1100;21;20.2027;LFF;BLA;PSO
1100;20;20.2027;LFF;BLA;PSO
1100;19;20.2027;LFF;BLA;PSO
1100;18;20.2027;LFF;BLA;PSO
1100;17;20.2027;LFF;BLA;PSO
1100;16;20.2027;LFF;BLA;PSO
1100;15;20.2027;LFF;BLA;PSO
1100;14;20.2027;LFF;BLA;PSO
1100;13;20.2027;LFF;BLA;PSO
1100;12;20.2027;LFF;BLA;PSO
1110;23;20.388;LFF;BLA;PSO
1110;22;20.388;LFF;BLA;PSO
1110;21;20.388;LFF;BLA;PSO
1110;20;20.388;LFF;BLA;PSO
1110;19;20.388;LFF;BLA;PSO
1110;18;20.388;LFF;BLA;PSO
1110;17;20.388;LFF;BLA;PSO
1110;16;20.388;LFF;BLA;PSO
1110;15;20.388;LFF;BLA;PSO
1110;14;20.388;LFF;BLA;PSO
1110;13;20.388;LFF;BLA;PSO
1110;12;20.388;LFF;BLA;PSO
1120;23;20.5733;LFF;BLA;PSO
1120;22;20.5733;LFF;BLA;PSO
1120;21;20.5733;LFF;BLA;PSO
1120;20;20.5733;LFF;BLA;PSO
1120;19;20.5733;LFF;BLA;PSO
1120;18;20.5733;LFF;BLA;PSO
1120;17;20.5733;LFF;BLA;PSO
1120;16;20.5733;LFF;BLA;PSO
1120;15;20.5733;LFF;BLA;PSO
1120;14;20.5733;LFF;BLA;PSO
1120;13;20.5733;LFF;BLA;PSO
1120;12;20.5733;LFF;BLA;PSO
1130;23;20.7585;LFF;BLA;PSO
1130;22;20.7585;LFF;BLA;PSO
1130;21;20.7585;LFF;BLA;PSO
1130;20;20.7585;LFF;BLA;PSO
1130;19;20.7585;LFF;BLA;PSO
1130;18;20.7585;LFF;BLA;PSO
1130;17;20.7585;LFF;BLA;PSO
1130;16;20.7585;LFF;BLA;PSO
1130;15;20.7585;LFF;BLA;PSO
1130;14;20.7585;LFF;BLA;PSO
1130;13;20.7585;LFF;BLA;PSO
1130;12;20.7585;LFF;BLA;PSO
1140;23;20.9438;LFF;BLA;PSO
1140;22;20.9438;LFF;BLA;PSO
1140;21;20.9438;LFF;BLA;PSO
1140;20;20.9438;LFF;BLA;PSO
1140;19;20.9438;LFF;BLA;PSO
1140;18;20.9438;LFF;BLA;PSO
1140;17;20.9438;LFF;BLA;PSO
1140;16;20.9438;LFF;BLA;PSO
1140;15;20.9438;LFF;BLA;PSO
1140;14;20.9438;LFF;BLA;PSO
1140;13;20.9438;LFF;BLA;PSO
1140;12;20.9438;LFF;BLA;PSO
1150;23;21.1291;LFF;BLA;PSO
1150;22;21.1291;LFF;BLA;PSO
1150;21;21.1291;LFF;BLA;PSO
1150;20;21.1291;LFF;BLA;PSO
1150;19;21.1291;LFF;BLA;PSO
1150;18;21.1291;LFF;BLA;PSO
1150;17;21.1291;LFF;BLA;PSO
1150;16;21.1291;LFF;BLA;PSO
1150;15;21.1291;LFF;BLA;PSO
1150;14;21.1291;LFF;BLA;PSO
1150;13;21.1291;LFF;BLA;PSO
1150;12;21.1291;LFF;BLA;PSO
1160;23;21.3144;LFF;BLA;PSO
1160;22;21.3144;LFF;BLA;PSO
1160;21;21.3144;LFF;BLA;PSO
1160;20;21.3144;LFF;BLA;PSO
1160;19;21.3144;LFF;BLA;PSO
1160;18;21.3144;LFF;BLA;PSO
1160;17;21.3144;LFF;BLA;PSO
1160;16;21.3144;LFF;BLA;PSO
1160;15;21.3144;LFF;BLA;PSO
1160;14;21.3144;LFF;BLA;PSO
1160;13;21.3144;LFF;BLA;PSO
1160;12;21.3144;LFF;BLA;PSO
1170;23;21.4997;LFF;BLA;PSO
1170;22;21.4997;LFF;BLA;PSO
1170;21;21.4997;LFF;BLA;PSO
1170;20;21.4997;LFF;BLA;PSO
1170;19;21.4997;LFF;BLA;PSO
1170;18;21.4997;LFF;BLA;PSO
1170;17;21.4997;LFF;BLA;PSO
1170;16;21.4997;LFF;BLA;PSO
1170;15;21.4997;LFF;BLA;PSO
1170;14;21.4997;LFF;BLA;PSO
1170;13;21.4997;LFF;BLA;PSO
1170;12;21.4997;LFF;BLA;PSO
1180;23;21.6849;LFF;BLA;PSO
1180;22;21.6849;LFF;BLA;PSO
1180;21;21.6849;LFF;BLA;PSO
1180;20;21.6849;LFF;BLA;PSO
1180;19;21.6849;LFF;BLA;PSO
1180;18;21.6849;LFF;BLA;PSO
1180;17;21.6849;LFF;BLA;PSO
1180;16;21.6849;LFF;BLA;PSO
1180;15;21.6849;LFF;BLA;PSO
1180;14;21.6849;LFF;BLA;PSO
1180;13;21.6849;LFF;BLA;PSO
1180;12;21.6849;LFF;BLA;PSO
1190;23;21.8702;LFF;BLA;PSO
1190;22;21.8702;LFF;BLA;PSO
1190;21;21.8702;LFF;BLA;PSO
1190;20;21.8702;LFF;BLA;PSO
1190;19;21.8702;LFF;BLA;PSO
1190;18;21.8702;LFF;BLA;PSO
1190;17;21.8702;LFF;BLA;PSO
1190;16;21.8702;LFF;BLA;PSO
1190;15;21.8702;LFF;BLA;PSO
1190;14;21.8702;LFF;BLA;PSO
1190;13;21.8702;LFF;BLA;PSO
1190;12;21.8702;LFF;BLA;PSO
1200;23;22.0555;LFF;BLA;PSO
1200;22;22.0555;LFF;BLA;PSO
1200;21;22.0555;LFF;BLA;PSO
1200;20;22.0555;LFF;BLA;PSO
1200;19;22.0555;LFF;BLA;PSO
1200;18;22.0555;LFF;BLA;PSO
1200;17;22.0555;LFF;BLA;PSO
1200;16;22.0555;LFF;BLA;PSO
1200;15;22.0555;LFF;BLA;PSO
1200;14;22.0555;LFF;BLA;PSO
1200;13;22.0555;LFF;BLA;PSO
1200;12;22.0555;LFF;BLA;PSO
1210;23;22.2408;LFF;BLA;PSO
1210;22;22.2408;LFF;BLA;PSO
1210;21;22.2408;LFF;BLA;PSO
1210;20;22.2408;LFF;BLA;PSO
1210;19;22.2408;LFF;BLA;PSO
1210;18;22.2408;LFF;BLA;PSO
1210;17;22.2408;LFF;BLA;PSO
1210;16;22.2408;LFF;BLA;PSO
1210;15;22.2408;LFF;BLA;PSO
1210;14;22.2408;LFF;BLA;PSO
1210;13;22.2408;LFF;BLA;PSO
1210;12;22.2408;LFF;BLA;PSO
1220;23;22.426;LFF;BLA;PSO
1220;22;22.426;LFF;BLA;PSO
1220;21;22.426;LFF;BLA;PSO
1220;20;22.426;LFF;BLA;PSO
1220;19;22.426;LFF;BLA;PSO
1220;18;22.426;LFF;BLA;PSO
1220;17;22.426;LFF;BLA;PSO
1220;16;22.426;LFF;BLA;PSO
1220;15;22.426;LFF;BLA;PSO
1220;14;22.426;LFF;BLA;PSO
1220;13;22.426;LFF;BLA;PSO
1220;12;22.426;LFF;BLA;PSO
1230;23;22.6113;LFF;BLA;PSO
1230;22;22.6113;LFF;BLA;PSO
1230;21;22.6113;LFF;BLA;PSO
1230;20;22.6113;LFF;BLA;PSO
1230;19;22.6113;LFF;BLA;PSO
1230;18;22.6113;LFF;BLA;PSO
1230;17;22.6113;LFF;BLA;PSO
1230;16;22.6113;LFF;BLA;PSO
1230;15;22.6113;LFF;BLA;PSO
1230;14;22.6113;LFF;BLA;PSO
1230;13;22.6113;LFF;BLA;PSO
1230;12;22.6113;LFF;BLA;PSO
1240;23;22.7966;LFF;BLA;PSO
1240;22;22.7966;LFF;BLA;PSO
1240;21;22.7966;LFF;BLA;PSO
1240;20;22.7966;LFF;BLA;PSO
1240;19;22.7966;LFF;BLA;PSO
1240;18;22.7966;LFF;BLA;PSO
1240;17;22.7966;LFF;BLA;PSO
1240;16;22.7966;LFF;BLA;PSO
1240;15;22.7966;LFF;BLA;PSO
1240;14;22.7966;LFF;BLA;PSO
1240;13;22.7966;LFF;BLA;PSO
1240;12;22.7966;LFF;BLA;PSO
1250;23;22.9819;LFF;BLA;PSO
1250;22;22.9819;LFF;BLA;PSO
1250;21;22.9819;LFF;BLA;PSO
1250;20;22.9819;LFF;BLA;PSO
1250;19;22.9819;LFF;BLA;PSO
1250;18;22.9819;LFF;BLA;PSO
1250;17;22.9819;LFF;BLA;PSO
1250;16;22.9819;LFF;BLA;PSO
1250;15;22.9819;LFF;BLA;PSO
1250;14;22.9819;LFF;BLA;PSO
1250;13;22.9819;LFF;BLA;PSO
1250;12;22.9819;LFF;BLA;PSO
1260;23;23.1672;LFF;BLA;PSO
1260;22;23.1672;LFF;BLA;PSO
1260;21;23.1672;LFF;BLA;PSO
1260;20;23.1672;LFF;BLA;PSO
1260;19;23.1672;LFF;BLA;PSO
1260;18;23.1672;LFF;BLA;PSO
1260;17;23.1672;LFF;BLA;PSO
1260;16;23.1672;LFF;BLA;PSO
1260;15;23.1672;LFF;BLA;PSO
1260;14;23.1672;LFF;BLA;PSO
1260;13;23.1672;LFF;BLA;PSO
1260;12;23.1672;LFF;BLA;PSO
1270;23;23.3524;LFF;BLA;PSO
1270;22;23.3524;LFF;BLA;PSO
1270;21;23.3524;LFF;BLA;PSO
1270;20;23.3524;LFF;BLA;PSO
1270;19;23.3524;LFF;BLA;PSO
1270;18;23.3524;LFF;BLA;PSO
1270;17;23.3524;LFF;BLA;PSO
1270;16;23.3524;LFF;BLA;PSO
1270;15;23.3524;LFF;BLA;PSO
1270;14;23.3524;LFF;BLA;PSO
1270;13;23.3524;LFF;BLA;PSO
1270;12;23.3524;LFF;BLA;PSO
1280;23;23.5377;LFF;BLA;PSO
1280;22;23.5377;LFF;BLA;PSO
1280;21;23.5377;LFF;BLA;PSO
1280;20;23.5377;LFF;BLA;PSO
1280;19;23.5377;LFF;BLA;PSO
1280;18;23.5377;LFF;BLA;PSO
1280;17;23.5377;LFF;BLA;PSO
1280;16;23.5377;LFF;BLA;PSO
1280;15;23.5377;LFF;BLA;PSO
1280;14;23.5377;LFF;BLA;PSO
1280;13;23.5377;LFF;BLA;PSO
1280;12;23.5377;LFF;BLA;PSO
1290;23;23.723;LFF;BLA;PSO
1290;22;23.723;LFF;BLA;PSO
1290;21;23.723;LFF;BLA;PSO
1290;20;23.723;LFF;BLA;PSO
1290;19;23.723;LFF;BLA;PSO
1290;18;23.723;LFF;BLA;PSO
1290;17;23.723;LFF;BLA;PSO
1290;16;23.723;LFF;BLA;PSO
1290;15;23.723;LFF;BLA;PSO
1290;14;23.723;LFF;BLA;PSO
1290;13;23.723;LFF;BLA;PSO
1290;12;23.723;LFF;BLA;PSO
1300;23;23.9083;LFF;BLA;PSO
1300;22;23.9083;LFF;BLA;PSO
1300;21;23.9083;LFF;BLA;PSO
1300;20;23.9083;LFF;BLA;PSO
1300;19;23.9083;LFF;BLA;PSO
1300;18;23.9083;LFF;BLA;PSO
1300;17;23.9083;LFF;BLA;PSO
1300;16;23.9083;LFF;BLA;PSO
1300;15;23.9083;LFF;BLA;PSO
1300;14;23.9083;LFF;BLA;PSO
1300;13;23.9083;LFF;BLA;PSO
1300;12;23.9083;LFF;BLA;PSO
1310;23;24.0935;LFF;BLA;PSO
1310;22;24.0935;LFF;BLA;PSO
1310;21;24.0935;LFF;BLA;PSO
1310;20;24.0935;LFF;BLA;PSO
1310;19;24.0935;LFF;BLA;PSO
1310;18;24.0935;LFF;BLA;PSO
1310;17;24.0935;LFF;BLA;PSO
1310;16;24.0935;LFF;BLA;PSO
1310;15;24.0935;LFF;BLA;PSO
1310;14;24.0935;LFF;BLA;PSO
1310;13;24.0935;LFF;BLA;PSO
1310;12;24.0935;LFF;BLA;PSO
1320;23;24.2788;LFF;BLA;PSO
1320;22;24.2788;LFF;BLA;PSO
1320;21;24.2788;LFF;BLA;PSO
1320;20;24.2788;LFF;BLA;PSO
1320;19;24.2788;LFF;BLA;PSO
1320;18;24.2788;LFF;BLA;PSO
1320;17;24.2788;LFF;BLA;PSO
1320;16;24.2788;LFF;BLA;PSO
1320;15;24.2788;LFF;BLA;PSO
1320;14;24.2788;LFF;BLA;PSO
1320;13;24.2788;LFF;BLA;PSO
1320;12;24.2788;LFF;BLA;PSO
1330;23;24.4641;LFF;BLA;PSO
1330;22;24.4641;LFF;BLA;PSO
1330;21;24.4641;LFF;BLA;PSO
1330;20;24.4641;LFF;BLA;PSO
1330;19;24.4641;LFF;BLA;PSO
