# units: hostId; total_energy(Wh)
3130;h_5;5;0.0000
3130;h_4;4;0.0000
3130;h_3;3;104.4100
3130;h_2;2;0.0000
3130;h_1;1;0.0000
3130;h_0;0;104.4100
TOTAL;;;208.8200
3130;h_5;5;0.0000
3130;h_4;4;0.0000
3130;h_3;3;104.4100
3130;h_2;2;0.0000
3130;h_1;1;0.0000
3130;h_0;0;104.4100
TOTAL;;;208.8200
3130;h_5;5;0.0000
3130;h_4;4;0.0000
3130;h_3;3;104.4100
3130;h_2;2;0.0000
3130;h_1;1;0.0000
3130;h_0;0;104.4100
TOTAL;;;208.8200
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4170;h_5;5;0.0000
4170;h_4;4;0.0000
4170;h_3;3;139.1022
4170;h_2;2;0.0000
4170;h_1;1;0.0000
4170;h_0;0;139.1022
TOTAL;;;278.2044
4180;h_5;5;0.0000
4180;h_4;4;0.0000
4180;h_3;3;139.4358
4180;h_2;2;0.0000
4180;h_1;1;0.0000
4180;h_0;0;139.4358
TOTAL;;;278.8715
