# units: time(s); switchId; energy(watt)
1050;14;19.3430
1050;13;19.3430
1050;12;19.3430
1060;23;19.5283
1060;22;19.5283
1060;21;19.5283
1060;20;19.5283
1060;19;19.5283
1060;18;19.5283
1060;17;19.5283
1060;16;19.5283
1060;15;19.5283
1060;14;19.5283
1060;13;19.5283
1060;12;19.5283
1070;23;19.7136
1070;22;19.7136
1070;21;19.7136
1070;20;19.7136
1070;19;19.7136
1070;18;19.7136
1070;17;19.7136
1070;16;19.7136
1070;15;19.7136
1070;14;19.7136
1070;13;19.7136
1070;12;19.7136
1080;23;19.8988
1080;22;19.8988
1080;21;19.8988
1080;20;19.8988
1080;19;19.8988
1080;18;19.8988
1080;17;19.8988
1080;16;19.8988
1080;15;19.8988
1080;14;19.8988
1080;13;19.8988
1080;12;19.8988
1090;23;20.0841
1090;22;20.0841
1090;21;20.0841
1090;20;20.0841
1090;19;20.0841
1090;18;20.0841
1090;17;20.0841
1090;16;20.0841
1090;15;20.0841
1090;14;20.0841
1090;13;20.0841
1090;12;20.0841
1100;23;20.2694
1100;22;20.2694
1100;21;20.2694
1100;20;20.2694
1100;19;20.2694
1100;18;20.2694
1100;17;20.2694
1100;16;20.2694
1100;15;20.2694
1100;14;20.2694
1100;13;20.2694
1100;12;20.2694
1110;23;20.4547
1110;22;20.4547
1110;21;20.4547
1110;20;20.4547
1110;19;20.4547
1110;18;20.4547
1110;17;20.4547
1110;16;20.4547
1110;15;20.4547
1110;14;20.4547
1110;13;20.4547
1110;12;20.4547
1120;23;20.6400
1120;22;20.6400
1120;21;20.6400
1120;20;20.6400
1120;19;20.6400
1120;18;20.6400
1120;17;20.6400
1120;16;20.6400
1120;15;20.6400
1120;14;20.6400
1120;13;20.6400
1120;12;20.6400
1130;23;20.8252
1130;22;20.8252
1130;21;20.8252
1130;20;20.8252
1130;19;20.8252
1130;18;20.8252
1130;17;20.8252
1130;16;20.8252
1130;15;20.8252
1130;14;20.8252
1130;13;20.8252
1130;12;20.8252
1140;23;21.0105
1140;22;21.0105
1140;21;21.0105
1140;20;21.0105
1140;19;21.0105
1140;18;21.0105
1140;17;21.0105
1140;16;21.0105
1140;15;21.0105
1140;14;21.0105
1140;13;21.0105
1140;12;21.0105
1150;23;21.1958
1150;22;21.1958
1150;21;21.1958
1150;20;21.1958
1150;19;21.1958
1150;18;21.1958
1150;17;21.1958
1150;16;21.1958
1150;15;21.1958
1150;14;21.1958
1150;13;21.1958
1150;12;21.1958
1160;23;21.3811
1160;22;21.3811
1160;21;21.3811
1160;20;21.3811
1160;19;21.3811
1160;18;21.3811
1160;17;21.3811
1160;16;21.3811
1160;15;21.3811
1160;14;21.3811
1160;13;21.3811
1160;12;21.3811
1170;23;21.5663
1170;22;21.5663
1170;21;21.5663
1170;20;21.5663
1170;19;21.5663
1170;18;21.5663
1170;17;21.5663
1170;16;21.5663
1170;15;21.5663
1170;14;21.5663
1170;13;21.5663
1170;12;21.5663
1180;23;21.7516
1180;22;21.7516
1180;21;21.7516
1180;20;21.7516
1180;19;21.7516
1180;18;21.7516
1180;17;21.7516
1180;16;21.7516
1180;15;21.7516
1180;14;21.7516
1180;13;21.7516
1180;12;21.7516
1190;23;21.9369
1190;22;21.9369
1190;21;21.9369
1190;20;21.9369
1190;19;21.9369
1190;18;21.9369
1190;17;21.9369
1190;16;21.9369
1190;15;21.9369
1190;14;21.9369
1190;13;21.9369
1190;12;21.9369
1200;23;22.1222
1200;22;22.1222
1200;21;22.1222
1200;20;22.1222
1200;19;22.1222
1200;18;22.1222
1200;17;22.1222
1200;16;22.1222
1200;15;22.1222
1200;14;22.1222
1200;13;22.1222
1200;12;22.1222
1210;23;22.3075
1210;22;22.3075
1210;21;22.3075
1210;20;22.3075
1210;19;22.3075
1210;18;22.3075
1210;17;22.3075
1210;16;22.3075
1210;15;22.3075
1210;14;22.3075
1210;13;22.3075
1210;12;22.3075
1220;23;22.4927
1220;22;22.4927
1220;21;22.4927
1220;20;22.4927
1220;19;22.4927
1220;18;22.4927
1220;17;22.4927
1220;16;22.4927
1220;15;22.4927
1220;14;22.4927
1220;13;22.4927
1220;12;22.4927
1230;23;22.6780
1230;22;22.6780
1230;21;22.6780
1230;20;22.6780
1230;19;22.6780
1230;18;22.6780
1230;17;22.6780
1230;16;22.6780
1230;15;22.6780
1230;14;22.6780
1230;13;22.6780
1230;12;22.6780
1240;23;22.8633
1240;22;22.8633
1240;21;22.8633
1240;20;22.8633
1240;19;22.8633
1240;18;22.8633
1240;17;22.8633
1240;16;22.8633
1240;15;22.8633
1240;14;22.8633
1240;13;22.8633
1240;12;22.8633
1250;23;23.0486
1250;22;23.0486
1250;21;23.0486
1250;20;23.0486
1250;19;23.0486
1250;18;23.0486
1250;17;23.0486
1250;16;23.0486
1250;15;23.0486
1250;14;23.0486
1250;13;23.0486
1250;12;23.0486
1260;23;23.2338
1260;22;23.2338
1260;21;23.2338
1260;20;23.2338
1260;19;23.2338
1260;18;23.2338
1260;17;23.2338
1260;16;23.2338
1260;15;23.2338
