# units: packetId; src; dst; psize; delay(ms); proc_delay(ms); prop_delay(ms); trans_delay(ms); queue_delay(ms)
72;db0;app0;10000000;10920.0000;2000.0000;0.0000;0.0000;8920.0000
72;db0;app0;10000000;10920.0000;2000.0000;0.0000;0.0000;8920.0000
77;db0;app0;5000000;10399.9999;2000.0000;0.0000;0.0000;8399.9999
77;db0;app0;5000000;10399.9999;2000.0000;0.0000;0.0000;8399.9999
44;db0;app0;75000000;10129.9999;2000.0000;0.0000;0.0000;8129.9999
44;db0;app0;75000000;10129.9999;2000.0000;0.0000;0.0000;8129.9999
7;db0;app1;75000000;10830.0000;2000.0000;0.0000;0.0000;8830.0000
7;db0;app1;75000000;10830.0000;2000.0000;0.0000;0.0000;8830.0000
3;app0;db1;50000000;12359.9999;4000.0000;0.0000;0.0000;8359.9999
3;app0;db1;50000000;12359.9999;4000.0000;0.0000;0.0000;8359.9999
24;app0;cache0;100000000;12169.9999;4000.0000;0.0000;0.0000;8169.9999
24;app0;cache0;100000000;12169.9999;4000.0000;0.0000;0.0000;8169.9999
4;app1;db0;5000000;12389.9999;4000.0000;0.0000;0.0000;8389.9999
4;app1;db0;5000000;12389.9999;4000.0000;0.0000;0.0000;8389.9999
96;app1;db0;5000000;12019.9999;4000.0000;0.0000;0.0000;8019.9999
96;app1;db0;5000000;12019.9999;4000.0000;0.0000;0.0000;8019.9999
69;cache0;app0;20000000;12980.0000;4000.0000;0.0000;0.0000;8980.0000
69;cache0;app0;20000000;12980.0000;4000.0000;0.0000;0.0000;8980.0000
74;web1;app0;20000000;12940.0000;4000.0000;0.0000;0.0000;8940.0000
74;web1;app0;20000000;12940.0000;4000.0000;0.0000;0.0000;8940.0000
20;cache0;app0;5000000;12299.9999;4000.0000;0.0000;0.0000;8299.9999
20;cache0;app0;5000000;12299.9999;4000.0000;0.0000;0.0000;8299.9999
15;web0;app0;5000000;12189.9999;4000.0000;0.0000;0.0000;8189.9999
15;web0;app0;5000000;12189.9999;4000.0000;0.0000;0.0000;8189.9999
9;cache1;app1;50000000;12840.0000;4000.0000;0.0000;0.0000;8840.0000
9;cache1;app1;50000000;12840.0000;4000.0000;0.0000;0.0000;8840.0000
27;cache1;app1;75000000;12510.0000;4000.0000;0.0000;0.0000;8510.0000
27;cache1;app1;75000000;12510.0000;4000.0000;0.0000;0.0000;8510.0000
26;app1;web1;5000000;12349.9999;4000.0000;0.0000;0.0000;8349.9999
26;app1;web1;5000000;12349.9999;4000.0000;0.0000;0.0000;8349.9999
45;db0;app0;75000000;13660.0000;5000.0000;0.0000;0.0000;8660.0000
45;db0;app0;75000000;13660.0000;5000.0000;0.0000;0.0000;8660.0000
6;db1;app1;50000000;13910.0000;5000.0000;0.0000;0.0000;8910.0000
6;db1;app1;50000000;13910.0000;5000.0000;0.0000;0.0000;8910.0000
0;db1;app1;5000000;13379.9999;5000.0000;0.0000;0.0000;8379.9999
0;db1;app1;5000000;13379.9999;5000.0000;0.0000;0.0000;8379.9999
67;app1;db1;20000000;18960.0000;10000.0000;0.0000;0.0000;8960.0000
67;app1;db1;20000000;18960.0000;10000.0000;0.0000;0.0000;8960.0000
94;app0;db1;100000000;18930.0000;10000.0000;0.0000;0.0000;8930.0000
94;app0;db1;100000000;18930.0000;10000.0000;0.0000;0.0000;8930.0000
10;app0;db1;50000000;18740.0000;10000.0000;0.0000;0.0000;8740.0000
10;app0;db1;50000000;18740.0000;10000.0000;0.0000;0.0000;8740.0000
76;app1;db0;50000000;18620.0000;10000.0000;0.0000;0.0000;8620.0000
76;app1;db0;50000000;18620.0000;10000.0000;0.0000;0.0000;8620.0000
47;app0;db0;10000000;18479.9999;10000.0000;0.0000;0.0000;8479.9999
47;app0;db0;10000000;18479.9999;10000.0000;0.0000;0.0000;8479.9999
98;db1;app0;75000000;18880.0000;10000.0000;0.0000;0.0000;8880.0000
98;db1;app0;75000000;18880.0000;10000.0000;0.0000;0.0000;8880.0000
8;cache0;app0;20000000;18850.0000;10000.0000;0.0000;0.0000;8850.0000
8;cache0;app0;20000000;18850.0000;10000.0000;0.0000;0.0000;8850.0000
35;web1;app0;5000000;18610.0000;10000.0000;0.0000;0.0000;8610.0000
35;web1;app0;5000000;18610.0000;10000.0000;0.0000;0.0000;8610.0000
56;db0;app0;20000000;18469.9999;10000.0000;0.0000;0.0000;8469.9999
56;db0;app0;20000000;18469.9999;10000.0000;0.0000;0.0000;8469.9999
57;db1;app0;50000000;18459.9999;10000.0000;0.0000;0.0000;8459.9999
57;db1;app0;50000000;18459.9999;10000.0000;0.0000;0.0000;8459.9999
17;web0;app0;20000000;18219.9999;10000.0000;0.0000;0.0000;8219.9999
17;web0;app0;20000000;18219.9999;10000.0000;0.0000;0.0000;8219.9999
88;cache0;app0;5000000;18179.9999;10000.0000;0.0000;0.0000;8179.9999
88;cache0;app0;5000000;18179.9999;10000.0000;0.0000;0.0000;8179.9999
18;db0;app0;20000000;18059.9999;10000.0000;0.0000;0.0000;8059.9999
18;db0;app0;20000000;18059.9999;10000.0000;0.0000;0.0000;8059.9999
49;db1;app1;100000000;18900.0000;10000.0000;0.0000;0.0000;8900.0000
49;db1;app1;100000000;18900.0000;10000.0000;0.0000;0.0000;8900.0000
30;web1;app1;5000000;18780.0000;10000.0000;0.0000;0.0000;8780.0000
30;web1;app1;5000000;18780.0000;10000.0000;0.0000;0.0000;8780.0000
40;db1;app1;10000000;18770.0000;10000.0000;0.0000;0.0000;8770.0000
40;db1;app1;10000000;18770.0000;10000.0000;0.0000;0.0000;8770.0000
79;db1;app1;100000000;18710.0000;10000.0000;0.0000;0.0000;8710.0000
79;db1;app1;100000000;18710.0000;10000.0000;0.0000;0.0000;8710.0000
21;cache1;app1;5000000;18630.0000;10000.0000;0.0000;0.0000;8630.0000
21;cache1;app1;5000000;18630.0000;10000.0000;0.0000;0.0000;8630.0000
87;db0;app1;50000000;18600.0000;10000.0000;0.0000;0.0000;8600.0000
87;db0;app1;50000000;18600.0000;10000.0000;0.0000;0.0000;8600.0000
54;db1;app1;100000000;18309.9999;10000.0000;0.0000;0.0000;8309.9999
54;db1;app1;100000000;18309.9999;10000.0000;0.0000;0.0000;8309.9999
37;app1;web1;100000000;18750.0000;10000.0000;0.0000;0.0000;8750.0000
37;app1;web1;100000000;18750.0000;10000.0000;0.0000;0.0000;8750.0000
64;app1;web1;75000000;18489.9999;10000.0000;0.0000;0.0000;8489.9999
64;app1;web1;75000000;18489.9999;10000.0000;0.0000;0.0000;8489.9999
99;app0;cache0;10000000;28790.0000;20000.0000;0.0000;0.0000;8790.0000
99;app0;cache0;10000000;28790.0000;20000.0000;0.0000;0.0000;8790.0000
12;app0;db0;5000000;28820.0000;20000.0000;0.0000;0.0000;8820.0000
12;app0;db0;5000000;28820.0000;20000.0000;0.0000;0.0000;8820.0000
83;app1;web0;10000000;28950.0000;20000.0000;0.0000;0.0000;8950.0000
83;app1;web0;10000000;28950.0000;20000.0000;0.0000;0.0000;8950.0000
65;app0;web0;75000000;28860.0000;20000.0000;0.0000;0.0000;8860.0000
65;app0;web0;75000000;28860.0000;20000.0000;0.0000;0.0000;8860.0000
11;db0;app0;5000000;28970.0000;20000.0000;0.0000;0.0000;8970.0000
11;db0;app0;5000000;28970.0000;20000.0000;0.0000;0.0000;8970.0000
41;db1;app0;5000000;28720.0000;20000.0000;0.0000;0.0000;8720.0000
41;db1;app0;5000000;28720.0000;20000.0000;0.0000;0.0000;8720.0000
59;web0;app0;50000000;28640.0000;20000.0000;0.0000;0.0000;8640.0000
59;web0;app0;50000000;28640.0000;20000.0000;0.0000;0.0000;8640.0000
