# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
20;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;1765.33;368.71;1120.3789;0.0000;600.0000;true
20;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;988.00;218.70;4800.2307;0.0000;3099.9996;true
30;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;8399.9998;8399.9998;true
30;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;1434.67;311.93;4800.3465;3099.6531;7899.9996;true
30;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;1434.67;311.93;320.3465;6879.6535;7200.0000;true
30;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;6000.0000;6000.0000;true
30;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;852.00;187.20;4800.2307;0.0000;1699.9996;true
30;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;9799.9998;9799.9998;true
30;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;8799.9998;8799.9998;true
30;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;818.67;167.01;8400.3789;0.0000;7399.9998;true
30;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;5599.9998;5599.9998;true
30;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;852.00;187.20;6400.2307;0.0000;500.0000;true
30;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;1434.67;311.93;640.3465;3059.6533;3699.9998;true
30;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;1434.67;311.93;3200.3465;0.0000;2200.0000;true
30;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;250.0000;1318.67;290.41;640.3570;8759.6426;9399.9996;true
30;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;1434.67;311.93;12800.3465;0.0000;4199.9996;true
30;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;250.0000;1318.67;290.41;320.3570;2279.6430;2600.0000;true
30;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;250.0000;1318.67;290.41;3200.3570;0.0000;1100.0000;true
30;h_6;h_6;h_6->(LOCAL)->h_6;10000.0000;0.00;0.00;0.0000;9199.9998;9199.9998;true
30;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;852.00;187.20;640.2307;5959.7693;6600.0000;true
30;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;852.00;187.20;6400.2307;0.0000;5099.9998;true
30;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;852.00;187.20;9600.2307;0.0000;4599.9998;true
30;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;1062.67;218.23;8400.3789;0.0000;3099.9998;true
30;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;1399.9998;1399.9998;true
40;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;7800.0000;7800.0000;true
40;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1694.00;386.30;3200.2307;4099.7693;7300.0000;true
40;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1694.00;386.30;320.2307;3279.7691;3599.9998;true
40;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1694.00;386.30;640.2307;9359.7693;10000.0000;true
40;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;9199.9998;9199.9998;true
40;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;784.00;156.96;2800.3789;3399.6211;6200.0000;true
40;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;784.00;156.96;4200.3789;1499.6209;5699.9998;true
40;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;4799.9998;4799.9998;true
40;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;784.00;156.96;8400.3789;0.0000;2799.9998;true
40;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;2400.0000;2400.0000;true
40;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;1399.9998;1399.9998;true
40;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;1325.33;294.95;3200.3465;1099.6533;4299.9998;true
40;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;599.9996;599.9996;true
40;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;250.0000;1141.33;244.03;3200.3570;5499.6426;8699.9996;true
40;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;8300.0000;8300.0000;true
40;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;6699.9998;6699.9998;true
40;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;784.00;156.96;11200.3789;0.0000;5299.9996;true
40;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;1325.33;294.95;1280.3465;2619.6533;3899.9998;true
40;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;784.00;156.96;2800.3789;299.6211;3100.0000;true
40;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;899.9996;899.9996;true
40;h_6;h_6;h_6->(LOCAL)->h_6;10000.0000;0.00;0.00;0.0000;1599.9996;1599.9996;true
40;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1694.00;386.30;12800.2307;0.0000;9600.0000;true
40;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;1196.00;256.96;2800.3789;6099.6207;8899.9996;true
40;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;1196.00;256.96;2800.3789;0.0000;1900.0000;true
40;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;1325.33;294.95;320.3465;0.0000;199.9996;true
50;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;994.00;229.70;320.2307;5679.7693;6000.0000;true
50;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;994.00;229.70;3200.2307;0.0000;2999.9997;true
50;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;573.33;129.03;3200.3465;0.0000;1899.9997;true
50;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;994.00;229.70;9600.2307;0.0000;200.0000;true
50;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;4700.0000;4700.0000;true
50;h_3;h_9;h_3->edge1->agg1->core1->agg3->edge4->h_9;285.7143;804.00;141.60;560.3054;9239.6945;9800.0000;true
50;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;9000.0000;9000.0000;true
50;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;1388.00;294.32;560.3789;6439.6211;7000.0000;true
50;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;1388.00;294.32;8400.3789;0.0000;5300.0000;true
50;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;1388.00;294.32;11200.3789;0.0000;3899.9998;true
50;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;799.9997;799.9997;true
50;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;1388.00;294.32;2800.3789;0.0000;500.0000;true
50;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;1388.00;294.32;1120.3789;7679.6211;8800.0000;true
50;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;250.0000;806.67;161.72;6400.3570;1599.6428;7999.9998;true
50;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;7399.9996;7399.9996;true
50;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;6600.0000;6600.0000;true
50;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;5799.9998;5799.9998;true
50;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;4999.9996;4999.9996;true
