pkt_id;src;dest;psize;delay_ms;proc_delay_ms;prop_delay_ms;trans_delay_ms;queue_delay_ms;vm_policy;link_policy;wf_policy
22;db0;web0;100000000;604501.0728;200000.0;0.3576;800.0;403700.0152;LFF;BLA;SJF
38;db1;web0;100000000;602501.0728;200000.0;0.3576;800.0;401700.0152;LFF;BLA;SJF
61;web1;app0;50000000;603900.3001;200000.0;0.1;400.0;403499.77;LFF;BLA;SJF
71;app1;web0;100000000;607501.0121;200000.0;0.3374;800.0;406700.0147;LFF;BLA;SJF
75;web0;app0;10000000;1001699.9999;1000000.0;0.0;0.0;1699.9999;LFF;BLA;SJF
39;app0;app1;50000000;1210701.0121;400000.0;0.3374;400.0;810300.0147;LFF;BLA;SJF
82;cache0;web0;100000000;1208701.0121;400000.0;0.3374;800.0;807900.0147;LFF;BLA;SJF
92;app0;db1;20000000;1209381.0728;400000.0;0.3576;160.0;809220.0152;LFF;BLA;SJF
46;db0;app0;10000000;1503641.0728;500000.0;0.3576;80.0;1003560.1452;LFF;BLA;SJF
53;db0;app0;5000000;1508821.0728;500000.0;0.3576;40.0;1008780.1452;LFF;BLA;SJF
60;db1;web0;5000000;1503621.0728;500000.0;0.3576;40.0;1003580.0152;LFF;BLA;SJF
84;db0;app0;100000000;1507301.0728;500000.0;0.3576;800.0;1006500.1452;LFF;BLA;SJF
34;app1;app1;50000000;2003299.9999;1000000.0;0.0;0.0;1003299.8999;LFF;BLA;SJF
28;app0;web1;10000000;2008160.2;1000000.0;0.1;80.0;1008079.9;LFF;BLA;SJF
70;app1;app1;100000000;2005699.9999;1000000.0;0.0;0.0;1005699.8999;LFF;BLA;SJF
91;app0;web1;100000000;2011200.2;1000000.0;0.1;800.0;1010399.8999;LFF;BLA;SJF
19;cache0;web0;5000000;3004321.0121;1000000.0;0.3374;40.0;2004280.0147;LFF;BLA;SJF
23;app0;db0;50000000;3002501.0728;1000000.0;0.3576;400.0;2002100.0152;LFF;BLA;SJF
31;cache1;app0;5000000;3005821.0121;1000000.0;0.3374;40.0;2005780.2447;LFF;BLA;SJF
42;cache1;app0;100000000;3009101.0121;1000000.0;0.3374;800.0;2008300.2447;LFF;BLA;SJF
52;app1;web0;100000000;3011701.0121;1000000.0;0.3374;800.0;2010900.0147;LFF;BLA;SJF
81;web0;app0;75000000;3006899.9999;1000000.0;0.0;0.0;2006899.6699;LFF;BLA;SJF
80;cache1;app0;100000000;3010201.0121;1000000.0;0.3374;800.0;2009400.2447;LFF;BLA;SJF
15;web0;app0;5000000;11300.0;4000.0;0.0;0.0;7300.0;LFF;First;Priority
0;db1;app0;5000000;25201.1358;5000.0;0.3786;400.0;19800.7572;LFF;First;Priority
17;web0;app0;20000000;15900.0;10000.0;0.0;0.0;5900.0;LFF;First;Priority
4;app1;db1;5000000;30100.6638;4000.0;0.2213;4000.0;22100.4425;LFF;First;Priority
3;app0;db0;50000000;30801.1358;4000.0;0.3786;4000.0;22800.7572;LFF;First;Priority
7;db0;app0;75000000;27501.1358;2000.0;0.3786;6000.0;19500.7572;LFF;First;Priority
6;db1;app0;50000000;31201.1358;5000.0;0.3786;4000.0;22200.7572;LFF;First;Priority
20;cache0;web0;5000000;27601.0751;4000.0;0.3584;4000.0;19600.7167;LFF;First;Priority
35;web1;web0;5000000;22780.2001;10000.0;0.1;40.0;12740.1;LFF;First;Priority
10;app0;db0;50000000;43201.1358;10000.0;0.3786;4000.0;29200.7572;LFF;First;Priority
26;app1;web1;5000000;33601.075;4000.0;0.3584;4000.0;25600.7167;LFF;First;Priority
18;db0;web0;20000000;39801.1358;10000.0;0.3786;1600.0;28200.7572;LFF;First;Priority
30;web1;app0;5000000;36820.3001;10000.0;0.1;40.0;26780.2001;LFF;First;Priority
21;cache1;app0;5000000;44901.075;10000.0;0.3584;4000.0;30900.7167;LFF;First;Priority
44;db0;web0;75000000;28901.1358;2000.0;0.3786;6000.0;20900.7572;LFF;First;Priority
77;db0;web0;5000000;7401.1358;2000.0;0.3786;400.0;5000.7572;LFF;First;Priority
74;web1;web0;20000000;10920.2;4000.0;0.1;160.0;6760.1;LFF;First;Priority
72;db0;web0;10000000;12601.1357;2000.0;0.3786;800.0;9800.7571;LFF;First;Priority
59;web0;app0;50000000;24099.9999;20000.0;0.0;0.0;4099.9999;LFF;First;Priority
11;db0;web0;5000000;61601.1358;20000.0;0.3786;400.0;41200.7572;LFF;First;Priority
47;app0;db1;10000000;35201.1358;10000.0;0.3786;800.0;24400.7571;LFF;First;Priority
40;db1;app0;10000000;40901.1358;10000.0;0.3786;800.0;30100.7571;LFF;First;Priority
45;db0;web0;75000000;37201.1358;5000.0;0.3786;6000.0;26200.7572;LFF;First;Priority
65;app0;web0;75000000;29500.0;20000.0;0.0;0.0;9500.0;LFF;First;Priority
48;app0;web1;20000000;42520.2001;20000.0;0.1;160.0;22360.1;LFF;First;Priority
12;app0;db1;5000000;70801.1358;20000.0;0.3786;400.0;50400.7572;LFF;First;Priority
56;db0;web0;20000000;40901.1358;10000.0;0.3786;1600.0;29300.7571;LFF;First;Priority
8;cache0;web0;20000000;80601.075;10000.0;0.3584;16000.0;54600.7167;LFF;First;Priority
58;web1;web0;100000000;46300.2001;20000.0;0.1;800.0;25500.1;LFF;First;Priority
57;db1;web0;50000000;47301.1358;10000.0;0.3786;4000.0;33300.7572;LFF;First;Priority
49;db1;app0;100000000;55301.1358;10000.0;0.3786;8000.0;37300.7572;LFF;First;Priority
68;web0;app0;100000000;47399.9999;40000.0;0.0;0.0;7399.9999;LFF;First;Priority
41;db1;web0;5000000;68801.1358;20000.0;0.3786;400.0;48400.7572;LFF;First;Priority
96;app1;db1;5000000;30000.6637;4000.0;0.2213;4000.0;22000.4424;LFF;First;Priority
54;db1;app0;100000000;61801.1358;10000.0;0.3786;8000.0;43800.7572;LFF;First;Priority
88;cache0;web0;5000000;43901.075;10000.0;0.3584;4000.0;29900.7167;LFF;First;Priority
87;db0;app0;50000000;44501.1357;10000.0;0.3786;4000.0;30500.7571;LFF;First;Priority
62;db1;web0;20000000;66801.1357;20000.0;0.3786;1600.0;45200.7571;LFF;First;Priority
25;web0;app0;10000000;100100.0;100000.0;0.0;0.0;100.0;LFF;First;Priority
69;cache0;web0;20000000;66601.075;4000.0;0.3584;16000.0;46600.7166;LFF;First;Priority
79;db1;app0;100000000;62701.1358;10000.0;0.3786;8000.0;44700.7572;LFF;First;Priority
98;db1;web0;75000000;52701.1358;10000.0;0.3786;6000.0;36700.7572;LFF;First;Priority
94;app0;db0;100000000;61401.1358;10000.0;0.3786;8000.0;43400.7572;LFF;First;Priority
67;app1;db0;20000000;86100.6638;10000.0;0.2213;16000.0;60100.4425;LFF;First;Priority
9;cache1;app0;50000000;134101.075;4000.0;0.3584;40000.0;90100.7167;LFF;First;Priority
97;db0;web0;20000000;70101.1358;20000.0;0.3786;1600.0;48500.7572;LFF;First;Priority
13;cache0;web0;5000000;141101.075;40000.0;0.3584;4000.0;97100.7167;LFF;First;Priority
83;app1;web0;10000000;89601.0751;20000.0;0.3584;8000.0;61600.7167;LFF;First;Priority
95;app1;app1;75000000;86600.0;40000.0;0.0;0.0;46600.0;LFF;First;Priority
99;app0;app1;10000000;87701.075;20000.0;0.3584;8000.0;59700.7167;LFF;First;Priority
51;app1;web1;5000000;142001.0751;40000.0;0.3584;4000.0;98000.7167;LFF;First;Priority
76;app1;db1;50000000;150800.6638;10000.0;0.2213;40000.0;100800.4425;LFF;First;Priority
27;cache1;app0;75000000;200901.075;4000.0;0.3584;60000.0;136900.7167;LFF;First;Priority
73;db1;web0;100000000;177301.1357;50000.0;0.3786;8000.0;119300.7571;LFF;First;Priority
78;db0;web0;75000000;177601.1358;50000.0;0.3786;6000.0;121600.7572;LFF;First;Priority
55;web0;app0;20000000;206899.9999;200000.0;0.0;0.0;6899.9999;LFF;First;Priority
66;app1;app1;100000000;208600.0;100000.0;0.0;0.0;108600.0;LFF;First;Priority
14;app1;db0;50000000;248200.6637;40000.0;0.2213;40000.0;168200.4425;LFF;First;Priority
64;app1;web1;75000000;210201.075;10000.0;0.3584;60000.0;140200.7166;LFF;First;Priority
90;app1;app1;50000000;200199.9999;100000.0;0.0;0.0;100199.9999;LFF;First;Priority
36;app1;db0;50000000;241900.6637;40000.0;0.2213;40000.0;161900.4425;LFF;First;Priority
86;web1;web0;100000000;204600.2001;100000.0;0.1;800.0;103800.1;LFF;First;Priority
24;app0;app1;100000000;252701.075;4000.0;0.3584;80000.0;168700.7167;LFF;First;Priority
37;app1;web1;100000000;270901.0751;10000.0;0.3584;80000.0;180900.7167;LFF;First;Priority
5;db0;web0;5000000;306301.1358;100000.0;0.3786;400.0;205900.7572;LFF;First;Priority
2;app0;db1;10000000;309901.1358;100000.0;0.3786;800.0;209100.7572;LFF;First;Priority
1;app0;db0;75000000;326401.1358;100000.0;0.3786;6000.0;220400.7572;LFF;First;Priority
32;db0;app0;50000000;317101.1358;100000.0;0.3786;4000.0;213100.7571;LFF;First;Priority
29;db0;web0;50000000;319301.1358;100000.0;0.3786;4000.0;215300.7572;LFF;First;Priority
50;web1;app0;100000000;303100.3001;100000.0;0.1;800.0;202300.2001;LFF;First;Priority
43;app1;web1;5000000;317701.075;100000.0;0.3584;4000.0;213700.7167;LFF;First;Priority
63;db0;app0;50000000;313101.1358;100000.0;0.3786;4000.0;209100.7572;LFF;First;Priority
16;app1;web0;100000000;366701.0751;40000.0;0.3584;80000.0;246700.7167;LFF;First;Priority
33;app1;db1;100000000;364300.6638;40000.0;0.2213;80000.0;244300.4425;LFF;First;Priority
89;db0;app0;100000000;325201.1357;100000.0;0.3786;8000.0;217200.7571;LFF;First;Priority
85;app0;app1;100000000;364001.075;40000.0;0.3584;80000.0;244000.7166;LFF;First;Priority
93;app0;web0;20000000;408400.0;400000.0;0.0;0.0;8400.0;LFF;First;Priority
22;db0;web0;100000000;626101.1358;200000.0;0.3786;8000.0;418100.7572;LFF;First;Priority
61;web1;app0;50000000;603900.3001;200000.0;0.1;400.0;403500.2001;LFF;First;Priority
38;db1;web0;100000000;624101.1358;200000.0;0.3786;8000.0;416100.7572;LFF;First;Priority
71;app1;web0;100000000;845101.075;200000.0;0.3584;80000.0;565100.7167;LFF;First;Priority
75;web0;app0;10000000;1001700.0;1000000.0;0.0;0.0;1700.0;LFF;First;Priority
92;app0;db1;20000000;1213701.1358;400000.0;0.3786;1600.0;812100.7572;LFF;First;Priority
39;app0;app1;50000000;1329501.075;400000.0;0.3584;40000.0;889500.7167;LFF;First;Priority
82;cache0;web0;100000000;1446301.0751;400000.0;0.3584;80000.0;966300.7167;LFF;First;Priority
46;db0;app0;10000000;1505801.1358;500000.0;0.3786;800.0;1005000.7571;LFF;First;Priority
53;db0;app0;5000000;1509901.1358;500000.0;0.3786;400.0;1009500.7572;LFF;First;Priority
60;db1;web0;5000000;1504701.1358;500000.0;0.3786;400.0;1004300.7571;LFF;First;Priority
84;db0;app0;100000000;1528901.1357;500000.0;0.3786;8000.0;1020900.7571;LFF;First;Priority
34;app1;app1;50000000;2003300.0;1000000.0;0.0;0.0;1003300.0;LFF;First;Priority
28;app0;web1;10000000;2008160.2001;1000000.0;0.1;80.0;1008080.1;LFF;First;Priority
70;app1;app1;100000000;2005699.9999;1000000.0;0.0;0.0;1005699.9999;LFF;First;Priority
91;app0;web1;100000000;2011200.2001;1000000.0;0.1;800.0;1010400.1;LFF;First;Priority
19;cache0;web0;5000000;3016201.0751;1000000.0;0.3584;4000.0;2012200.7167;LFF;First;Priority
23;app0;db0;50000000;3013301.1358;1000000.0;0.3786;4000.0;2009300.7572;LFF;First;Priority
31;cache1;app0;5000000;3017701.075;1000000.0;0.3584;4000.0;2013700.7167;LFF;First;Priority
81;web0;app0;75000000;3006900.0;1000000.0;0.0;0.0;2006900.0;LFF;First;Priority
42;cache1;app0;100000000;3246701.0751;1000000.0;0.3584;80000.0;2166700.7167;LFF;First;Priority
52;app1;web0;100000000;3249301.075;1000000.0;0.3584;80000.0;2169300.7167;LFF;First;Priority
80;cache1;app0;100000000;3247801.0751;1000000.0;0.3584;80000.0;2167800.7167;LFF;First;Priority
15;web0;app0;5000000;12349.9999;4000.0;0.0;0.0;8349.9999;LFF;First;PSO
77;db0;web0;5000000;15631.1358;2000.0;0.3786;400.0;13230.7572;LFF;First;PSO
74;web1;web0;20000000;16720.2;4000.0;0.1;160.0;12560.1;LFF;First;PSO
72;db0;web0;10000000;17231.1358;2000.0;0.3786;800.0;14430.7572;LFF;First;PSO
17;web0;app0;20000000;18800.0;10000.0;0.0;0.0;8800.0;LFF;First;PSO
0;db1;app0;5000000;24841.1358;5000.0;0.3786;400.0;19440.7572;LFF;First;PSO
59;web0;app0;50000000;28760.0;20000.0;0.0;0.0;8760.0;LFF;First;PSO
65;app0;web0;75000000;28520.0;20000.0;0.0;0.0;8520.0;LFF;First;PSO
35;web1;web0;5000000;28730.2001;10000.0;0.1;40.0;18690.1;LFF;First;PSO
4;app1;db1;5000000;32950.6638;4000.0;0.2213;4000.0;24950.4425;LFF;First;PSO
96;app1;db1;5000000;32530.6638;4000.0;0.2213;4000.0;24530.4425;LFF;First;PSO
26;app1;web1;5000000;32851.0751;4000.0;0.3584;4000.0;24850.7167;LFF;First;PSO
20;cache0;web0;5000000;32421.075;4000.0;0.3584;4000.0;24420.7167;LFF;First;PSO
3;app0;db0;50000000;32921.1358;4000.0;0.3786;4000.0;24920.7572;LFF;First;PSO
7;db0;app0;75000000;32361.1358;2000.0;0.3786;6000.0;24360.7572;LFF;First;PSO
44;db0;web0;75000000;32911.1358;2000.0;0.3786;6000.0;24910.7572;LFF;First;PSO
6;db1;app0;50000000;35981.1358;5000.0;0.3786;4000.0;26980.7572;LFF;First;PSO
30;web1;app0;5000000;38610.3001;10000.0;0.1;40.0;28570.2;LFF;First;PSO
47;app0;db1;10000000;40621.1358;10000.0;0.3786;800.0;29820.7571;LFF;First;PSO
40;db1;app0;10000000;40971.1358;10000.0;0.3786;800.0;30170.7572;LFF;First;PSO
45;db0;web0;75000000;41861.1358;5000.0;0.3786;6000.0;30860.7572;LFF;First;PSO
56;db0;web0;20000000;43501.1358;10000.0;0.3786;1600.0;31900.7572;LFF;First;PSO
18;db0;web0;20000000;43461.1358;10000.0;0.3786;1600.0;31860.7572;LFF;First;PSO
68;web0;app0;100000000;48379.9999;40000.0;0.0;0.0;8379.9999;LFF;First;PSO
48;app0;web1;20000000;48600.2;20000.0;0.1;160.0;28440.1;LFF;First;PSO
58;web1;web0;100000000;49810.2;20000.0;0.1;800.0;29010.1;LFF;First;PSO
21;cache1;app0;5000000;50301.075;10000.0;0.3584;4000.0;36300.7167;LFF;First;PSO
88;cache0;web0;5000000;50721.0751;10000.0;0.3584;4000.0;36720.7167;LFF;First;PSO
10;app0;db0;50000000;50741.1358;10000.0;0.3786;4000.0;36740.7572;LFF;First;PSO
87;db0;app0;50000000;50121.1357;10000.0;0.3786;4000.0;36120.7571;LFF;First;PSO
57;db1;web0;50000000;50841.1358;10000.0;0.3786;4000.0;36840.7572;LFF;First;PSO
98;db1;web0;75000000;56941.1358;10000.0;0.3786;6000.0;40940.7572;LFF;First;PSO
94;app0;db0;100000000;62751.1358;10000.0;0.3786;8000.0;44750.7572;LFF;First;PSO
49;db1;app0;100000000;62711.1358;10000.0;0.3786;8000.0;44710.7572;LFF;First;PSO
79;db1;app0;100000000;62441.1358;10000.0;0.3786;8000.0;44440.7572;LFF;First;PSO
54;db1;app0;100000000;62051.1357;10000.0;0.3786;8000.0;44050.7571;LFF;First;PSO
69;cache0;web0;20000000;68621.0751;4000.0;0.3584;16000.0;48620.7167;LFF;First;PSO
12;app0;db1;5000000;69971.1358;20000.0;0.3786;400.0;49570.7572;LFF;First;PSO
41;db1;web0;5000000;70081.1358;20000.0;0.3786;400.0;49680.7572;LFF;First;PSO
11;db0;web0;5000000;70011.1358;20000.0;0.3786;400.0;49610.7572;LFF;First;PSO
62;db1;web0;20000000;73401.1358;20000.0;0.3786;1600.0;51800.7572;LFF;First;PSO
97;db0;web0;20000000;72931.1357;20000.0;0.3786;1600.0;51330.7571;LFF;First;PSO
67;app1;db0;20000000;86290.6637;10000.0;0.2213;16000.0;60290.4425;LFF;First;PSO
8;cache0;web0;20000000;86931.0751;10000.0;0.3584;16000.0;60930.7167;LFF;First;PSO
95;app1;app1;75000000;88239.9999;40000.0;0.0;0.0;48239.9999;LFF;First;PSO
99;app0;app1;10000000;92251.075;20000.0;0.3584;8000.0;64250.7167;LFF;First;PSO
83;app1;web0;10000000;92081.075;20000.0;0.3584;8000.0;64080.7166;LFF;First;PSO
25;web0;app0;10000000;108730.0;100000.0;0.0;0.0;8730.0;LFF;First;PSO
9;cache1;app0;50000000;140681.0751;4000.0;0.3584;40000.0;96680.7167;LFF;First;PSO
51;app1;web1;5000000;140171.075;40000.0;0.3584;4000.0;96170.7167;LFF;First;PSO
13;cache0;web0;5000000;140161.075;40000.0;0.3584;4000.0;96160.7167;LFF;First;PSO
76;app1;db1;50000000;158960.6638;10000.0;0.2213;40000.0;108960.4425;LFF;First;PSO
78;db0;web0;75000000;176991.1358;50000.0;0.3786;6000.0;120990.7572;LFF;First;PSO
73;db1;web0;100000000;182411.1358;50000.0;0.3786;8000.0;124410.7572;LFF;First;PSO
27;cache1;app0;75000000;200541.0751;4000.0;0.3584;60000.0;136540.7167;LFF;First;PSO
55;web0;app0;20000000;208630.0;200000.0;0.0;0.0;8630.0;LFF;First;PSO
90;app1;app1;50000000;208610.0;100000.0;0.0;0.0;108610.0;LFF;First;PSO
66;app1;app1;100000000;208580.0;100000.0;0.0;0.0;108580.0;LFF;First;PSO
86;web1;web0;100000000;209920.2;100000.0;0.1;800.0;109120.1;LFF;First;PSO
64;app1;web1;75000000;218551.0751;10000.0;0.3584;60000.0;148550.7167;LFF;First;PSO
36;app1;db0;50000000;248890.6638;40000.0;0.2213;40000.0;168890.4425;LFF;First;PSO
14;app1;db0;50000000;248340.6638;40000.0;0.2213;40000.0;168340.4425;LFF;First;PSO
24;app0;app1;100000000;261001.0751;4000.0;0.3584;80000.0;177000.7167;LFF;First;PSO
37;app1;web1;100000000;278871.0751;10000.0;0.3584;80000.0;188870.7167;LFF;First;PSO
5;db0;web0;5000000;309791.1358;100000.0;0.3786;400.0;209390.7572;LFF;First;PSO
50;web1;app0;100000000;310490.3001;100000.0;0.1;800.0;209690.2;LFF;First;PSO
2;app0;db1;10000000;310901.1358;100000.0;0.3786;800.0;210100.7572;LFF;First;PSO
43;app1;web1;5000000;320821.0751;100000.0;0.3584;4000.0;216820.7167;LFF;First;PSO
63;db0;app0;50000000;320691.1358;100000.0;0.3786;4000.0;216690.7572;LFF;First;PSO
32;db0;app0;50000000;320261.1358;100000.0;0.3786;4000.0;216260.7572;LFF;First;PSO
29;db0;web0;50000000;320901.1358;100000.0;0.3786;4000.0;216900.7572;LFF;First;PSO
1;app0;db0;75000000;326671.1358;100000.0;0.3786;6000.0;220670.7572;LFF;First;PSO
89;db0;app0;100000000;332971.1358;100000.0;0.3786;8000.0;224970.7572;LFF;First;PSO
33;app1;db1;100000000;368390.6638;40000.0;0.2213;80000.0;248390.4425;LFF;First;PSO
85;app0;app1;100000000;368201.075;40000.0;0.3584;80000.0;248200.7167;LFF;First;PSO
16;app1;web0;100000000;368271.075;40000.0;0.3584;80000.0;248270.7167;LFF;First;PSO
93;app0;web0;20000000;408149.9999;400000.0;0.0;0.0;8149.9999;LFF;First;PSO
61;web1;app0;50000000;609310.3001;200000.0;0.1;400.0;408910.2;LFF;First;PSO
22;db0;web0;100000000;632031.1357;200000.0;0.3786;8000.0;424030.7571;LFF;First;PSO
38;db1;web0;100000000;632021.1357;200000.0;0.3786;8000.0;424020.7571;LFF;First;PSO
71;app1;web0;100000000;848041.075;200000.0;0.3584;80000.0;568040.7166;LFF;First;PSO
75;web0;app0;10000000;1008099.9999;1000000.0;0.0;0.0;8099.9999;LFF;First;PSO
92;app0;db1;20000000;1213311.1358;400000.0;0.3786;1600.0;811710.7572;LFF;First;PSO
39;app0;app1;50000000;1328191.075;400000.0;0.3584;40000.0;888190.7167;LFF;First;PSO
82;cache0;web0;100000000;1448781.0751;400000.0;0.3584;80000.0;968780.7167;LFF;First;PSO
53;db0;app0;5000000;1509531.1358;500000.0;0.3786;400.0;1009130.7572;LFF;First;PSO
60;db1;web0;5000000;1509681.1358;500000.0;0.3786;400.0;1009280.7572;LFF;First;PSO
46;db0;app0;10000000;1510541.1358;500000.0;0.3786;800.0;1009740.7571;LFF;First;PSO
84;db0;app0;100000000;1532061.1357;500000.0;0.3786;8000.0;1024060.7571;LFF;First;PSO
34;app1;app1;50000000;2008459.9999;1000000.0;0.0;0.0;1008459.9999;LFF;First;PSO
70;app1;app1;100000000;2008449.9999;1000000.0;0.0;0.0;1008449.9999;LFF;First;PSO
28;app0;web1;10000000;2008470.2;1000000.0;0.1;80.0;1008390.1;LFF;First;PSO
91;app0;web1;100000000;2009830.2;1000000.0;0.1;800.0;1009030.1;LFF;First;PSO
81;web0;app0;75000000;3008069.9999;1000000.0;0.0;0.0;2008069.9999;LFF;First;PSO
31;cache1;app0;5000000;3020371.075;1000000.0;0.3584;4000.0;2016370.7167;LFF;First;PSO
19;cache0;web0;5000000;3020011.075;1000000.0;0.3584;4000.0;2016010.7166;LFF;First;PSO
23;app0;db0;50000000;3020181.1358;1000000.0;0.3786;4000.0;2016180.7571;LFF;First;PSO
42;cache1;app0;100000000;3248561.0751;1000000.0;0.3584;80000.0;2168560.7167;LFF;First;PSO
80;cache1;app0;100000000;3248471.075;1000000.0;0.3584;80000.0;2168470.7167;LFF;First;PSO
52;app1;web0;100000000;3248791.0751;1000000.0;0.3584;80000.0;2168790.7167;LFF;First;PSO
15;web0;app0;5000000;11300.0;4000.0;0.0;0.0;7300.0;LFF;First;SJF
0;db1;app0;5000000;25201.1358;5000.0;0.3786;400.0;19800.7572;LFF;First;SJF
17;web0;app0;20000000;15900.0;10000.0;0.0;0.0;5900.0;LFF;First;SJF
4;app1;db1;5000000;30100.6638;4000.0;0.2213;4000.0;22100.4425;LFF;First;SJF
3;app0;db0;50000000;30801.1358;4000.0;0.3786;4000.0;22800.7572;LFF;First;SJF
7;db0;app0;75000000;27501.1358;2000.0;0.3786;6000.0;19500.7572;LFF;First;SJF
6;db1;app0;50000000;31201.1358;5000.0;0.3786;4000.0;22200.7572;LFF;First;SJF
20;cache0;web0;5000000;27601.0751;4000.0;0.3584;4000.0;19600.7167;LFF;First;SJF
35;web1;web0;5000000;22780.2001;10000.0;0.1;40.0;12740.1;LFF;First;SJF
10;app0;db0;50000000;43201.1358;10000.0;0.3786;4000.0;29200.7572;LFF;First;SJF
26;app1;web1;5000000;33601.0751;4000.0;0.3584;4000.0;25600.7167;LFF;First;SJF
18;db0;web0;20000000;39801.1358;10000.0;0.3786;1600.0;28200.7572;LFF;First;SJF
30;web1;app0;5000000;36820.3001;10000.0;0.1;40.0;26780.2001;LFF;First;SJF
21;cache1;app0;5000000;44901.0751;10000.0;0.3584;4000.0;30900.7167;LFF;First;SJF
44;db0;web0;75000000;28901.1358;2000.0;0.3786;6000.0;20900.7572;LFF;First;SJF
77;db0;web0;5000000;7401.1358;2000.0;0.3786;400.0;5000.7572;LFF;First;SJF
74;web1;web0;20000000;10920.2001;4000.0;0.1;160.0;6760.1;LFF;First;SJF
72;db0;web0;10000000;12601.1358;2000.0;0.3786;800.0;9800.7572;LFF;First;SJF
59;web0;app0;50000000;24100.0;20000.0;0.0;0.0;4100.0;LFF;First;SJF
11;db0;web0;5000000;61601.1358;20000.0;0.3786;400.0;41200.7572;LFF;First;SJF
47;app0;db1;10000000;35201.1358;10000.0;0.3786;800.0;24400.7572;LFF;First;SJF
40;db1;app0;10000000;40901.1358;10000.0;0.3786;800.0;30100.7572;LFF;First;SJF
45;db0;web0;75000000;37201.1358;5000.0;0.3786;6000.0;26200.7572;LFF;First;SJF
65;app0;web0;75000000;29500.0;20000.0;0.0;0.0;9500.0;LFF;First;SJF
48;app0;web1;20000000;42520.2001;20000.0;0.1;160.0;22360.1;LFF;First;SJF
12;app0;db1;5000000;70801.1358;20000.0;0.3786;400.0;50400.7572;LFF;First;SJF
56;db0;web0;20000000;40901.1358;10000.0;0.3786;1600.0;29300.7572;LFF;First;SJF
8;cache0;web0;20000000;80601.0751;10000.0;0.3584;16000.0;54600.7167;LFF;First;SJF
58;web1;web0;100000000;46300.2001;20000.0;0.1;800.0;25500.1;LFF;First;SJF
57;db1;web0;50000000;47301.1358;10000.0;0.3786;4000.0;33300.7572;LFF;First;SJF
49;db1;app0;100000000;55301.1358;10000.0;0.3786;8000.0;37300.7572;LFF;First;SJF
68;web0;app0;100000000;47399.9999;40000.0;0.0;0.0;7399.9999;LFF;First;SJF
41;db1;web0;5000000;68801.1358;20000.0;0.3786;400.0;48400.7572;LFF;First;SJF
96;app1;db1;5000000;30000.6638;4000.0;0.2213;4000.0;22000.4425;LFF;First;SJF
54;db1;app0;100000000;61801.1358;10000.0;0.3786;8000.0;43800.7572;LFF;First;SJF
88;cache0;web0;5000000;43901.0751;10000.0;0.3584;4000.0;29900.7167;LFF;First;SJF
87;db0;app0;50000000;44501.1358;10000.0;0.3786;4000.0;30500.7572;LFF;First;SJF
62;db1;web0;20000000;66801.1358;20000.0;0.3786;1600.0;45200.7572;LFF;First;SJF
25;web0;app0;10000000;100099.9999;100000.0;0.0;0.0;99.9999;LFF;First;SJF
69;cache0;web0;20000000;66601.0751;4000.0;0.3584;16000.0;46600.7167;LFF;First;SJF
79;db1;app0;100000000;62701.1358;10000.0;0.3786;8000.0;44700.7572;LFF;First;SJF
98;db1;web0;75000000;52701.1358;10000.0;0.3786;6000.0;36700.7572;LFF;First;SJF
94;app0;db0;100000000;61401.1358;10000.0;0.3786;8000.0;43400.7572;LFF;First;SJF
67;app1;db0;20000000;86100.6638;10000.0;0.2213;16000.0;60100.4425;LFF;First;SJF
9;cache1;app0;50000000;134101.0751;4000.0;0.3584;40000.0;90100.7167;LFF;First;SJF
97;db0;web0;20000000;70101.1358;20000.0;0.3786;1600.0;48500.7572;LFF;First;SJF
13;cache0;web0;5000000;141101.0751;40000.0;0.3584;4000.0;97100.7167;LFF;First;SJF
83;app1;web0;10000000;89601.0751;20000.0;0.3584;8000.0;61600.7167;LFF;First;SJF
95;app1;app1;75000000;86599.9999;40000.0;0.0;0.0;46599.9999;LFF;First;SJF
99;app0;app1;10000000;87701.0751;20000.0;0.3584;8000.0;59700.7167;LFF;First;SJF
51;app1;web1;5000000;142001.075;40000.0;0.3584;4000.0;98000.7167;LFF;First;SJF
76;app1;db1;50000000;150800.6638;10000.0;0.2213;40000.0;100800.4425;LFF;First;SJF
27;cache1;app0;75000000;200901.0751;4000.0;0.3584;60000.0;136900.7167;LFF;First;SJF
73;db1;web0;100000000;177301.1358;50000.0;0.3786;8000.0;119300.7572;LFF;First;SJF
78;db0;web0;75000000;177601.1358;50000.0;0.3786;6000.0;121600.7572;LFF;First;SJF
55;web0;app0;20000000;206899.9999;200000.0;0.0;0.0;6899.9999;LFF;First;SJF
66;app1;app1;100000000;208599.9999;100000.0;0.0;0.0;108599.9999;LFF;First;SJF
14;app1;db0;50000000;248200.6638;40000.0;0.2213;40000.0;168200.4425;LFF;First;SJF
64;app1;web1;75000000;210201.0751;10000.0;0.3584;60000.0;140200.7167;LFF;First;SJF
90;app1;app1;50000000;200199.9999;100000.0;0.0;0.0;100199.9999;LFF;First;SJF
36;app1;db0;50000000;241900.6638;40000.0;0.2213;40000.0;161900.4425;LFF;First;SJF
86;web1;web0;100000000;204600.2;100000.0;0.1;800.0;103800.1;LFF;First;SJF
