time;host_id;cpu_util;ram_util;bw_util;energy;vm_policy;link_policy;wf_policy
2090;4;3.125;6.25;5.0;69.3848;LFF;BLA;Priority
2090;3;0.7813;3.125;4.0;69.3543;LFF;BLA;Priority
2090;2;1.5625;6.25;6.0;69.3715;LFF;BLA;Priority
2090;1;0.7813;3.125;2.0;69.3532;LFF;BLA;Priority
2090;0;0.7813;3.125;2.5;69.3534;LFF;BLA;Priority
2100;5;6.25;12.5;10.0;69.7673;LFF;BLA;Priority
2100;4;3.125;6.25;5.0;69.7183;LFF;BLA;Priority
2100;3;0.7813;3.125;4.0;69.6877;LFF;BLA;Priority
2100;2;1.5625;6.25;6.0;69.705;LFF;BLA;Priority
2100;1;0.7813;3.125;2.0;69.6866;LFF;BLA;Priority
2100;0;0.7813;3.125;2.5;69.6869;LFF;BLA;Priority
2110;5;6.25;12.5;10.0;70.1011;LFF;BLA;Priority
2110;4;3.125;6.25;5.0;70.0519;LFF;BLA;Priority
2110;3;0.7813;3.125;4.0;70.0212;LFF;BLA;Priority
2110;2;1.5625;6.25;6.0;70.0385;LFF;BLA;Priority
2110;1;0.7813;3.125;2.0;70.02;LFF;BLA;Priority
2110;0;0.7813;3.125;2.5;70.0203;LFF;BLA;Priority
2120;5;6.25;12.5;10.0;70.4349;LFF;BLA;Priority
2120;4;3.125;6.25;5.0;70.3855;LFF;BLA;Priority
2120;3;0.7813;3.125;4.0;70.3546;LFF;BLA;Priority
2120;2;1.5625;6.25;6.0;70.372;LFF;BLA;Priority
2120;1;0.7813;3.125;2.0;70.3534;LFF;BLA;Priority
2120;0;0.7813;3.125;2.5;70.3537;LFF;BLA;Priority
2130;5;6.25;12.5;10.0;70.7687;LFF;BLA;Priority
2130;4;3.125;6.25;5.0;70.719;LFF;BLA;Priority
2130;3;0.7813;3.125;4.0;70.688;LFF;BLA;Priority
2130;2;1.5625;6.25;6.0;70.7055;LFF;BLA;Priority
2130;1;0.7813;3.125;2.0;70.6868;LFF;BLA;Priority
2130;0;0.7813;3.125;2.5;70.6871;LFF;BLA;Priority
2140;5;6.25;12.5;10.0;71.1025;LFF;BLA;Priority
2140;4;3.125;6.25;5.0;71.0526;LFF;BLA;Priority
2140;3;0.7813;3.125;4.0;71.0214;LFF;BLA;Priority
2140;2;1.5625;6.25;6.0;71.039;LFF;BLA;Priority
2140;1;0.7813;3.125;2.0;71.0202;LFF;BLA;Priority
2140;0;0.7813;3.125;2.5;71.0205;LFF;BLA;Priority
2150;5;6.25;12.5;10.0;71.4363;LFF;BLA;Priority
2150;4;3.125;6.25;5.0;71.3862;LFF;BLA;Priority
2150;3;0.7813;3.125;4.0;71.3548;LFF;BLA;Priority
2150;2;1.5625;6.25;6.0;71.3725;LFF;BLA;Priority
2150;1;0.7813;3.125;2.0;71.3537;LFF;BLA;Priority
2150;0;0.7813;3.125;2.5;71.354;LFF;BLA;Priority
2160;5;6.25;12.5;10.0;71.7701;LFF;BLA;Priority
2160;4;3.125;6.25;5.0;71.7197;LFF;BLA;Priority
2160;3;0.7813;3.125;4.0;71.6883;LFF;BLA;Priority
2160;2;1.5625;6.25;6.0;71.706;LFF;BLA;Priority
2160;1;0.7813;3.125;2.0;71.6871;LFF;BLA;Priority
2160;0;0.7813;3.125;2.5;71.6874;LFF;BLA;Priority
2170;5;6.25;12.5;10.0;72.1039;LFF;BLA;Priority
2170;4;3.125;6.25;5.0;72.0533;LFF;BLA;Priority
2170;3;0.7813;3.125;4.0;72.0217;LFF;BLA;Priority
2170;2;1.5625;6.25;6.0;72.0395;LFF;BLA;Priority
2170;1;0.7813;3.125;2.0;72.0205;LFF;BLA;Priority
2170;0;0.7813;3.125;2.5;72.0208;LFF;BLA;Priority
2180;5;6.25;12.5;10.0;72.4377;LFF;BLA;Priority
2180;4;3.125;6.25;5.0;72.3869;LFF;BLA;Priority
2180;3;0.7813;3.125;4.0;72.3551;LFF;BLA;Priority
2180;2;1.5625;6.25;6.0;72.373;LFF;BLA;Priority
2180;1;0.7813;3.125;2.0;72.3539;LFF;BLA;Priority
2180;0;0.7813;3.125;2.5;72.3542;LFF;BLA;Priority
2190;5;6.25;12.5;10.0;72.7715;LFF;BLA;Priority
2190;4;3.125;6.25;5.0;72.7205;LFF;BLA;Priority
2190;3;0.7813;3.125;4.0;72.6885;LFF;BLA;Priority
2190;2;1.5625;6.25;6.0;72.7065;LFF;BLA;Priority
2190;1;0.7813;3.125;2.0;72.6873;LFF;BLA;Priority
2190;0;0.7813;3.125;2.5;72.6876;LFF;BLA;Priority
2200;5;6.25;12.5;10.0;73.1054;LFF;BLA;Priority
2200;4;3.125;6.25;5.0;73.054;LFF;BLA;Priority
2200;3;0.7813;3.125;4.0;73.0219;LFF;BLA;Priority
2200;2;1.5625;6.25;6.0;73.04;LFF;BLA;Priority
2200;1;0.7813;3.125;2.0;73.0207;LFF;BLA;Priority
2200;0;0.7813;3.125;2.5;73.021;LFF;BLA;Priority
2210;5;6.25;12.5;10.0;73.4392;LFF;BLA;Priority
2210;4;3.125;6.25;5.0;73.3876;LFF;BLA;Priority
2210;3;0.7813;3.125;4.0;73.3554;LFF;BLA;Priority
2210;2;1.5625;6.25;6.0;73.3735;LFF;BLA;Priority
2210;1;0.7813;3.125;2.0;73.3541;LFF;BLA;Priority
2210;0;0.7813;3.125;2.5;73.3545;LFF;BLA;Priority
2220;5;6.25;12.5;10.0;73.773;LFF;BLA;Priority
2220;4;3.125;6.25;5.0;73.7212;LFF;BLA;Priority
2220;3;0.7813;3.125;4.0;73.6888;LFF;BLA;Priority
2220;2;1.5625;6.25;6.0;73.707;LFF;BLA;Priority
2220;1;0.7813;3.125;2.0;73.6876;LFF;BLA;Priority
2220;0;0.7813;3.125;2.5;73.6879;LFF;BLA;Priority
2230;5;6.25;12.5;10.0;74.1068;LFF;BLA;Priority
2230;4;3.125;6.25;5.0;74.0547;LFF;BLA;Priority
2230;3;0.7813;3.125;4.0;74.0222;LFF;BLA;Priority
2230;2;1.5625;6.25;6.0;74.0405;LFF;BLA;Priority
2230;1;0.7813;3.125;2.0;74.021;LFF;BLA;Priority
2230;0;0.7813;3.125;2.5;74.0213;LFF;BLA;Priority
2240;5;6.25;12.5;10.0;74.4406;LFF;BLA;Priority
2240;4;3.125;6.25;5.0;74.3883;LFF;BLA;Priority
2240;3;0.7813;3.125;4.0;74.3556;LFF;BLA;Priority
2240;2;1.5625;6.25;6.0;74.374;LFF;BLA;Priority
2240;1;0.7813;3.125;2.0;74.3544;LFF;BLA;Priority
2240;0;0.7813;3.125;2.5;74.3547;LFF;BLA;Priority
2250;5;6.25;12.5;10.0;74.7744;LFF;BLA;Priority
2250;4;3.125;6.25;5.0;74.7219;LFF;BLA;Priority
2250;3;0.7813;3.125;4.0;74.6891;LFF;BLA;Priority
2250;2;1.5625;6.25;6.0;74.7075;LFF;BLA;Priority
2250;1;0.7813;3.125;2.0;74.6878;LFF;BLA;Priority
2250;0;0.7813;3.125;2.5;74.6881;LFF;BLA;Priority
2260;5;6.25;12.5;10.0;75.1082;LFF;BLA;Priority
2260;4;3.125;6.25;5.0;75.0554;LFF;BLA;Priority
2260;3;0.7813;3.125;4.0;75.0225;LFF;BLA;Priority
2260;2;1.5625;6.25;6.0;75.041;LFF;BLA;Priority
2260;1;0.7813;3.125;2.0;75.0212;LFF;BLA;Priority
2260;0;0.7813;3.125;2.5;75.0215;LFF;BLA;Priority
2270;5;6.25;12.5;10.0;75.442;LFF;BLA;Priority
2270;4;3.125;6.25;5.0;75.389;LFF;BLA;Priority
2270;3;0.7813;3.125;4.0;75.3559;LFF;BLA;Priority
2270;2;1.5625;6.25;6.0;75.3745;LFF;BLA;Priority
2270;1;0.7813;3.125;2.0;75.3546;LFF;BLA;Priority
2270;0;0.7813;3.125;2.5;75.355;LFF;BLA;Priority
2280;5;6.25;12.5;10.0;75.7758;LFF;BLA;Priority
2280;4;3.125;6.25;5.0;75.7226;LFF;BLA;Priority
2280;3;0.7813;3.125;4.0;75.6893;LFF;BLA;Priority
2280;2;1.5625;6.25;6.0;75.708;LFF;BLA;Priority
2280;1;0.7813;3.125;2.0;75.6881;LFF;BLA;Priority
2280;0;0.7813;3.125;2.5;75.6884;LFF;BLA;Priority
2290;5;6.25;12.5;10.0;76.1096;LFF;BLA;Priority
2290;4;3.125;6.25;5.0;76.0561;LFF;BLA;Priority
2290;3;0.7813;3.125;4.0;76.0227;LFF;BLA;Priority
2290;2;1.5625;6.25;6.0;76.0415;LFF;BLA;Priority
2290;1;0.7813;3.125;2.0;76.0215;LFF;BLA;Priority
2290;0;0.7813;3.125;2.5;76.0218;LFF;BLA;Priority
2300;5;6.25;12.5;10.0;76.4434;LFF;BLA;Priority
2300;4;3.125;6.25;5.0;76.3897;LFF;BLA;Priority
2300;3;0.7813;3.125;4.0;76.3562;LFF;BLA;Priority
2300;2;1.5625;6.25;6.0;76.375;LFF;BLA;Priority
2300;1;0.7813;3.125;2.0;76.3549;LFF;BLA;Priority
2300;0;0.7813;3.125;2.5;76.3552;LFF;BLA;Priority
2310;5;6.25;12.5;10.0;76.7772;LFF;BLA;Priority
2310;4;3.125;6.25;5.0;76.7233;LFF;BLA;Priority
2310;3;0.7813;3.125;4.0;76.6896;LFF;BLA;Priority
2310;2;1.5625;6.25;6.0;76.7085;LFF;BLA;Priority
2310;1;0.7813;3.125;2.0;76.6883;LFF;BLA;Priority
2310;0;0.7813;3.125;2.5;76.6886;LFF;BLA;Priority
2320;5;6.25;12.5;10.0;77.111;LFF;BLA;Priority
2320;4;3.125;6.25;5.0;77.0568;LFF;BLA;Priority
2320;3;0.7813;3.125;4.0;77.023;LFF;BLA;Priority
2320;2;1.5625;6.25;6.0;77.042;LFF;BLA;Priority
2320;1;0.7813;3.125;2.0;77.0217;LFF;BLA;Priority
2320;0;0.7813;3.125;2.5;77.022;LFF;BLA;Priority
2330;5;6.25;12.5;10.0;77.4448;LFF;BLA;Priority
2330;4;3.125;6.25;5.0;77.3904;LFF;BLA;Priority
2330;3;0.7813;3.125;4.0;77.3564;LFF;BLA;Priority
2330;2;1.5625;6.25;6.0;77.3755;LFF;BLA;Priority
2330;1;0.7813;3.125;2.0;77.3551;LFF;BLA;Priority
2330;0;0.7813;3.125;2.5;77.3555;LFF;BLA;Priority
2340;5;6.25;12.5;10.0;77.7786;LFF;BLA;Priority
2340;4;3.125;6.25;5.0;77.724;LFF;BLA;Priority
2340;3;0.7813;3.125;4.0;77.6898;LFF;BLA;Priority
2340;2;1.5625;6.25;6.0;77.709;LFF;BLA;Priority
2340;1;0.7813;3.125;2.0;77.6886;LFF;BLA;Priority
2340;0;0.7813;3.125;2.5;77.6889;LFF;BLA;Priority
2350;5;6.25;12.5;10.0;78.1124;LFF;BLA;Priority
2350;4;3.125;6.25;5.0;78.0575;LFF;BLA;Priority
2350;3;0.7813;3.125;4.0;78.0233;LFF;BLA;Priority
2350;2;1.5625;6.25;6.0;78.0425;LFF;BLA;Priority
2350;1;0.7813;3.125;2.0;78.022;LFF;BLA;Priority
2350;0;0.7813;3.125;2.5;78.0223;LFF;BLA;Priority
2360;5;6.25;12.5;10.0;78.4462;LFF;BLA;Priority
2360;4;3.125;6.25;5.0;78.3911;LFF;BLA;Priority
2360;3;0.7813;3.125;4.0;78.3567;LFF;BLA;Priority
2360;2;1.5625;6.25;6.0;78.376;LFF;BLA;Priority
2360;1;0.7813;3.125;2.0;78.3554;LFF;BLA;Priority
2360;0;0.7813;3.125;2.5;78.3557;LFF;BLA;Priority
2370;5;6.25;12.5;10.0;78.78;LFF;BLA;Priority
2370;4;3.125;6.25;5.0;78.7247;LFF;BLA;Priority
2370;3;0.7813;3.125;4.0;78.6901;LFF;BLA;Priority
2370;2;1.5625;6.25;6.0;78.7096;LFF;BLA;Priority
2370;1;0.7813;3.125;2.0;78.6888;LFF;BLA;Priority
2370;0;0.7813;3.125;2.5;78.6891;LFF;BLA;Priority
2380;5;6.25;12.5;10.0;79.1138;LFF;BLA;Priority
2380;4;3.125;6.25;5.0;79.0582;LFF;BLA;Priority
2380;3;0.7813;3.125;4.0;79.0235;LFF;BLA;Priority
2380;2;1.5625;6.25;6.0;79.0431;LFF;BLA;Priority
2380;1;0.7813;3.125;2.0;79.0222;LFF;BLA;Priority
2380;0;0.7813;3.125;2.5;79.0225;LFF;BLA;Priority
2390;5;6.25;12.5;10.0;79.4476;LFF;BLA;Priority
2390;4;3.125;6.25;5.0;79.3918;LFF;BLA;Priority
2390;3;0.7813;3.125;4.0;79.357;LFF;BLA;Priority
2390;2;1.5625;6.25;6.0;79.3766;LFF;BLA;Priority
2390;1;0.7813;3.125;2.0;79.3556;LFF;BLA;Priority
2390;0;0.7813;3.125;2.5;79.356;LFF;BLA;Priority
2400;5;6.25;12.5;10.0;79.7814;LFF;BLA;Priority
2400;4;3.125;6.25;5.0;79.7254;LFF;BLA;Priority
2400;3;0.7813;3.125;4.0;79.6904;LFF;BLA;Priority
2400;2;1.5625;6.25;6.0;79.7101;LFF;BLA;Priority
2400;1;0.7813;3.125;2.0;79.689;LFF;BLA;Priority
2400;0;0.7813;3.125;2.5;79.6894;LFF;BLA;Priority
2410;5;6.25;12.5;10.0;80.1152;LFF;BLA;Priority
2410;4;3.125;6.25;5.0;80.0589;LFF;BLA;Priority
2410;3;0.7813;3.125;4.0;80.0238;LFF;BLA;Priority
2410;2;1.5625;6.25;6.0;80.0436;LFF;BLA;Priority
2410;1;0.7813;3.125;2.0;80.0225;LFF;BLA;Priority
2410;0;0.7813;3.125;2.5;80.0228;LFF;BLA;Priority
2420;5;6.25;12.5;10.0;80.449;LFF;BLA;Priority
2420;4;3.125;6.25;5.0;80.3925;LFF;BLA;Priority
2420;3;0.7813;3.125;4.0;80.3572;LFF;BLA;Priority
2420;2;1.5625;6.25;6.0;80.3771;LFF;BLA;Priority
2420;1;0.7813;3.125;2.0;80.3559;LFF;BLA;Priority
2420;0;0.7813;3.125;2.5;80.3562;LFF;BLA;Priority
2430;5;6.25;12.5;10.0;80.7828;LFF;BLA;Priority
2430;4;3.125;6.25;5.0;80.7261;LFF;BLA;Priority
2430;3;0.7813;3.125;4.0;80.6906;LFF;BLA;Priority
2430;2;1.5625;6.25;6.0;80.7106;LFF;BLA;Priority
2430;1;0.7813;3.125;2.0;80.6893;LFF;BLA;Priority
2430;0;0.7813;3.125;2.5;80.6896;LFF;BLA;Priority
2440;5;6.25;12.5;10.0;81.1166;LFF;BLA;Priority
2440;4;3.125;6.25;5.0;81.0596;LFF;BLA;Priority
2440;3;0.7813;3.125;4.0;81.0241;LFF;BLA;Priority
2440;2;1.5625;6.25;6.0;81.0441;LFF;BLA;Priority
2440;1;0.7813;3.125;2.0;81.0227;LFF;BLA;Priority
2440;0;0.7813;3.125;2.5;81.023;LFF;BLA;Priority
2450;5;6.25;12.5;10.0;81.4504;LFF;BLA;Priority
2450;4;3.125;6.25;5.0;81.3932;LFF;BLA;Priority
2450;3;0.7813;3.125;4.0;81.3575;LFF;BLA;Priority
2450;2;1.5625;6.25;6.0;81.3776;LFF;BLA;Priority
2450;1;0.7813;3.125;2.0;81.3561;LFF;BLA;Priority
2450;0;0.7813;3.125;2.5;81.3565;LFF;BLA;Priority
2460;5;6.25;12.5;10.0;81.7842;LFF;BLA;Priority
2460;4;3.125;6.25;5.0;81.7268;LFF;BLA;Priority
2460;3;0.7813;3.125;4.0;81.6909;LFF;BLA;Priority
2460;2;1.5625;6.25;6.0;81.7111;LFF;BLA;Priority
2460;1;0.7813;3.125;2.0;81.6895;LFF;BLA;Priority
2460;0;0.7813;3.125;2.5;81.6899;LFF;BLA;Priority
2470;5;6.25;12.5;10.0;82.118;LFF;BLA;Priority
2470;4;3.125;6.25;5.0;82.0603;LFF;BLA;Priority
2470;3;0.7813;3.125;4.0;82.0243;LFF;BLA;Priority
2470;2;1.5625;6.25;6.0;82.0446;LFF;BLA;Priority
2470;1;0.7813;3.125;2.0;82.023;LFF;BLA;Priority
2470;0;0.7813;3.125;2.5;82.0233;LFF;BLA;Priority
2480;5;6.25;12.5;10.0;82.4518;LFF;BLA;Priority
2480;4;3.125;6.25;5.0;82.3939;LFF;BLA;Priority
2480;3;0.7813;3.125;4.0;82.3577;LFF;BLA;Priority
2480;2;1.5625;6.25;6.0;82.3781;LFF;BLA;Priority
2480;1;0.7813;3.125;2.0;82.3564;LFF;BLA;Priority
2480;0;0.7813;3.125;2.5;82.3567;LFF;BLA;Priority
2490;5;6.25;12.5;10.0;82.7856;LFF;BLA;Priority
2490;4;3.125;6.25;5.0;82.7275;LFF;BLA;Priority
2490;3;0.7813;3.125;4.0;82.6912;LFF;BLA;Priority
2490;2;1.5625;6.25;6.0;82.7116;LFF;BLA;Priority
2490;1;0.7813;3.125;2.0;82.6898;LFF;BLA;Priority
2490;0;0.7813;3.125;2.5;82.6901;LFF;BLA;Priority
2500;5;6.25;12.5;10.0;83.1194;LFF;BLA;Priority
2500;4;3.125;6.25;5.0;83.0611;LFF;BLA;Priority
2500;3;0.7813;3.125;4.0;83.0246;LFF;BLA;Priority
2500;2;1.5625;6.25;6.0;83.0451;LFF;BLA;Priority
2500;1;0.7813;3.125;2.0;83.0232;LFF;BLA;Priority
2500;0;0.7813;3.125;2.5;83.0235;LFF;BLA;Priority
2510;5;6.25;12.5;10.0;83.4532;LFF;BLA;Priority
2510;4;3.125;6.25;5.0;83.3946;LFF;BLA;Priority
2510;3;0.7813;3.125;4.0;83.358;LFF;BLA;Priority
2510;2;1.5625;6.25;6.0;83.3786;LFF;BLA;Priority
2510;1;0.7813;3.125;2.0;83.3566;LFF;BLA;Priority
2510;0;0.7813;3.125;2.5;83.357;LFF;BLA;Priority
2520;5;6.25;12.5;10.0;83.787;LFF;BLA;Priority
2520;4;3.125;6.25;5.0;83.7282;LFF;BLA;Priority
2520;3;0.7813;3.125;4.0;83.6914;LFF;BLA;Priority
2520;2;1.5625;6.25;6.0;83.7121;LFF;BLA;Priority
2520;1;0.7813;3.125;2.0;83.69;LFF;BLA;Priority
2520;0;0.7813;3.125;2.5;83.6904;LFF;BLA;Priority
2530;5;6.25;12.5;10.0;84.1208;LFF;BLA;Priority
2530;4;3.125;6.25;5.0;84.0618;LFF;BLA;Priority
2530;3;0.7813;3.125;4.0;84.0249;LFF;BLA;Priority
2530;2;1.5625;6.25;6.0;84.0456;LFF;BLA;Priority
2530;1;0.7813;3.125;2.0;84.0235;LFF;BLA;Priority
2530;0;0.7813;3.125;2.5;84.0238;LFF;BLA;Priority
2540;5;6.25;12.5;10.0;84.4546;LFF;BLA;Priority
2540;4;3.125;6.25;5.0;84.3953;LFF;BLA;Priority
2540;3;0.7813;3.125;4.0;84.3583;LFF;BLA;Priority
2540;2;1.5625;6.25;6.0;84.3791;LFF;BLA;Priority
2540;1;0.7813;3.125;2.0;84.3569;LFF;BLA;Priority
2540;0;0.7813;3.125;2.5;84.3572;LFF;BLA;Priority
2550;5;6.25;12.5;10.0;84.7884;LFF;BLA;Priority
2550;4;3.125;6.25;5.0;84.7289;LFF;BLA;Priority
2550;3;0.7813;3.125;4.0;84.6917;LFF;BLA;Priority
2550;2;1.5625;6.25;6.0;84.7126;LFF;BLA;Priority
2550;1;0.7813;3.125;2.0;84.6903;LFF;BLA;Priority
2550;0;0.7813;3.125;2.5;84.6906;LFF;BLA;Priority
2560;5;6.25;12.5;10.0;85.1222;LFF;BLA;Priority
2560;4;3.125;6.25;5.0;85.0625;LFF;BLA;Priority
2560;3;0.7813;3.125;4.0;85.0251;LFF;BLA;Priority
2560;2;1.5625;6.25;6.0;85.0461;LFF;BLA;Priority
2560;1;0.7813;3.125;2.0;85.0237;LFF;BLA;Priority
2560;0;0.7813;3.125;2.5;85.0241;LFF;BLA;Priority
2570;5;6.25;12.5;10.0;85.456;LFF;BLA;Priority
2570;4;3.125;6.25;5.0;85.396;LFF;BLA;Priority
2570;3;0.7813;3.125;4.0;85.3585;LFF;BLA;Priority
2570;2;1.5625;6.25;6.0;85.3796;LFF;BLA;Priority
2570;1;0.7813;3.125;2.0;85.3571;LFF;BLA;Priority
2570;0;0.7813;3.125;2.5;85.3575;LFF;BLA;Priority
2580;5;6.25;12.5;10.0;85.7898;LFF;BLA;Priority
2580;4;3.125;6.25;5.0;85.7296;LFF;BLA;Priority
2580;3;0.7813;3.125;4.0;85.692;LFF;BLA;Priority
2580;2;1.5625;6.25;6.0;85.7131;LFF;BLA;Priority
2580;1;0.7813;3.125;2.0;85.6905;LFF;BLA;Priority
2580;0;0.7813;3.125;2.5;85.6909;LFF;BLA;Priority
2590;5;6.25;12.5;10.0;86.1236;LFF;BLA;Priority
2590;4;3.125;6.25;5.0;86.0632;LFF;BLA;Priority
2590;3;0.7813;3.125;4.0;86.0254;LFF;BLA;Priority
2590;2;1.5625;6.25;6.0;86.0466;LFF;BLA;Priority
2590;1;0.7813;3.125;2.0;86.0239;LFF;BLA;Priority
2590;0;0.7813;3.125;2.5;86.0243;LFF;BLA;Priority
2600;5;6.25;12.5;10.0;86.4574;LFF;BLA;Priority
2600;4;3.125;6.25;5.0;86.3967;LFF;BLA;Priority
2600;3;0.7813;3.125;4.0;86.3588;LFF;BLA;Priority
2600;2;1.5625;6.25;6.0;86.3801;LFF;BLA;Priority
2600;1;0.7813;3.125;2.0;86.3574;LFF;BLA;Priority
2600;0;0.7813;3.125;2.5;86.3577;LFF;BLA;Priority
2610;5;6.25;12.5;10.0;86.7912;LFF;BLA;Priority
2610;4;3.125;6.25;5.0;86.7303;LFF;BLA;Priority
2610;3;0.7813;3.125;4.0;86.6922;LFF;BLA;Priority
2610;2;1.5625;6.25;6.0;86.7136;LFF;BLA;Priority
2610;1;0.7813;3.125;2.0;86.6908;LFF;BLA;Priority
2610;0;0.7813;3.125;2.5;86.6911;LFF;BLA;Priority
2620;5;6.25;12.5;10.0;87.125;LFF;BLA;Priority
2620;4;3.125;6.25;5.0;87.0639;LFF;BLA;Priority
2620;3;0.7813;3.125;4.0;87.0256;LFF;BLA;Priority
2620;2;1.5625;6.25;6.0;87.0471;LFF;BLA;Priority
2620;1;0.7813;3.125;2.0;87.0242;LFF;BLA;Priority
2620;0;0.7813;3.125;2.5;87.0246;LFF;BLA;Priority
2630;5;6.25;12.5;10.0;87.4588;LFF;BLA;Priority
2630;4;3.125;6.25;5.0;87.3974;LFF;BLA;Priority
2630;3;0.7813;3.125;4.0;87.3591;LFF;BLA;Priority
2630;2;1.5625;6.25;6.0;87.3806;LFF;BLA;Priority
2630;1;0.7813;3.125;2.0;87.3576;LFF;BLA;Priority
2630;0;0.7813;3.125;2.5;87.358;LFF;BLA;Priority
2640;5;6.25;12.5;10.0;87.7926;LFF;BLA;Priority
2640;4;3.125;6.25;5.0;87.731;LFF;BLA;Priority
2640;3;0.7813;3.125;4.0;87.6925;LFF;BLA;Priority
2640;2;1.5625;6.25;6.0;87.7142;LFF;BLA;Priority
2640;1;0.7813;3.125;2.0;87.691;LFF;BLA;Priority
2640;0;0.7813;3.125;2.5;87.6914;LFF;BLA;Priority
2650;5;6.25;12.5;10.0;88.1264;LFF;BLA;Priority
2650;4;3.125;6.25;5.0;88.0646;LFF;BLA;Priority
2650;3;0.7813;3.125;4.0;88.0259;LFF;BLA;Priority
2650;2;1.5625;6.25;6.0;88.0477;LFF;BLA;Priority
2650;1;0.7813;3.125;2.0;88.0244;LFF;BLA;Priority
2650;0;0.7813;3.125;2.5;88.0248;LFF;BLA;Priority
2660;5;6.25;12.5;10.0;88.4602;LFF;BLA;Priority
2660;4;3.125;6.25;5.0;88.3981;LFF;BLA;Priority
2660;3;0.7813;3.125;4.0;88.3593;LFF;BLA;Priority
2660;2;1.5625;6.25;6.0;88.3812;LFF;BLA;Priority
2660;1;0.7813;3.125;2.0;88.3579;LFF;BLA;Priority
2660;0;0.7813;3.125;2.5;88.3582;LFF;BLA;Priority
2670;5;6.25;12.5;10.0;88.794;LFF;BLA;Priority
2670;4;3.125;6.25;5.0;88.7317;LFF;BLA;Priority
2670;3;0.7813;3.125;4.0;88.6927;LFF;BLA;Priority
2670;2;1.5625;6.25;6.0;88.7147;LFF;BLA;Priority
2670;1;0.7813;3.125;2.0;88.6913;LFF;BLA;Priority
2670;0;0.7813;3.125;2.5;88.6916;LFF;BLA;Priority
2680;5;6.25;12.5;10.0;89.1279;LFF;BLA;Priority
2680;4;3.125;6.25;5.0;89.0653;LFF;BLA;Priority
2680;3;0.7813;3.125;4.0;89.0262;LFF;BLA;Priority
2680;2;1.5625;6.25;6.0;89.0482;LFF;BLA;Priority
2680;1;0.7813;3.125;2.0;89.0247;LFF;BLA;Priority
2680;0;0.7813;3.125;2.5;89.0251;LFF;BLA;Priority
2690;5;6.25;12.5;10.0;89.4617;LFF;BLA;Priority
2690;4;3.125;6.25;5.0;89.3988;LFF;BLA;Priority
2690;3;0.7813;3.125;4.0;89.3596;LFF;BLA;Priority
2690;2;1.5625;6.25;6.0;89.3817;LFF;BLA;Priority
2690;1;0.7813;3.125;2.0;89.3581;LFF;BLA;Priority
2690;0;0.7813;3.125;2.5;89.3585;LFF;BLA;Priority
2700;5;6.25;12.5;10.0;89.7955;LFF;BLA;Priority
2700;4;3.125;6.25;5.0;89.7324;LFF;BLA;Priority
2700;3;0.7813;3.125;4.0;89.693;LFF;BLA;Priority
2700;2;1.5625;6.25;6.0;89.7152;LFF;BLA;Priority
2700;1;0.7813;3.125;2.0;89.6915;LFF;BLA;Priority
2700;0;0.7813;3.125;2.5;89.6919;LFF;BLA;Priority
2710;5;6.25;12.5;10.0;90.1293;LFF;BLA;Priority
2710;4;3.125;6.25;5.0;90.066;LFF;BLA;Priority
2710;3;0.7813;3.125;4.0;90.0264;LFF;BLA;Priority
2710;2;1.5625;6.25;6.0;90.0487;LFF;BLA;Priority
2710;1;0.7813;3.125;2.0;90.0249;LFF;BLA;Priority
2710;0;0.7813;3.125;2.5;90.0253;LFF;BLA;Priority
2720;5;6.25;12.5;10.0;90.4631;LFF;BLA;Priority
2720;4;3.125;6.25;5.0;90.3995;LFF;BLA;Priority
2720;3;0.7813;3.125;4.0;90.3599;LFF;BLA;Priority
2720;2;1.5625;6.25;6.0;90.3822;LFF;BLA;Priority
2720;1;0.7813;3.125;2.0;90.3583;LFF;BLA;Priority
2720;0;0.7813;3.125;2.5;90.3587;LFF;BLA;Priority
2730;5;6.25;12.5;10.0;90.7969;LFF;BLA;Priority
2730;4;3.125;6.25;5.0;90.7331;LFF;BLA;Priority
2730;3;0.7813;3.125;4.0;90.6933;LFF;BLA;Priority
2730;2;1.5625;6.25;6.0;90.7157;LFF;BLA;Priority
2730;1;0.7813;3.125;2.0;90.6918;LFF;BLA;Priority
2730;0;0.7813;3.125;2.5;90.6921;LFF;BLA;Priority
2740;5;6.25;12.5;10.0;91.1307;LFF;BLA;Priority
2740;4;3.125;6.25;5.0;91.0667;LFF;BLA;Priority
2740;3;0.7813;3.125;4.0;91.0267;LFF;BLA;Priority
2740;2;1.5625;6.25;6.0;91.0492;LFF;BLA;Priority
2740;1;0.7813;3.125;2.0;91.0252;LFF;BLA;Priority
2740;0;0.7813;3.125;2.5;91.0256;LFF;BLA;Priority
2750;5;6.25;12.5;10.0;91.4645;LFF;BLA;Priority
2750;4;3.125;6.25;5.0;91.4002;LFF;BLA;Priority
2750;3;0.7813;3.125;4.0;91.3601;LFF;BLA;Priority
2750;2;1.5625;6.25;6.0;91.3827;LFF;BLA;Priority
2750;1;0.7813;3.125;2.0;91.3586;LFF;BLA;Priority
2750;0;0.7813;3.125;2.5;91.359;LFF;BLA;Priority
2760;5;6.25;12.5;10.0;91.7983;LFF;BLA;Priority
2760;4;3.125;6.25;5.0;91.7338;LFF;BLA;Priority
2760;3;0.7813;3.125;4.0;91.6935;LFF;BLA;Priority
