# units: time(s); hostId; cpu(%); ram(%); bw(%); energy(Wh)
860;1;0.0000;0.0000;0.0000;0.0000
860;0;2.7344;7.8125;7.0000;28.3648
870;5;0.0000;0.0000;0.0000;0.0000
870;4;0.0000;0.0000;0.0000;0.0000
870;3;2.7344;7.8125;7.0000;28.6984
870;2;0.0000;0.0000;0.0000;0.0000
870;1;0.0000;0.0000;0.0000;0.0000
870;0;2.7344;7.8125;7.0000;28.6984
880;5;0.0000;0.0000;0.0000;0.0000
880;4;0.0000;0.0000;0.0000;0.0000
880;3;2.7344;7.8125;7.0000;29.0320
880;2;0.0000;0.0000;0.0000;0.0000
880;1;0.0000;0.0000;0.0000;0.0000
880;0;2.7344;7.8125;7.0000;29.0320
890;5;0.0000;0.0000;0.0000;0.0000
890;4;0.0000;0.0000;0.0000;0.0000
890;3;2.7344;7.8125;7.0000;29.3656
890;2;0.0000;0.0000;0.0000;0.0000
890;1;0.0000;0.0000;0.0000;0.0000
890;0;2.7344;7.8125;7.0000;29.3656
900;5;0.0000;0.0000;0.0000;0.0000
900;4;0.0000;0.0000;0.0000;0.0000
900;3;2.7344;7.8125;7.0000;29.6992
900;2;0.0000;0.0000;0.0000;0.0000
900;1;0.0000;0.0000;0.0000;0.0000
900;0;2.7344;7.8125;7.0000;29.6992
910;5;0.0000;0.0000;0.0000;0.0000
910;4;0.0000;0.0000;0.0000;0.0000
910;3;2.7344;7.8125;7.0000;30.0327
910;2;0.0000;0.0000;0.0000;0.0000
910;1;0.0000;0.0000;0.0000;0.0000
910;0;2.7344;7.8125;7.0000;30.0327
920;5;0.0000;0.0000;0.0000;0.0000
920;4;0.0000;0.0000;0.0000;0.0000
920;3;2.7344;7.8125;7.0000;30.3663
920;2;0.0000;0.0000;0.0000;0.0000
920;1;0.0000;0.0000;0.0000;0.0000
920;0;2.7344;7.8125;7.0000;30.3663
930;5;0.0000;0.0000;0.0000;0.0000
930;4;0.0000;0.0000;0.0000;0.0000
930;3;2.7344;7.8125;7.0000;30.6999
930;2;0.0000;0.0000;0.0000;0.0000
930;1;0.0000;0.0000;0.0000;0.0000
930;0;2.7344;7.8125;7.0000;30.6999
940;5;0.0000;0.0000;0.0000;0.0000
940;4;0.0000;0.0000;0.0000;0.0000
940;3;2.7344;7.8125;7.0000;31.0335
940;2;0.0000;0.0000;0.0000;0.0000
940;1;0.0000;0.0000;0.0000;0.0000
940;0;2.7344;7.8125;7.0000;31.0335
950;5;0.0000;0.0000;0.0000;0.0000
950;4;0.0000;0.0000;0.0000;0.0000
950;3;2.7344;7.8125;7.0000;31.3671
950;2;0.0000;0.0000;0.0000;0.0000
950;1;0.0000;0.0000;0.0000;0.0000
950;0;2.7344;7.8125;7.0000;31.3671
960;5;0.0000;0.0000;0.0000;0.0000
960;4;0.0000;0.0000;0.0000;0.0000
960;3;2.7344;7.8125;7.0000;31.7006
960;2;0.0000;0.0000;0.0000;0.0000
960;1;0.0000;0.0000;0.0000;0.0000
960;0;2.7344;7.8125;7.0000;31.7006
