# units: hostId; total_energy(Wh)
1080;h_5;5;36.2116
1080;h_4;4;0.0000
1080;h_3;3;0.0000
1080;h_2;2;0.0000
1080;h_1;1;0.0000
1080;h_0;0;0.0000
TOTAL;;;36.2116
1080;h_5;5;36.2116
1080;h_4;4;0.0000
1080;h_3;3;0.0000
1080;h_2;2;0.0000
1080;h_1;1;0.0000
1080;h_0;0;0.0000
TOTAL;;;36.2116
1080;h_5;5;36.2116
1080;h_4;4;0.0000
1080;h_3;3;0.0000
1080;h_2;2;0.0000
1080;h_1;1;0.0000
1080;h_0;0;0.0000
TOTAL;;;36.2116
1100;h_5;5;36.8822
1100;h_4;4;0.0000
1100;h_3;3;0.0000
1100;h_2;2;0.0000
1100;h_1;1;0.0000
1100;h_0;0;0.0000
TOTAL;;;36.8822
