# units: hostId; total_energy(Wh)
4848;h_11;11;0.0000
4848;h_10;10;0.0000
4848;h_9;9;161.5170
4848;h_8;8;0.0000
4848;h_7;7;0.0000
4848;h_6;6;161.5274
4848;h_5;5;0.0000
4848;h_4;4;0.0000
4848;h_3;3;161.5287
4848;h_2;2;0.0000
4848;h_1;1;0.0000
4848;h_0;0;161.5132
TOTAL;;;646.0863
4848;h_11;11;0.0000
4848;h_10;10;0.0000
4848;h_9;9;161.5170
4848;h_8;8;0.0000
4848;h_7;7;0.0000
4848;h_6;6;161.5274
4848;h_5;5;0.0000
4848;h_4;4;0.0000
4848;h_3;3;161.5287
4848;h_2;2;0.0000
4848;h_1;1;0.0000
4848;h_0;0;161.5132
TOTAL;;;646.0863
4848;h_11;11;0.0000
4848;h_10;10;0.0000
4848;h_9;9;161.5170
4848;h_8;8;0.0000
4848;h_7;7;0.0000
4848;h_6;6;161.5274
4848;h_5;5;0.0000
4848;h_4;4;0.0000
4848;h_3;3;161.5287
4848;h_2;2;0.0000
4848;h_1;1;0.0000
4848;h_0;0;161.5132
TOTAL;;;646.0863
6411;h_11;11;0.0000
6411;h_10;10;0.0000
6411;h_9;9;213.8942
6411;h_8;8;0.0000
6411;h_7;7;0.0000
6411;h_6;6;213.9080
6411;h_5;5;0.0000
6411;h_4;4;0.0000
6411;h_3;3;213.9098
6411;h_2;2;0.0000
6411;h_1;1;0.0000
6411;h_0;0;213.8893
TOTAL;;;855.6013
6411;h_11;11;0.0000
6411;h_10;10;0.0000
6411;h_9;9;213.8942
6411;h_8;8;0.0000
6411;h_7;7;0.0000
6411;h_6;6;213.9080
6411;h_5;5;0.0000
6411;h_4;4;0.0000
6411;h_3;3;213.9098
6411;h_2;2;0.0000
6411;h_1;1;0.0000
6411;h_0;0;213.8893
TOTAL;;;855.6013
6411;h_11;11;0.0000
6411;h_10;10;0.0000
6411;h_9;9;213.8942
6411;h_8;8;0.0000
6411;h_7;7;0.0000
6411;h_6;6;213.9080
6411;h_5;5;0.0000
6411;h_4;4;0.0000
6411;h_3;3;213.9098
6411;h_2;2;0.0000
6411;h_1;1;0.0000
6411;h_0;0;213.8893
TOTAL;;;855.6013
6411;h_11;11;0.0000
6411;h_10;10;0.0000
6411;h_9;9;213.8942
6411;h_8;8;0.0000
6411;h_7;7;0.0000
6411;h_6;6;213.9080
6411;h_5;5;0.0000
6411;h_4;4;0.0000
6411;h_3;3;213.9098
6411;h_2;2;0.0000
6411;h_1;1;0.0000
6411;h_0;0;213.8893
TOTAL;;;855.6013
6411;h_11;11;0.0000
6411;h_10;10;0.0000
6411;h_9;9;213.8942
6411;h_8;8;0.0000
6411;h_7;7;0.0000
6411;h_6;6;213.9080
6411;h_5;5;0.0000
6411;h_4;4;0.0000
6411;h_3;3;213.9098
6411;h_2;2;0.0000
6411;h_1;1;0.0000
6411;h_0;0;213.8893
TOTAL;;;855.6013
6411;h_11;11;0.0000
6411;h_10;10;0.0000
6411;h_9;9;213.8942
6411;h_8;8;0.0000
6411;h_7;7;0.0000
6411;h_6;6;213.9080
6411;h_5;5;0.0000
6411;h_4;4;0.0000
6411;h_3;3;213.9098
6411;h_2;2;0.0000
6411;h_1;1;0.0000
6411;h_0;0;213.8893
TOTAL;;;855.6013
6411;h_11;11;0.0000
6411;h_10;10;0.0000
6411;h_9;9;213.8942
6411;h_8;8;0.0000
6411;h_7;7;0.0000
6411;h_6;6;213.9080
6411;h_5;5;0.0000
6411;h_4;4;0.0000
6411;h_3;3;213.9098
6411;h_2;2;0.0000
