# units: hostId; total_energy(Wh)
5970;h_11;11;0.0000
5970;h_10;10;0.0000
5970;h_9;9;198.9770
5970;h_8;8;0.0000
5970;h_7;7;0.0000
5970;h_6;6;198.9898
5970;h_5;5;0.0000
5970;h_4;4;0.0000
5970;h_3;3;198.9914
5970;h_2;2;0.0000
5970;h_1;1;0.0000
5970;h_0;0;198.9723
TOTAL;;;795.9305
5970;h_11;11;0.0000
5970;h_10;10;0.0000
5970;h_9;9;198.9770
5970;h_8;8;0.0000
5970;h_7;7;0.0000
5970;h_6;6;198.9898
5970;h_5;5;0.0000
5970;h_4;4;0.0000
5970;h_3;3;198.9914
5970;h_2;2;0.0000
5970;h_1;1;0.0000
5970;h_0;0;198.9723
TOTAL;;;795.9305
5970;h_11;11;0.0000
5970;h_10;10;0.0000
5970;h_9;9;198.9770
5970;h_8;8;0.0000
5970;h_7;7;0.0000
5970;h_6;6;198.9898
5970;h_5;5;0.0000
5970;h_4;4;0.0000
5970;h_3;3;198.9914
5970;h_2;2;0.0000
5970;h_1;1;0.0000
5970;h_0;0;198.9723
TOTAL;;;795.9305
5970;h_11;11;0.0000
5970;h_10;10;0.0000
5970;h_9;9;198.9770
5970;h_8;8;0.0000
5970;h_7;7;0.0000
5970;h_6;6;198.9898
5970;h_5;5;0.0000
5970;h_4;4;0.0000
5970;h_3;3;198.9914
5970;h_2;2;0.0000
5970;h_1;1;0.0000
5970;h_0;0;198.9723
TOTAL;;;795.9305
5970;h_11;11;0.0000
5970;h_10;10;0.0000
5970;h_9;9;198.9770
5970;h_8;8;0.0000
5970;h_7;7;0.0000
5970;h_6;6;198.9898
5970;h_5;5;0.0000
5970;h_4;4;0.0000
5970;h_3;3;198.9914
5970;h_2;2;0.0000
5970;h_1;1;0.0000
5970;h_0;0;198.9723
TOTAL;;;795.9305
6522;h_11;11;0.0000
6522;h_10;10;0.0000
6522;h_9;9;217.5935
6522;h_8;8;0.0000
6522;h_7;7;0.0000
6522;h_6;6;217.6075
6522;h_5;5;0.0000
