# units: hostId; total_energy(Wh)
4997;h_11;11;168.0210
4997;h_10;10;167.0735
4997;h_9;9;0.0000
4997;h_8;8;0.0000
4997;h_7;7;0.0000
4997;h_6;6;0.0000
4997;h_5;5;0.0000
4997;h_4;4;0.0000
4997;h_3;3;0.0000
4997;h_2;2;0.0000
4997;h_1;1;0.0000
4997;h_0;0;0.0000
TOTAL;;;335.0944
4997;h_11;11;168.0210
4997;h_10;10;167.0735
4997;h_9;9;0.0000
4997;h_8;8;0.0000
4997;h_7;7;0.0000
4997;h_6;6;0.0000
4997;h_5;5;0.0000
4997;h_4;4;0.0000
4997;h_3;3;0.0000
4997;h_2;2;0.0000
4997;h_1;1;0.0000
4997;h_0;0;0.0000
TOTAL;;;335.0944
4997;h_11;11;168.0210
4997;h_10;10;167.0735
4997;h_9;9;0.0000
4997;h_8;8;0.0000
4997;h_7;7;0.0000
4997;h_6;6;0.0000
4997;h_5;5;0.0000
4997;h_4;4;0.0000
4997;h_3;3;0.0000
4997;h_2;2;0.0000
4997;h_1;1;0.0000
4997;h_0;0;0.0000
TOTAL;;;335.0944
4997;h_11;11;168.0210
4997;h_10;10;167.0735
4997;h_9;9;0.0000
4997;h_8;8;0.0000
4997;h_7;7;0.0000
4997;h_6;6;0.0000
4997;h_5;5;0.0000
4997;h_4;4;0.0000
4997;h_3;3;0.0000
4997;h_2;2;0.0000
4997;h_1;1;0.0000
4997;h_0;0;0.0000
TOTAL;;;335.0944
5007;h_11;11;168.3572
5007;h_10;10;167.4078
5007;h_9;9;0.0000
5007;h_8;8;0.0000
5007;h_7;7;0.0000
5007;h_6;6;0.0000
5007;h_5;5;0.0000
5007;h_4;4;0.0000
5007;h_3;3;0.0000
5007;h_2;2;0.0000
5007;h_1;1;0.0000
5007;h_0;0;0.0000
TOTAL;;;335.7650
