# units: hostId; total_energy(Wh)
3215;h_11;11;107.9380
3215;h_10;10;107.3293
3215;h_9;9;0.0000
3215;h_8;8;0.0000
3215;h_7;7;0.0000
3215;h_6;6;0.0000
3215;h_5;5;0.0000
3215;h_4;4;0.0000
3215;h_3;3;0.0000
3215;h_2;2;0.0000
3215;h_1;1;0.0000
3215;h_0;0;0.0000
TOTAL;;;215.2673
3215;h_11;11;107.9380
3215;h_10;10;107.3293
3215;h_9;9;0.0000
3215;h_8;8;0.0000
3215;h_7;7;0.0000
3215;h_6;6;0.0000
3215;h_5;5;0.0000
3215;h_4;4;0.0000
3215;h_3;3;0.0000
3215;h_2;2;0.0000
3215;h_1;1;0.0000
3215;h_0;0;0.0000
TOTAL;;;215.2673
3215;h_11;11;107.9380
3215;h_10;10;107.3293
3215;h_9;9;0.0000
3215;h_8;8;0.0000
3215;h_7;7;0.0000
3215;h_6;6;0.0000
3215;h_5;5;0.0000
3215;h_4;4;0.0000
3215;h_3;3;0.0000
3215;h_2;2;0.0000
3215;h_1;1;0.0000
3215;h_0;0;0.0000
TOTAL;;;215.2673
4810;h_11;11;161.7348
4810;h_10;10;160.8227
4810;h_9;9;0.0000
4810;h_8;8;0.0000
4810;h_7;7;0.0000
4810;h_6;6;0.0000
4810;h_5;5;0.0000
4810;h_4;4;0.0000
4810;h_3;3;0.0000
4810;h_2;2;0.0000
4810;h_1;1;0.0000
4810;h_0;0;0.0000
TOTAL;;;322.5576
4810;h_11;11;161.7348
4810;h_10;10;160.8227
4810;h_9;9;0.0000
4810;h_8;8;0.0000
4810;h_7;7;0.0000
4810;h_6;6;0.0000
4810;h_5;5;0.0000
4810;h_4;4;0.0000
4810;h_3;3;0.0000
4810;h_2;2;0.0000
4810;h_1;1;0.0000
4810;h_0;0;0.0000
TOTAL;;;322.5576
4810;h_11;11;161.7348
4810;h_10;10;160.8227
4810;h_9;9;0.0000
4810;h_8;8;0.0000
4810;h_7;7;0.0000
4810;h_6;6;0.0000
4810;h_5;5;0.0000
4810;h_4;4;0.0000
4810;h_3;3;0.0000
4810;h_2;2;0.0000
4810;h_1;1;0.0000
4810;h_0;0;0.0000
TOTAL;;;322.5576
4810;h_11;11;161.7348
4810;h_10;10;160.8227
4810;h_9;9;0.0000
4810;h_8;8;0.0000
4810;h_7;7;0.0000
4810;h_6;6;0.0000
4810;h_5;5;0.0000
4810;h_4;4;0.0000
4810;h_3;3;0.0000
4810;h_2;2;0.0000
4810;h_1;1;0.0000
4810;h_0;0;0.0000
