# units: time(s); switchId; energy(watt)
390;22;7.0450
390;21;7.0450
390;20;7.0450
390;19;7.0450
390;18;7.0450
390;17;7.0450
390;16;7.0450
390;15;7.0450
390;14;7.0450
390;13;7.0450
390;12;7.0450
400;23;7.2303
400;22;7.2303
400;21;7.2303
400;20;7.2303
400;19;7.2303
400;18;7.2303
400;17;7.2303
400;16;7.2303
400;15;7.2303
400;14;7.2303
400;13;7.2303
400;12;7.2303
410;23;7.4156
410;22;7.4156
410;21;7.4156
410;20;7.4156
410;19;7.4156
410;18;7.4156
410;17;7.4156
410;16;7.4156
410;15;7.4156
410;14;7.4156
410;13;7.4156
410;12;7.4156
420;23;7.6008
420;22;7.6008
420;21;7.6008
420;20;7.6008
420;19;7.6008
420;18;7.6008
420;17;7.6008
420;16;7.6008
420;15;7.6008
420;14;7.6008
420;13;7.6008
420;12;7.6008
430;23;7.7861
430;22;7.7861
430;21;7.7861
430;20;7.7861
430;19;7.7861
430;18;7.7861
430;17;7.7861
430;16;7.7861
430;15;7.7861
430;14;7.7861
430;13;7.7861
430;12;7.7861
440;23;7.9714
440;22;7.9714
440;21;7.9714
440;20;7.9714
440;19;7.9714
440;18;7.9714
440;17;7.9714
440;16;7.9714
440;15;7.9714
440;14;7.9714
440;13;7.9714
440;12;7.9714
450;23;8.1567
450;22;8.1567
450;21;8.1567
450;20;8.1567
450;19;8.1567
450;18;8.1567
450;17;8.1567
450;16;8.1567
450;15;8.1567
450;14;8.1567
450;13;8.1567
450;12;8.1567
460;23;8.3420
460;22;8.3420
460;21;8.3420
460;20;8.3420
460;19;8.3420
460;18;8.3420
460;17;8.3420
460;16;8.3420
460;15;8.3420
460;14;8.3420
460;13;8.3420
460;12;8.3420
470;23;8.5272
470;22;8.5272
470;21;8.5272
470;20;8.5272
470;19;8.5272
470;18;8.5272
470;17;8.5272
470;16;8.5272
470;15;8.5272
470;14;8.5272
470;13;8.5272
470;12;8.5272
480;23;8.7125
480;22;8.7125
480;21;8.7125
480;20;8.7125
480;19;8.7125
480;18;8.7125
480;17;8.7125
480;16;8.7125
480;15;8.7125
480;14;8.7125
480;13;8.7125
480;12;8.7125
490;23;8.8978
490;22;8.8978
490;21;8.8978
490;20;8.8978
490;19;8.8978
490;18;8.8978
490;17;8.8978
490;16;8.8978
490;15;8.8978
490;14;8.8978
490;13;8.8978
490;12;8.8978
500;23;9.0831
500;22;9.0831
500;21;9.0831
500;20;9.0831
500;19;9.0831
500;18;9.0831
500;17;9.0831
500;16;9.0831
500;15;9.0831
500;14;9.0831
500;13;9.0831
500;12;9.0831
510;23;9.2683
510;22;9.2683
510;21;9.2683
510;20;9.2683
510;19;9.2683
510;18;9.2683
510;17;9.2683
510;16;9.2683
510;15;9.2683
510;14;9.2683
510;13;9.2683
510;12;9.2683
520;23;9.4536
520;22;9.4536
520;21;9.4536
520;20;9.4536
520;19;9.4536
520;18;9.4536
520;17;9.4536
520;16;9.4536
520;15;9.4536
520;14;9.4536
520;13;9.4536
520;12;9.4536
530;23;9.6389
530;22;9.6389
530;21;9.6389
530;20;9.6389
530;19;9.6389
530;18;9.6389
530;17;9.6389
530;16;9.6389
530;15;9.6389
530;14;9.6389
530;13;9.6389
530;12;9.6389
540;23;9.8242
540;22;9.8242
540;21;9.8242
540;20;9.8242
540;19;9.8242
540;18;9.8242
540;17;9.8242
540;16;9.8242
540;15;9.8242
540;14;9.8242
540;13;9.8242
540;12;9.8242
550;23;10.0095
550;22;10.0095
550;21;10.0095
550;20;10.0095
550;19;10.0095
550;18;10.0095
550;17;10.0095
550;16;10.0095
550;15;10.0095
550;14;10.0095
550;13;10.0095
550;12;10.0095
560;23;10.1947
560;22;10.1947
560;21;10.1947
560;20;10.1947
560;19;10.1947
560;18;10.1947
560;17;10.1947
560;16;10.1947
560;15;10.1947
560;14;10.1947
560;13;10.1947
560;12;10.1947
570;23;10.3800
570;22;10.3800
570;21;10.3800
570;20;10.3800
570;19;10.3800
570;18;10.3800
570;17;10.3800
570;16;10.3800
570;15;10.3800
570;14;10.3800
570;13;10.3800
570;12;10.3800
580;23;10.5653
580;22;10.5653
580;21;10.5653
580;20;10.5653
580;19;10.5653
580;18;10.5653
580;17;10.5653
580;16;10.5653
580;15;10.5653
580;14;10.5653
580;13;10.5653
580;12;10.5653
590;23;10.7506
590;22;10.7506
590;21;10.7506
590;20;10.7506
590;19;10.7506
590;18;10.7506
590;17;10.7506
590;16;10.7506
590;15;10.7506
590;14;10.7506
590;13;10.7506
590;12;10.7506
600;23;10.9358
600;22;10.9358
600;21;10.9358
600;20;10.9358
600;19;10.9358
600;18;10.9358
600;17;10.9358
600;16;10.9358
600;15;10.9358
600;14;10.9358
600;13;10.9358
600;12;10.9358
610;23;11.1211
610;22;11.1211
610;21;11.1211
610;20;11.1211
610;19;11.1211
610;18;11.1211
610;17;11.1211
610;16;11.1211
610;15;11.1211
610;14;11.1211
610;13;11.1211
610;12;11.1211
620;23;11.3064
620;22;11.3064
620;21;11.3064
620;20;11.3064
620;19;11.3064
620;18;11.3064
620;17;11.3064
620;16;11.3064
620;15;11.3064
620;14;11.3064
620;13;11.3064
620;12;11.3064
630;23;11.4917
630;22;11.4917
630;21;11.4917
630;20;11.4917
630;19;11.4917
630;18;11.4917
630;17;11.4917
630;16;11.4917
630;15;11.4917
630;14;11.4917
630;13;11.4917
630;12;11.4917
640;23;11.6770
640;22;11.6770
640;21;11.6770
640;20;11.6770
640;19;11.6770
640;18;11.6770
640;17;11.6770
640;16;11.6770
640;15;11.6770
640;14;11.6770
640;13;11.6770
640;12;11.6770
650;23;11.8622
650;22;11.8622
650;21;11.8622
650;20;11.8622
650;19;11.8622
650;18;11.8622
650;17;11.8622
650;16;11.8622
650;15;11.8622
650;14;11.8622
650;13;11.8622
650;12;11.8622
660;23;12.0475
660;22;12.0475
660;21;12.0475
660;20;12.0475
660;19;12.0475
660;18;12.0475
660;17;12.0475
660;16;12.0475
660;15;12.0475
660;14;12.0475
660;13;12.0475
660;12;12.0475
670;23;12.2328
670;22;12.2328
670;21;12.2328
670;20;12.2328
670;19;12.2328
670;18;12.2328
670;17;12.2328
670;16;12.2328
670;15;12.2328
670;14;12.2328
670;13;12.2328
670;12;12.2328
680;23;12.4181
680;22;12.4181
680;21;12.4181
680;20;12.4181
680;19;12.4181
680;18;12.4181
680;17;12.4181
680;16;12.4181
680;15;12.4181
680;14;12.4181
680;13;12.4181
680;12;12.4181
690;23;12.6033
690;22;12.6033
690;21;12.6033
690;20;12.6033
690;19;12.6033
690;18;12.6033
690;17;12.6033
690;16;12.6033
690;15;12.6033
690;14;12.6033
690;13;12.6033
690;12;12.6033
700;23;12.7886
700;22;12.7886
700;21;12.7886
700;20;12.7886
700;19;12.7886
700;18;12.7886
700;17;12.7886
700;16;12.7886
700;15;12.7886
700;14;12.7886
700;13;12.7886
700;12;12.7886
710;23;12.9739
710;22;12.9739
710;21;12.9739
710;20;12.9739
710;19;12.9739
710;18;12.9739
710;17;12.9739
710;16;12.9739
710;15;12.9739
710;14;12.9739
710;13;12.9739
710;12;12.9739
720;23;13.1592
720;22;13.1592
720;21;13.1592
720;20;13.1592
720;19;13.1592
720;18;13.1592
720;17;13.1592
720;16;13.1592
720;15;13.1592
720;14;13.1592
720;13;13.1592
720;12;13.1592
730;23;13.3445
730;22;13.3445
730;21;13.3445
730;20;13.3445
730;19;13.3445
730;18;13.3445
730;17;13.3445
730;16;13.3445
730;15;13.3445
730;14;13.3445
730;13;13.3445
730;12;13.3445
740;23;13.5297
740;22;13.5297
740;21;13.5297
740;20;13.5297
740;19;13.5297
740;18;13.5297
740;17;13.5297
740;16;13.5297
740;15;13.5297
740;14;13.5297
740;13;13.5297
740;12;13.5297
750;23;13.7150
750;22;13.7150
750;21;13.7150
750;20;13.7150
750;19;13.7150
750;18;13.7150
750;17;13.7150
750;16;13.7150
750;15;13.7150
750;14;13.7150
750;13;13.7150
750;12;13.7150
760;23;13.9003
760;22;13.9003
760;21;13.9003
760;20;13.9003
760;19;13.9003
760;18;13.9003
760;17;13.9003
760;16;13.9003
760;15;13.9003
760;14;13.9003
760;13;13.9003
760;12;13.9003
770;23;14.0856
770;22;14.0856
770;21;14.0856
770;20;14.0856
770;19;14.0856
770;18;14.0856
770;17;14.0856
770;16;14.0856
770;15;14.0856
770;14;14.0856
770;13;14.0856
770;12;14.0856
780;23;14.2708
780;22;14.2708
780;21;14.2708
780;20;14.2708
780;19;14.2708
780;18;14.2708
780;17;14.2708
780;16;14.2708
780;15;14.2708
780;14;14.2708
780;13;14.2708
780;12;14.2708
790;23;14.4561
790;22;14.4561
790;21;14.4561
790;20;14.4561
790;19;14.4561
790;18;14.4561
790;17;14.4561
790;16;14.4561
790;15;14.4561
790;14;14.4561
790;13;14.4561
790;12;14.4561
800;23;14.6414
800;22;14.6414
800;21;14.6414
800;20;14.6414
800;19;14.6414
800;18;14.6414
800;17;14.6414
800;16;14.6414
800;15;14.6414
800;14;14.6414
800;13;14.6414
800;12;14.6414
810;23;14.8267
810;22;14.8267
810;21;14.8267
810;20;14.8267
810;19;14.8267
810;18;14.8267
810;17;14.8267
810;16;14.8267
810;15;14.8267
810;14;14.8267
810;13;14.8267
810;12;14.8267
820;23;15.0120
820;22;15.0120
820;21;15.0120
820;20;15.0120
820;19;15.0120
820;18;15.0120
820;17;15.0120
820;16;15.0120
820;15;15.0120
820;14;15.0120
820;13;15.0120
820;12;15.0120
830;23;15.1972
830;22;15.1972
830;21;15.1972
830;20;15.1972
830;19;15.1972
830;18;15.1972
830;17;15.1972
830;16;15.1972
830;15;15.1972
830;14;15.1972
830;13;15.1972
830;12;15.1972
840;23;15.3825
840;22;15.3825
840;21;15.3825
840;20;15.3825
840;19;15.3825
840;18;15.3825
840;17;15.3825
840;16;15.3825
840;15;15.3825
840;14;15.3825
840;13;15.3825
840;12;15.3825
850;23;15.5678
850;22;15.5678
850;21;15.5678
850;20;15.5678
850;19;15.5678
850;18;15.5678
850;17;15.5678
850;16;15.5678
850;15;15.5678
850;14;15.5678
850;13;15.5678
850;12;15.5678
860;23;15.7531
860;22;15.7531
860;21;15.7531
860;20;15.7531
860;19;15.7531
860;18;15.7531
860;17;15.7531
860;16;15.7531
860;15;15.7531
860;14;15.7531
860;13;15.7531
860;12;15.7531
870;23;15.9383
870;22;15.9383
870;21;15.9383
870;20;15.9383
870;19;15.9383
870;18;15.9383
870;17;15.9383
870;16;15.9383
870;15;15.9383
870;14;15.9383
870;13;15.9383
870;12;15.9383
880;23;16.1236
880;22;16.1236
880;21;16.1236
880;20;16.1236
880;19;16.1236
880;18;16.1236
880;17;16.1236
880;16;16.1236
880;15;16.1236
880;14;16.1236
880;13;16.1236
880;12;16.1236
890;23;16.3089
890;22;16.3089
890;21;16.3089
890;20;16.3089
890;19;16.3089
890;18;16.3089
890;17;16.3089
890;16;16.3089
890;15;16.3089
890;14;16.3089
890;13;16.3089
890;12;16.3089
900;23;16.4942
900;22;16.4942
900;21;16.4942
900;20;16.4942
900;19;16.4942
900;18;16.4942
900;17;16.4942
900;16;16.4942
900;15;16.4942
900;14;16.4942
900;13;16.4942
900;12;16.4942
910;23;16.6795
910;22;16.6795
910;21;16.6795
910;20;16.6795
910;19;16.6795
910;18;16.6795
910;17;16.6795
910;16;16.6795
910;15;16.6795
910;14;16.6795
910;13;16.6795
910;12;16.6795
920;23;16.8647
920;22;16.8647
920;21;16.8647
920;20;16.8647
920;19;16.8647
920;18;16.8647
920;17;16.8647
920;16;16.8647
920;15;16.8647
920;14;16.8647
920;13;16.8647
920;12;16.8647
930;23;17.0500
930;22;17.0500
930;21;17.0500
930;20;17.0500
930;19;17.0500
930;18;17.0500
930;17;17.0500
930;16;17.0500
930;15;17.0500
930;14;17.0500
930;13;17.0500
930;12;17.0500
940;23;17.2353
940;22;17.2353
940;21;17.2353
940;20;17.2353
940;19;17.2353
940;18;17.2353
940;17;17.2353
940;16;17.2353
940;15;17.2353
940;14;17.2353
940;13;17.2353
940;12;17.2353
950;23;17.4206
950;22;17.4206
950;21;17.4206
950;20;17.4206
950;19;17.4206
950;18;17.4206
950;17;17.4206
950;16;17.4206
950;15;17.4206
950;14;17.4206
950;13;17.4206
950;12;17.4206
960;23;17.6058
960;22;17.6058
960;21;17.6058
960;20;17.6058
960;19;17.6058
960;18;17.6058
960;17;17.6058
960;16;17.6058
960;15;17.6058
960;14;17.6058
960;13;17.6058
960;12;17.6058
970;23;17.7911
970;22;17.7911
970;21;17.7911
970;20;17.7911
970;19;17.7911
970;18;17.7911
970;17;17.7911
970;16;17.7911
970;15;17.7911
970;14;17.7911
970;13;17.7911
970;12;17.7911
980;23;17.9764
980;22;17.9764
980;21;17.9764
980;20;17.9764
980;19;17.9764
980;18;17.9764
980;17;17.9764
980;16;17.9764
980;15;17.9764
980;14;17.9764
980;13;17.9764
980;12;17.9764
990;23;18.1617
990;22;18.1617
990;21;18.1617
990;20;18.1617
990;19;18.1617
990;18;18.1617
990;17;18.1617
990;16;18.1617
990;15;18.1617
990;14;18.1617
990;13;18.1617
990;12;18.1617
1000;23;18.3470
1000;22;18.3470
1000;21;18.3470
1000;20;18.3470
1000;19;18.3470
1000;18;18.3470
1000;17;18.3470
1000;16;18.3470
1000;15;18.3470
1000;14;18.3470
1000;13;18.3470
1000;12;18.3470
1010;23;18.5322
1010;22;18.5322
1010;21;18.5322
1010;20;18.5322
1010;19;18.5322
1010;18;18.5322
1010;17;18.5322
1010;16;18.5322
1010;15;18.5322
1010;14;18.5322
1010;13;18.5322
1010;12;18.5322
1020;23;18.7175
1020;22;18.7175
1020;21;18.7175
1020;20;18.7175
1020;19;18.7175
1020;18;18.7175
1020;17;18.7175
1020;16;18.7175
1020;15;18.7175
1020;14;18.7175
1020;13;18.7175
1020;12;18.7175
1030;23;18.9028
1030;22;18.9028
1030;21;18.9028
1030;20;18.9028
1030;19;18.9028
1030;18;18.9028
1030;17;18.9028
1030;16;18.9028
1030;15;18.9028
1030;14;18.9028
1030;13;18.9028
1030;12;18.9028
1040;23;19.0881
1040;22;19.0881
1040;21;19.0881
1040;20;19.0881
1040;19;19.0881
1040;18;19.0881
1040;17;19.0881
1040;16;19.0881
1040;15;19.0881
1040;14;19.0881
1040;13;19.0881
1040;12;19.0881
1050;23;19.2733
1050;22;19.2733
1050;21;19.2733
1050;20;19.2733
1050;19;19.2733
1050;18;19.2733
1050;17;19.2733
1050;16;19.2733
1050;15;19.2733
1050;14;19.2733
1050;13;19.2733
1050;12;19.2733
1060;23;19.4586
1060;22;19.4586
1060;21;19.4586
1060;20;19.4586
1060;19;19.4586
1060;18;19.4586
1060;17;19.4586
1060;16;19.4586
1060;15;19.4586
1060;14;19.4586
1060;13;19.4586
1060;12;19.4586
1070;23;19.6439
1070;22;19.6439
1070;21;19.6439
1070;20;19.6439
1070;19;19.6439
1070;18;19.6439
1070;17;19.6439
1070;16;19.6439
1070;15;19.6439
1070;14;19.6439
1070;13;19.6439
1070;12;19.6439
1080;23;19.8292
1080;22;19.8292
1080;21;19.8292
1080;20;19.8292
1080;19;19.8292
1080;18;19.8292
1080;17;19.8292
1080;16;19.8292
1080;15;19.8292
1080;14;19.8292
1080;13;19.8292
1080;12;19.8292
1090;23;20.0145
1090;22;20.0145
1090;21;20.0145
1090;20;20.0145
1090;19;20.0145
1090;18;20.0145
1090;17;20.0145
1090;16;20.0145
1090;15;20.0145
1090;14;20.0145
1090;13;20.0145
1090;12;20.0145
1100;23;20.1997
1100;22;20.1997
1100;21;20.1997
1100;20;20.1997
1100;19;20.1997
1100;18;20.1997
1100;17;20.1997
1100;16;20.1997
1100;15;20.1997
1100;14;20.1997
1100;13;20.1997
1100;12;20.1997
1110;23;20.3850
1110;22;20.3850
1110;21;20.3850
1110;20;20.3850
1110;19;20.3850
1110;18;20.3850
1110;17;20.3850
1110;16;20.3850
1110;15;20.3850
1110;14;20.3850
1110;13;20.3850
1110;12;20.3850
1120;23;20.5703
1120;22;20.5703
1120;21;20.5703
1120;20;20.5703
1120;19;20.5703
1120;18;20.5703
1120;17;20.5703
1120;16;20.5703
1120;15;20.5703
1120;14;20.5703
1120;13;20.5703
1120;12;20.5703
1130;23;20.7556
1130;22;20.7556
1130;21;20.7556
1130;20;20.7556
1130;19;20.7556
1130;18;20.7556
1130;17;20.7556
1130;16;20.7556
1130;15;20.7556
1130;14;20.7556
1130;13;20.7556
1130;12;20.7556
1140;23;20.9408
1140;22;20.9408
1140;21;20.9408
1140;20;20.9408
1140;19;20.9408
1140;18;20.9408
1140;17;20.9408
1140;16;20.9408
1140;15;20.9408
1140;14;20.9408
1140;13;20.9408
1140;12;20.9408
1150;23;21.1261
1150;22;21.1261
1150;21;21.1261
1150;20;21.1261
1150;19;21.1261
1150;18;21.1261
1150;17;21.1261
1150;16;21.1261
1150;15;21.1261
1150;14;21.1261
1150;13;21.1261
1150;12;21.1261
1160;23;21.3114
1160;22;21.3114
1160;21;21.3114
1160;20;21.3114
1160;19;21.3114
1160;18;21.3114
1160;17;21.3114
1160;16;21.3114
1160;15;21.3114
1160;14;21.3114
1160;13;21.3114
1160;12;21.3114
1170;23;21.4967
1170;22;21.4967
1170;21;21.4967
1170;20;21.4967
1170;19;21.4967
1170;18;21.4967
1170;17;21.4967
1170;16;21.4967
1170;15;21.4967
1170;14;21.4967
1170;13;21.4967
1170;12;21.4967
1180;23;21.6820
1180;22;21.6820
1180;21;21.6820
1180;20;21.6820
1180;19;21.6820
1180;18;21.6820
1180;17;21.6820
1180;16;21.6820
1180;15;21.6820
1180;14;21.6820
1180;13;21.6820
1180;12;21.6820
1190;23;21.8672
1190;22;21.8672
1190;21;21.8672
1190;20;21.8672
1190;19;21.8672
1190;18;21.8672
1190;17;21.8672
1190;16;21.8672
1190;15;21.8672
1190;14;21.8672
1190;13;21.8672
1190;12;21.8672
1200;23;22.0525
1200;22;22.0525
1200;21;22.0525
1200;20;22.0525
1200;19;22.0525
1200;18;22.0525
1200;17;22.0525
1200;16;22.0525
1200;15;22.0525
1200;14;22.0525
1200;13;22.0525
1200;12;22.0525
1210;23;22.2378
1210;22;22.2378
1210;21;22.2378
1210;20;22.2378
1210;19;22.2378
1210;18;22.2378
1210;17;22.2378
1210;16;22.2378
1210;15;22.2378
1210;14;22.2378
1210;13;22.2378
1210;12;22.2378
1220;23;22.4231
1220;22;22.4231
1220;21;22.4231
1220;20;22.4231
1220;19;22.4231
1220;18;22.4231
1220;17;22.4231
1220;16;22.4231
1220;15;22.4231
1220;14;22.4231
1220;13;22.4231
1220;12;22.4231
1230;23;22.6083
1230;22;22.6083
1230;21;22.6083
1230;20;22.6083
1230;19;22.6083
1230;18;22.6083
1230;17;22.6083
1230;16;22.6083
1230;15;22.6083
1230;14;22.6083
1230;13;22.6083
1230;12;22.6083
1240;23;22.7936
1240;22;22.7936
1240;21;22.7936
1240;20;22.7936
1240;19;22.7936
1240;18;22.7936
1240;17;22.7936
1240;16;22.7936
1240;15;22.7936
1240;14;22.7936
1240;13;22.7936
1240;12;22.7936
1250;23;22.9789
1250;22;22.9789
1250;21;22.9789
1250;20;22.9789
1250;19;22.9789
1250;18;22.9789
1250;17;22.9789
1250;16;22.9789
1250;15;22.9789
1250;14;22.9789
1250;13;22.9789
1250;12;22.9789
1260;23;23.1642
1260;22;23.1642
1260;21;23.1642
1260;20;23.1642
1260;19;23.1642
1260;18;23.1642
1260;17;23.1642
1260;16;23.1642
1260;15;23.1642
1260;14;23.1642
1260;13;23.1642
1260;12;23.1642
1270;23;23.3495
1270;22;23.3495
1270;21;23.3495
