# units: time(s); hostId; energy(Wh)
2430;10;0.0696
2430;9;0.0696
2430;8;0.0699
2430;7;0.0696
2430;6;0.0696
2430;5;0.0699
2430;4;0.0695
2430;3;0.0696
2430;2;0.0696
2430;1;0.0697
2430;0;0.0696
2440;11;0.0696
2440;10;0.0696
2440;9;0.0696
2440;8;0.0699
2440;7;0.0696
2440;6;0.0696
2440;5;0.0699
2440;4;0.0695
2440;3;0.0696
2440;2;0.0696
2440;1;0.0697
2440;0;0.0696
2450;11;0.0696
2450;10;0.0696
2450;9;0.0696
2450;8;0.0699
2450;7;0.0696
2450;6;0.0696
2450;5;0.0699
2450;4;0.0695
2450;3;0.0696
2450;2;0.0696
2450;1;0.0697
2450;0;0.0696
2460;11;0.0696
2460;10;0.0696
2460;9;0.0696
2460;8;0.0699
2460;7;0.0696
2460;6;0.0696
2460;5;0.0699
2460;4;0.0695
2460;3;0.0696
2460;2;0.0696
2460;1;0.0697
2460;0;0.0696
2470;11;0.0696
2470;10;0.0696
2470;9;0.0696
2470;8;0.0699
2470;7;0.0696
2470;6;0.0696
2470;5;0.0699
2470;4;0.0695
2470;3;0.0696
2470;2;0.0696
2470;1;0.0697
2470;0;0.0696
2480;11;0.0696
2480;10;0.0696
2480;9;0.0696
2480;8;0.0699
2480;7;0.0696
2480;6;0.0696
2480;5;0.0699
2480;4;0.0695
2480;3;0.0696
2480;2;0.0696
2480;1;0.0697
2480;0;0.0696
2490;11;0.0696
2490;10;0.0696
2490;9;0.0696
2490;8;0.0699
2490;7;0.0696
2490;6;0.0696
2490;5;0.0699
2490;4;0.0695
2490;3;0.0696
2490;2;0.0696
2490;1;0.0697
2490;0;0.0696
2500;11;0.0696
2500;10;0.0696
2500;9;0.0696
2500;8;0.0699
2500;7;0.0696
2500;6;0.0696
2500;5;0.0699
2500;4;0.0695
2500;3;0.0696
2500;2;0.0696
2500;1;0.0697
2500;0;0.0696
2510;11;0.0696
2510;10;0.0696
2510;9;0.0696
2510;8;0.0699
2510;7;0.0696
2510;6;0.0696
2510;5;0.0699
2510;4;0.0695
2510;3;0.0696
2510;2;0.0696
2510;1;0.0697
2510;0;0.0696
2520;11;0.0696
2520;10;0.0696
2520;9;0.0696
2520;8;0.0699
2520;7;0.0696
2520;6;0.0696
2520;5;0.0699
2520;4;0.0695
2520;3;0.0696
2520;2;0.0696
2520;1;0.0697
2520;0;0.0696
2530;11;0.0696
2530;10;0.0696
2530;9;0.0696
2530;8;0.0699
2530;7;0.0696
2530;6;0.0696
2530;5;0.0699
2530;4;0.0695
2530;3;0.0696
2530;2;0.0696
2530;1;0.0697
2530;0;0.0696
2540;11;0.0696
2540;10;0.0696
2540;9;0.0696
2540;8;0.0699
2540;7;0.0696
2540;6;0.0696
2540;5;0.0699
2540;4;0.0695
2540;3;0.0696
2540;2;0.0696
2540;1;0.0697
2540;0;0.0696
2550;11;0.0696
2550;10;0.0696
2550;9;0.0696
2550;8;0.0699
2550;7;0.0696
2550;6;0.0696
2550;5;0.0699
2550;4;0.0695
2550;3;0.0696
2550;2;0.0696
2550;1;0.0697
2550;0;0.0696
2560;11;0.0696
2560;10;0.0696
2560;9;0.0696
2560;8;0.0699
2560;7;0.0696
2560;6;0.0696
2560;5;0.0699
2560;4;0.0695
2560;3;0.0696
2560;2;0.0696
2560;1;0.0697
2560;0;0.0696
2570;11;0.0696
2570;10;0.0696
2570;9;0.0696
2570;8;0.0699
2570;7;0.0696
2570;6;0.0696
2570;5;0.0699
2570;4;0.0695
2570;3;0.0696
2570;2;0.0696
2570;1;0.0697
2570;0;0.0696
2580;11;0.0696
2580;10;0.0696
2580;9;0.0696
2580;8;0.0699
2580;7;0.0696
2580;6;0.0696
2580;5;0.0699
2580;4;0.0695
2580;3;0.0696
2580;2;0.0696
2580;1;0.0697
2580;0;0.0696
2590;11;0.0696
2590;10;0.0696
2590;9;0.0696
2590;8;0.0699
2590;7;0.0696
2590;6;0.0696
2590;5;0.0699
2590;4;0.0695
2590;3;0.0696
2590;2;0.0696
2590;1;0.0697
2590;0;0.0696
2600;11;0.0696
2600;10;0.0696
2600;9;0.0696
2600;8;0.0699
2600;7;0.0696
2600;6;0.0696
2600;5;0.0699
2600;4;0.0695
2600;3;0.0696
2600;2;0.0696
2600;1;0.0697
2600;0;0.0696
2610;11;0.0696
2610;10;0.0696
2610;9;0.0696
2610;8;0.0699
2610;7;0.0696
2610;6;0.0696
2610;5;0.0699
2610;4;0.0695
2610;3;0.0696
2610;2;0.0696
2610;1;0.0697
2610;0;0.0696
2620;11;0.0696
2620;10;0.0696
2620;9;0.0696
2620;8;0.0699
2620;7;0.0696
2620;6;0.0696
2620;5;0.0699
2620;4;0.0695
2620;3;0.0696
2620;2;0.0696
2620;1;0.0697
2620;0;0.0696
2630;11;0.0696
2630;10;0.0696
2630;9;0.0696
2630;8;0.0699
2630;7;0.0696
2630;6;0.0696
2630;5;0.0699
2630;4;0.0695
2630;3;0.0696
2630;2;0.0696
2630;1;0.0697
2630;0;0.0696
2640;11;0.0696
2640;10;0.0696
2640;9;0.0696
2640;8;0.0699
2640;7;0.0696
2640;6;0.0696
2640;5;0.0699
2640;4;0.0695
2640;3;0.0696
2640;2;0.0696
2640;1;0.0697
2640;0;0.0696
2650;11;0.0696
2650;10;0.0696
2650;9;0.0696
2650;8;0.0699
2650;7;0.0696
2650;6;0.0696
2650;5;0.0699
2650;4;0.0695
2650;3;0.0696
2650;2;0.0696
2650;1;0.0697
2650;0;0.0696
2660;11;0.0696
2660;10;0.0696
2660;9;0.0696
2660;8;0.0699
2660;7;0.0696
2660;6;0.0696
2660;5;0.0699
2660;4;0.0695
2660;3;0.0696
2660;2;0.0696
2660;1;0.0697
2660;0;0.0696
2670;11;0.0696
2670;10;0.0696
2670;9;0.0696
2670;8;0.0699
2670;7;0.0696
2670;6;0.0696
2670;5;0.0699
2670;4;0.0695
2670;3;0.0696
2670;2;0.0696
2670;1;0.0697
2670;0;0.0696
2680;11;0.0696
2680;10;0.0696
2680;9;0.0696
2680;8;0.0699
2680;7;0.0696
2680;6;0.0696
2680;5;0.0699
2680;4;0.0695
2680;3;0.0696
2680;2;0.0696
2680;1;0.0697
2680;0;0.0696
2690;11;0.0696
2690;10;0.0696
2690;9;0.0696
2690;8;0.0699
2690;7;0.0696
2690;6;0.0696
2690;5;0.0699
2690;4;0.0695
2690;3;0.0696
2690;2;0.0696
2690;1;0.0697
2690;0;0.0696
2700;11;0.0696
2700;10;0.0696
2700;9;0.0696
2700;8;0.0699
2700;7;0.0696
2700;6;0.0696
2700;5;0.0699
2700;4;0.0695
2700;3;0.0696
2700;2;0.0696
2700;1;0.0697
2700;0;0.0696
2710;11;0.0696
2710;10;0.0696
2710;9;0.0696
2710;8;0.0699
2710;7;0.0696
2710;6;0.0696
2710;5;0.0699
2710;4;0.0695
2710;3;0.0696
2710;2;0.0696
2710;1;0.0697
2710;0;0.0696
2720;11;0.0696
2720;10;0.0696
2720;9;0.0696
2720;8;0.0699
2720;7;0.0696
2720;6;0.0696
2720;5;0.0699
2720;4;0.0695
2720;3;0.0696
2720;2;0.0696
2720;1;0.0697
2720;0;0.0696
2730;11;0.0696
2730;10;0.0696
2730;9;0.0696
2730;8;0.0699
2730;7;0.0696
2730;6;0.0696
2730;5;0.0699
2730;4;0.0695
2730;3;0.0696
2730;2;0.0696
2730;1;0.0697
2730;0;0.0696
2740;11;0.0696
2740;10;0.0696
2740;9;0.0696
2740;8;0.0699
2740;7;0.0696
2740;6;0.0696
2740;5;0.0699
2740;4;0.0695
2740;3;0.0696
2740;2;0.0696
2740;1;0.0697
2740;0;0.0696
2750;11;0.0696
2750;10;0.0696
2750;9;0.0696
2750;8;0.0699
2750;7;0.0696
2750;6;0.0696
2750;5;0.0699
2750;4;0.0695
2750;3;0.0696
2750;2;0.0696
2750;1;0.0697
2750;0;0.0696
2760;11;0.0696
2760;10;0.0696
2760;9;0.0696
2760;8;0.0699
2760;7;0.0696
2760;6;0.0696
2760;5;0.0699
2760;4;0.0695
2760;3;0.0696
2760;2;0.0696
2760;1;0.0697
2760;0;0.0696
2770;11;0.0696
2770;10;0.0696
2770;9;0.0696
2770;8;0.0699
2770;7;0.0696
2770;6;0.0696
2770;5;0.0699
2770;4;0.0695
2770;3;0.0696
2770;2;0.0696
2770;1;0.0697
2770;0;0.0696
2780;11;0.0696
2780;10;0.0696
2780;9;0.0696
2780;8;0.0699
2780;7;0.0696
2780;6;0.0696
2780;5;0.0699
2780;4;0.0695
2780;3;0.0696
2780;2;0.0696
2780;1;0.0697
2780;0;0.0696
2790;11;0.0696
2790;10;0.0696
2790;9;0.0696
2790;8;0.0699
2790;7;0.0696
2790;6;0.0696
2790;5;0.0699
2790;4;0.0695
2790;3;0.0696
2790;2;0.0696
2790;1;0.0697
2790;0;0.0696
2800;11;0.0696
2800;10;0.0696
2800;9;0.0696
2800;8;0.0699
2800;7;0.0696
2800;6;0.0696
2800;5;0.0699
2800;4;0.0695
2800;3;0.0696
2800;2;0.0696
2800;1;0.0697
2800;0;0.0696
2810;11;0.0696
2810;10;0.0696
2810;9;0.0696
2810;8;0.0699
2810;7;0.0696
2810;6;0.0696
2810;5;0.0699
2810;4;0.0695
2810;3;0.0696
2810;2;0.0696
2810;1;0.0697
2810;0;0.0696
2820;11;0.0696
2820;10;0.0696
2820;9;0.0696
2820;8;0.0699
2820;7;0.0696
2820;6;0.0696
2820;5;0.0699
2820;4;0.0695
2820;3;0.0696
2820;2;0.0696
2820;1;0.0697
2820;0;0.0696
2830;11;0.0696
2830;10;0.0696
2830;9;0.0696
2830;8;0.0699
2830;7;0.0696
2830;6;0.0696
2830;5;0.0699
2830;4;0.0695
2830;3;0.0696
2830;2;0.0696
2830;1;0.0697
2830;0;0.0696
2840;11;0.0696
2840;10;0.0696
2840;9;0.0696
2840;8;0.0699
2840;7;0.0696
2840;6;0.0696
2840;5;0.0699
2840;4;0.0695
2840;3;0.0696
2840;2;0.0696
2840;1;0.0697
2840;0;0.0696
2850;11;0.0696
2850;10;0.0696
2850;9;0.0696
2850;8;0.0699
2850;7;0.0696
2850;6;0.0696
2850;5;0.0699
2850;4;0.0695
2850;3;0.0696
2850;2;0.0696
2850;1;0.0697
2850;0;0.0696
2860;11;0.0696
2860;10;0.0696
2860;9;0.0696
2860;8;0.0699
2860;7;0.0696
2860;6;0.0696
2860;5;0.0699
2860;4;0.0695
2860;3;0.0696
2860;2;0.0696
2860;1;0.0697
2860;0;0.0696
2870;11;0.0696
2870;10;0.0696
2870;9;0.0696
2870;8;0.0699
2870;7;0.0696
2870;6;0.0696
2870;5;0.0699
2870;4;0.0695
2870;3;0.0696
2870;2;0.0696
2870;1;0.0697
2870;0;0.0696
2880;11;0.0696
2880;10;0.0696
2880;9;0.0696
2880;8;0.0699
2880;7;0.0696
2880;6;0.0696
2880;5;0.0699
2880;4;0.0695
2880;3;0.0696
2880;2;0.0696
2880;1;0.0697
2880;0;0.0696
2890;11;0.0696
2890;10;0.0696
2890;9;0.0696
2890;8;0.0699
2890;7;0.0696
2890;6;0.0696
2890;5;0.0699
2890;4;0.0695
2890;3;0.0696
2890;2;0.0696
2890;1;0.0697
2890;0;0.0696
2900;11;0.0696
2900;10;0.0696
2900;9;0.0696
2900;8;0.0699
2900;7;0.0696
2900;6;0.0696
2900;5;0.0699
2900;4;0.0695
2900;3;0.0696
2900;2;0.0696
2900;1;0.0697
2900;0;0.0696
2910;11;0.0696
2910;10;0.0696
2910;9;0.0696
2910;8;0.0699
2910;7;0.0696
2910;6;0.0696
2910;5;0.0699
2910;4;0.0695
2910;3;0.0696
2910;2;0.0696
2910;1;0.0697
2910;0;0.0696
2920;11;0.0696
2920;10;0.0696
2920;9;0.0696
2920;8;0.0699
2920;7;0.0696
2920;6;0.0696
2920;5;0.0699
2920;4;0.0695
2920;3;0.0696
2920;2;0.0696
2920;1;0.0697
2920;0;0.0696
2930;11;0.0696
2930;10;0.0696
2930;9;0.0696
2930;8;0.0699
2930;7;0.0696
2930;6;0.0696
2930;5;0.0699
2930;4;0.0695
2930;3;0.0696
2930;2;0.0696
2930;1;0.0697
2930;0;0.0696
2940;11;0.0696
2940;10;0.0696
2940;9;0.0696
2940;8;0.0699
2940;7;0.0696
2940;6;0.0696
2940;5;0.0699
2940;4;0.0695
2940;3;0.0696
2940;2;0.0696
2940;1;0.0697
2940;0;0.0696
2950;11;0.0696
2950;10;0.0696
2950;9;0.0696
2950;8;0.0699
2950;7;0.0696
2950;6;0.0696
2950;5;0.0699
2950;4;0.0695
2950;3;0.0696
2950;2;0.0696
2950;1;0.0697
2950;0;0.0696
2960;11;0.0696
2960;10;0.0696
2960;9;0.0696
2960;8;0.0699
2960;7;0.0696
2960;6;0.0696
2960;5;0.0699
2960;4;0.0695
2960;3;0.0696
2960;2;0.0696
2960;1;0.0697
2960;0;0.0696
2970;11;0.0696
2970;10;0.0696
2970;9;0.0696
2970;8;0.0699
2970;7;0.0696
2970;6;0.0696
2970;5;0.0699
2970;4;0.0695
2970;3;0.0696
2970;2;0.0696
2970;1;0.0697
2970;0;0.0696
2980;11;0.0696
2980;10;0.0696
2980;9;0.0696
2980;8;0.0699
2980;7;0.0696
2980;6;0.0696
2980;5;0.0699
2980;4;0.0695
2980;3;0.0696
2980;2;0.0696
2980;1;0.0697
2980;0;0.0696
2990;11;0.0696
2990;10;0.0696
2990;9;0.0696
2990;8;0.0699
2990;7;0.0696
2990;6;0.0696
2990;5;0.0699
2990;4;0.0695
2990;3;0.0696
2990;2;0.0696
2990;1;0.0697
2990;0;0.0696
3000;11;0.0696
3000;10;0.0696
3000;9;0.0696
3000;8;0.0699
3000;7;0.0696
3000;6;0.0696
3000;5;0.0699
3000;4;0.0695
3000;3;0.0696
3000;2;0.0696
3000;1;0.0697
3000;0;0.0696
3010;11;0.0696
3010;10;0.0696
3010;9;0.0696
3010;8;0.0699
3010;7;0.0696
3010;6;0.0696
3010;5;0.0699
3010;4;0.0695
3010;3;0.0696
3010;2;0.0696
3010;1;0.0697
3010;0;0.0696
3020;11;0.0696
3020;10;0.0696
3020;9;0.0696
3020;8;0.0699
3020;7;0.0696
3020;6;0.0696
3020;5;0.0699
3020;4;0.0695
3020;3;0.0696
3020;2;0.0696
3020;1;0.0697
3020;0;0.0696
3030;11;0.0696
3030;10;0.0696
3030;9;0.0696
3030;8;0.0699
3030;7;0.0696
3030;6;0.0696
3030;5;0.0699
3030;4;0.0695
3030;3;0.0696
3030;2;0.0696
3030;1;0.0697
3030;0;0.0696
3040;11;0.0696
3040;10;0.0696
3040;9;0.0696
3040;8;0.0699
3040;7;0.0696
3040;6;0.0696
3040;5;0.0699
3040;4;0.0695
3040;3;0.0696
3040;2;0.0696
3040;1;0.0697
3040;0;0.0696
3050;11;0.0696
3050;10;0.0696
3050;9;0.0696
3050;8;0.0699
3050;7;0.0696
3050;6;0.0696
3050;5;0.0699
3050;4;0.0695
3050;3;0.0696
3050;2;0.0696
3050;1;0.0697
3050;0;0.0696
3060;11;0.0696
3060;10;0.0696
3060;9;0.0696
3060;8;0.0699
3060;7;0.0696
3060;6;0.0696
3060;5;0.0699
3060;4;0.0695
3060;3;0.0696
3060;2;0.0696
3060;1;0.0697
3060;0;0.0696
3070;11;0.0696
3070;10;0.0696
3070;9;0.0696
3070;8;0.0699
3070;7;0.0696
3070;6;0.0696
3070;5;0.0699
3070;4;0.0695
3070;3;0.0696
3070;2;0.0696
3070;1;0.0697
3070;0;0.0696
3080;11;0.0696
3080;10;0.0696
3080;9;0.0696
3080;8;0.0699
3080;7;0.0696
3080;6;0.0696
3080;5;0.0699
3080;4;0.0695
3080;3;0.0696
3080;2;0.0696
3080;1;0.0697
3080;0;0.0696
3090;11;0.0696
3090;10;0.0696
3090;9;0.0696
3090;8;0.0699
3090;7;0.0696
3090;6;0.0696
3090;5;0.0699
3090;4;0.0695
3090;3;0.0696
3090;2;0.0696
3090;1;0.0697
3090;0;0.0696
3100;11;0.0696
3100;10;0.0696
3100;9;0.0696
3100;8;0.0699
3100;7;0.0696
3100;6;0.0696
3100;5;0.0699
3100;4;0.0695
3100;3;0.0696
3100;2;0.0696
3100;1;0.0697
3100;0;0.0696
3110;11;0.0696
3110;10;0.0696
3110;9;0.0696
3110;8;0.0699
3110;7;0.0696
3110;6;0.0696
3110;5;0.0699
3110;4;0.0695
3110;3;0.0696
3110;2;0.0696
3110;1;0.0697
3110;0;0.0696
3120;11;0.0696
3120;10;0.0696
3120;9;0.0696
3120;8;0.0699
3120;7;0.0696
3120;6;0.0696
3120;5;0.0699
3120;4;0.0695
3120;3;0.0696
3120;2;0.0696
3120;1;0.0697
3120;0;0.0696
3130;11;0.0696
3130;10;0.0696
3130;9;0.0696
3130;8;0.0699
3130;7;0.0696
3130;6;0.0696
3130;5;0.0699
3130;4;0.0695
3130;3;0.0696
3130;2;0.0696
3130;1;0.0697
3130;0;0.0696
3140;11;0.0696
3140;10;0.0696
3140;9;0.0696
3140;8;0.0699
3140;7;0.0696
3140;6;0.0696
3140;5;0.0699
3140;4;0.0695
3140;3;0.0696
3140;2;0.0696
3140;1;0.0697
3140;0;0.0696
3150;11;0.0696
3150;10;0.0696
3150;9;0.0696
3150;8;0.0699
3150;7;0.0696
3150;6;0.0696
3150;5;0.0699
3150;4;0.0695
3150;3;0.0696
3150;2;0.0696
3150;1;0.0697
3150;0;0.0696
3160;11;0.0696
3160;10;0.0696
3160;9;0.0696
3160;8;0.0699
3160;7;0.0696
3160;6;0.0696
3160;5;0.0699
3160;4;0.0695
3160;3;0.0696
3160;2;0.0696
3160;1;0.0697
3160;0;0.0696
3170;11;0.0696
3170;10;0.0696
3170;9;0.0696
3170;8;0.0699
3170;7;0.0696
3170;6;0.0696
3170;5;0.0699
3170;4;0.0695
3170;3;0.0696
3170;2;0.0696
3170;1;0.0697
3170;0;0.0696
3180;11;0.0696
3180;10;0.0696
3180;9;0.0696
3180;8;0.0699
3180;7;0.0696
3180;6;0.0696
3180;5;0.0699
3180;4;0.0695
3180;3;0.0696
3180;2;0.0696
3180;1;0.0697
3180;0;0.0696
3190;11;0.0696
3190;10;0.0696
3190;9;0.0696
3190;8;0.0699
3190;7;0.0696
3190;6;0.0696
3190;5;0.0699
3190;4;0.0695
3190;3;0.0696
3190;2;0.0696
3190;1;0.0697
3190;0;0.0696
3200;11;0.0696
3200;10;0.0696
3200;9;0.0696
3200;8;0.0699
3200;7;0.0696
3200;6;0.0696
3200;5;0.0699
3200;4;0.0695
3200;3;0.0696
3200;2;0.0696
3200;1;0.0697
3200;0;0.0696
3210;11;0.0696
3210;10;0.0696
3210;9;0.0696
3210;8;0.0699
3210;7;0.0696
3210;6;0.0696
3210;5;0.0699
3210;4;0.0695
3210;3;0.0696
3210;2;0.0696
3210;1;0.0697
3210;0;0.0696
3220;11;0.0696
3220;10;0.0696
3220;9;0.0696
3220;8;0.0699
3220;7;0.0696
3220;6;0.0696
3220;5;0.0699
3220;4;0.0695
3220;3;0.0696
3220;2;0.0696
3220;1;0.0697
3220;0;0.0696
3230;11;0.0696
3230;10;0.0696
3230;9;0.0696
3230;8;0.0699
3230;7;0.0696
3230;6;0.0696
3230;5;0.0699
3230;4;0.0695
3230;3;0.0696
3230;2;0.0696
3230;1;0.0697
3230;0;0.0696
3240;11;0.0696
3240;10;0.0696
3240;9;0.0696
3240;8;0.0699
3240;7;0.0696
3240;6;0.0696
3240;5;0.0699
3240;4;0.0695
3240;3;0.0696
3240;2;0.0696
3240;1;0.0697
3240;0;0.0696
3250;11;0.0696
3250;10;0.0696
3250;9;0.0696
3250;8;0.0699
3250;7;0.0696
3250;6;0.0696
3250;5;0.0699
3250;4;0.0695
3250;3;0.0696
3250;2;0.0696
3250;1;0.0697
3250;0;0.0696
3260;11;0.0696
3260;10;0.0696
3260;9;0.0696
3260;8;0.0699
3260;7;0.0696
3260;6;0.0696
3260;5;0.0699
3260;4;0.0695
3260;3;0.0696
3260;2;0.0696
3260;1;0.0697
3260;0;0.0696
3270;11;0.0696
3270;10;0.0696
3270;9;0.0696
3270;8;0.0699
3270;7;0.0696
3270;6;0.0696
3270;5;0.0699
3270;4;0.0695
3270;3;0.0696
3270;2;0.0696
3270;1;0.0697
3270;0;0.0696
3280;11;0.0696
3280;10;0.0696
3280;9;0.0696
3280;8;0.0699
3280;7;0.0696
3280;6;0.0696
3280;5;0.0699
3280;4;0.0695
3280;3;0.0696
3280;2;0.0696
3280;1;0.0697
3280;0;0.0696
3290;11;0.0696
3290;10;0.0696
3290;9;0.0696
3290;8;0.0699
3290;7;0.0696
3290;6;0.0696
3290;5;0.0699
3290;4;0.0695
3290;3;0.0696
3290;2;0.0696
3290;1;0.0697
3290;0;0.0696
3300;11;0.0696
3300;10;0.0696
3300;9;0.0696
3300;8;0.0699
3300;7;0.0696
3300;6;0.0696
3300;5;0.0699
3300;4;0.0695
3300;3;0.0696
3300;2;0.0696
3300;1;0.0697
3300;0;0.0696
3310;11;0.0696
3310;10;0.0696
3310;9;0.0696
3310;8;0.0699
3310;7;0.0696
3310;6;0.0696
3310;5;0.0699
3310;4;0.0695
3310;3;0.0696
3310;2;0.0696
3310;1;0.0697
3310;0;0.0696
3320;11;0.0696
3320;10;0.0696
3320;9;0.0696
3320;8;0.0699
3320;7;0.0696
3320;6;0.0696
3320;5;0.0699
3320;4;0.0695
3320;3;0.0696
3320;2;0.0696
3320;1;0.0697
3320;0;0.0696
3330;11;0.0696
3330;10;0.0696
3330;9;0.0696
3330;8;0.0699
3330;7;0.0696
3330;6;0.0696
3330;5;0.0699
3330;4;0.0695
3330;3;0.0696
3330;2;0.0696
3330;1;0.0697
3330;0;0.0696
3340;11;0.0696
3340;10;0.0696
3340;9;0.0696
3340;8;0.0699
3340;7;0.0696
3340;6;0.0696
3340;5;0.0699
3340;4;0.0695
3340;3;0.0696
3340;2;0.0696
3340;1;0.0697
3340;0;0.0696
3350;11;0.0696
3350;10;0.0696
3350;9;0.0696
3350;8;0.0699
3350;7;0.0696
3350;6;0.0696
3350;5;0.0699
3350;4;0.0695
3350;3;0.0696
3350;2;0.0696
3350;1;0.0697
3350;0;0.0696
3360;11;0.0696
3360;10;0.0696
3360;9;0.0696
3360;8;0.0699
3360;7;0.0696
3360;6;0.0696
3360;5;0.0699
3360;4;0.0695
3360;3;0.0696
3360;2;0.0696
3360;1;0.0697
3360;0;0.0696
3370;11;0.0696
3370;10;0.0696
3370;9;0.0696
3370;8;0.0699
3370;7;0.0696
3370;6;0.0696
3370;5;0.0699
3370;4;0.0695
3370;3;0.0696
3370;2;0.0696
3370;1;0.0697
3370;0;0.0696
3380;11;0.0696
3380;10;0.0696
3380;9;0.0696
3380;8;0.0699
3380;7;0.0696
3380;6;0.0696
3380;5;0.0699
3380;4;0.0695
3380;3;0.0696
3380;2;0.0696
3380;1;0.0697
3380;0;0.0696
3390;11;0.0696
3390;10;0.0696
3390;9;0.0696
3390;8;0.0699
3390;7;0.0696
3390;6;0.0696
3390;5;0.0699
3390;4;0.0695
3390;3;0.0696
3390;2;0.0696
3390;1;0.0697
3390;0;0.0696
3400;11;0.0696
3400;10;0.0696
3400;9;0.0696
3400;8;0.0699
3400;7;0.0696
3400;6;0.0696
3400;5;0.0699
3400;4;0.0695
3400;3;0.0696
3400;2;0.0696
3400;1;0.0697
3400;0;0.0696
3410;11;0.0696
3410;10;0.0696
3410;9;0.0696
3410;8;0.0699
3410;7;0.0696
3410;6;0.0696
3410;5;0.0699
3410;4;0.0695
3410;3;0.0696
3410;2;0.0696
3410;1;0.0697
3410;0;0.0696
3420;11;0.0696
3420;10;0.0696
3420;9;0.0696
3420;8;0.0699
3420;7;0.0696
3420;6;0.0696
3420;5;0.0699
3420;4;0.0695
3420;3;0.0696
3420;2;0.0696
3420;1;0.0697
3420;0;0.0696
3430;11;0.0696
3430;10;0.0696
3430;9;0.0696
3430;8;0.0699
3430;7;0.0696
3430;6;0.0696
3430;5;0.0699
3430;4;0.0695
3430;3;0.0696
3430;2;0.0696
3430;1;0.0697
3430;0;0.0696
3440;11;0.0696
3440;10;0.0696
3440;9;0.0696
3440;8;0.0699
3440;7;0.0696
3440;6;0.0696
3440;5;0.0699
3440;4;0.0695
3440;3;0.0696
3440;2;0.0696
3440;1;0.0697
3440;0;0.0696
3450;11;0.0696
3450;10;0.0696
3450;9;0.0696
3450;8;0.0699
3450;7;0.0696
3450;6;0.0696
3450;5;0.0699
3450;4;0.0695
3450;3;0.0696
3450;2;0.0696
3450;1;0.0697
3450;0;0.0696
3460;11;0.0696
3460;10;0.0696
3460;9;0.0696
3460;8;0.0699
3460;7;0.0696
3460;6;0.0696
3460;5;0.0699
3460;4;0.0695
3460;3;0.0696
3460;2;0.0696
3460;1;0.0697
3460;0;0.0696
3470;11;0.0696
3470;10;0.0696
3470;9;0.0696
3470;8;0.0699
3470;7;0.0696
3470;6;0.0696
3470;5;0.0699
3470;4;0.0695
3470;3;0.0696
3470;2;0.0696
3470;1;0.0697
3470;0;0.0696
3480;11;0.0696
3480;10;0.0696
3480;9;0.0696
3480;8;0.0699
3480;7;0.0696
3480;6;0.0696
3480;5;0.0699
3480;4;0.0695
3480;3;0.0696
3480;2;0.0696
3480;1;0.0697
3480;0;0.0696
3490;11;0.0696
3490;10;0.0696
3490;9;0.0696
3490;8;0.0699
3490;7;0.0696
3490;6;0.0696
3490;5;0.0699
3490;4;0.0695
3490;3;0.0696
3490;2;0.0696
3490;1;0.0697
3490;0;0.0696
3500;11;0.0696
3500;10;0.0696
3500;9;0.0696
3500;8;0.0699
3500;7;0.0696
3500;6;0.0696
3500;5;0.0699
3500;4;0.0695
3500;3;0.0696
3500;2;0.0696
3500;1;0.0697
3500;0;0.0696
3510;11;0.0696
3510;10;0.0696
3510;9;0.0696
3510;8;0.0699
3510;7;0.0696
3510;6;0.0696
3510;5;0.0699
3510;4;0.0695
3510;3;0.0696
3510;2;0.0696
3510;1;0.0697
3510;0;0.0696
3520;11;0.0696
3520;10;0.0696
3520;9;0.0696
3520;8;0.0699
3520;7;0.0696
3520;6;0.0696
3520;5;0.0699
3520;4;0.0695
3520;3;0.0696
3520;2;0.0696
3520;1;0.0697
3520;0;0.0696
3530;11;0.0696
3530;10;0.0696
3530;9;0.0696
3530;8;0.0699
3530;7;0.0696
3530;6;0.0696
3530;5;0.0699
3530;4;0.0695
3530;3;0.0696
3530;2;0.0696
3530;1;0.0697
3530;0;0.0696
3540;11;0.0696
3540;10;0.0696
3540;9;0.0696
3540;8;0.0699
3540;7;0.0696
3540;6;0.0696
3540;5;0.0699
3540;4;0.0695
3540;3;0.0696
3540;2;0.0696
3540;1;0.0697
3540;0;0.0696
3550;11;0.0696
3550;10;0.0696
3550;9;0.0696
3550;8;0.0699
3550;7;0.0696
3550;6;0.0696
3550;5;0.0699
3550;4;0.0695
3550;3;0.0696
3550;2;0.0696
3550;1;0.0697
3550;0;0.0696
3560;11;0.0696
3560;10;0.0696
3560;9;0.0696
3560;8;0.0699
3560;7;0.0696
3560;6;0.0696
3560;5;0.0699
3560;4;0.0695
3560;3;0.0696
3560;2;0.0696
3560;1;0.0697
3560;0;0.0696
3570;11;0.0696
3570;10;0.0696
3570;9;0.0696
3570;8;0.0699
3570;7;0.0696
3570;6;0.0696
3570;5;0.0699
3570;4;0.0695
3570;3;0.0696
3570;2;0.0696
3570;1;0.0697
3570;0;0.0696
3580;11;0.0696
3580;10;0.0696
3580;9;0.0696
3580;8;0.0699
3580;7;0.0696
3580;6;0.0696
3580;5;0.0699
3580;4;0.0695
3580;3;0.0696
3580;2;0.0696
3580;1;0.0697
3580;0;0.0696
3590;11;0.0696
3590;10;0.0696
3590;9;0.0696
3590;8;0.0699
3590;7;0.0696
3590;6;0.0696
3590;5;0.0699
