# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
40;h_7;h_6;h_7->edge3->h_6;1000.0000;544.00;54.40;320.1000;1279.8995;1599.9996;true
40;h_7;h_3;h_7->edge3->agg2->core1->agg0->edge1->h_3;250.0000;957.33;242.07;3200.4606;5499.5390;8699.9996;true
40;h_11;h_2;h_11->edge5->agg3->core1->agg0->edge1->h_2;142.8571;621.33;197.37;22400.4795;0.0000;5299.9996;true
40;h_11;h_2;h_11->edge5->agg3->core1->agg0->edge1->h_2;142.8571;621.33;197.37;5600.4794;0.0000;3100.0000;true
40;h_10;h_2;h_10->edge5->agg3->core1->agg0->edge1->h_2;142.8571;608.00;196.04;1120.4794;0.0000;899.9996;true
40;h_7;h_2;h_7->edge3->agg2->core1->agg0->edge1->h_2;250.0000;933.33;239.67;320.4606;0.0000;199.9996;true
50;h_10;h_6;h_10->edge5->agg3->core1->agg2->edge3->h_6;142.8571;1086.67;349.04;22400.4275;0.0000;9499.9996;true
50;h_0;h_6;h_0->edge0->agg0->core1->agg2->edge3->h_6;10.0000;1073.33;1296.80;32000.4304;0.0000;8299.9998;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;4700.0000;4700.0000;true
50;h_6;h_10;h_6->edge3->agg2->core1->agg3->edge5->h_10;142.8571;549.33;155.01;1120.4273;8679.5726;9800.0000;true
50;h_1;h_8;h_1->edge0->agg0->core1->agg3->edge4->h_8;10.0000;786.67;1463.28;8000.3789;0.0000;6000.0000;true
50;h_11;h_10;h_11->edge5->h_10;1000.0000;1100.00;110.00;3200.1000;699.8997;3899.9998;true
50;h_1;h_8;h_1->edge0->agg0->core1->agg3->edge4->h_8;10.0000;786.67;1463.28;80000.3789;0.0000;2999.9997;true
50;h_5;h_8;h_5->edge2->agg2->core1->agg3->edge4->h_8;50.0000;458.67;337.55;16000.3369;0.0000;1899.9997;true
50;h_2;h_10;h_2->edge1->agg0->core1->agg3->edge5->h_10;142.8571;845.33;254.35;16800.4794;0.0000;9000.0000;true
50;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;2499.9997;2499.9997;true
50;h_6;h_10;h_6->edge3->agg2->core1->agg3->edge5->h_10;142.8571;549.33;155.01;16800.4274;0.0000;200.0000;true
50;h_3;h_9;h_3->edge1->agg0->core1->agg3->edge4->h_9;50.0000;1076.00;493.01;16000.4090;0.0000;7399.9996;true
50;h_6;h_7;h_6->edge3->h_7;1000.0000;432.00;43.20;2400.1000;6099.8999;8500.0000;true
50;h_6;h_7;h_6->edge3->h_7;1000.0000;432.00;43.20;160.1000;6839.8999;7000.0000;true
50;h_0;h_7;h_0->edge0->agg0->core1->agg2->edge3->h_7;10.0000;1064.00;1295.87;240000.4304;0.0000;5300.0000;true
50;h_7;h_7;h_7->(LOCAL)->h_7;10000.0000;0.00;0.00;0.0000;799.9997;799.9997;true
50;h_0;h_7;h_0->edge0->agg0->core1->agg2->edge3->h_7;10.0000;1064.00;1295.87;80000.4304;0.0000;500.0000;true
50;h_9;h_3;h_9->edge4->agg3->core1->agg0->edge1->h_3;50.0000;708.00;267.57;32000.4090;0.0000;7999.9998;true
50;h_9;h_3;h_9->edge4->agg3->core1->agg0->edge1->h_3;50.0000;708.00;267.57;3200.4090;3399.5910;6600.0000;true
50;h_8;h_3;h_8->edge4->agg3->core1->agg0->edge1->h_3;50.0000;641.33;260.91;3200.4090;999.5907;4199.9998;true
50;h_9;h_3;h_9->edge4->agg3->core1->agg0->edge1->h_3;50.0000;708.00;267.57;32000.4090;0.0000;3399.9997;true
50;h_2;h_3;h_2->edge1->h_3;1000.0000;144.00;14.40;3200.1000;0.0000;1299.9997;true
50;h_10;h_3;h_10->edge5->agg3->core1->agg0->edge1->h_3;142.8571;892.00;306.51;2240.4794;3559.5204;5799.9998;true
50;h_10;h_3;h_10->edge5->agg3->core1->agg0->edge1->h_3;142.8571;892.00;306.51;2240.4794;2759.5202;4999.9996;true
50;h_11;h_2;h_11->edge5->agg3->core1->agg0->edge1->h_2;142.8571;1109.33;328.24;2240.4794;6559.5206;8800.0000;true
60;h_0;h_6;h_0->edge0->agg0->core1->agg2->edge3->h_6;10.0000;1242.67;1725.20;16000.4304;0.0000;9699.9996;true
60;h_10;h_6;h_10->edge5->agg3->core1->agg2->edge3->h_6;142.8571;1214.67;331.65;8400.4274;0.0000;2499.9997;true
60;h_1;h_6;h_1->edge0->agg0->core1->agg2->edge3->h_6;10.0000;1154.67;1716.40;32000.4304;0.0000;1800.0000;true
60;h_3;h_8;h_3->edge1->agg0->core1->agg3->edge4->h_8;50.0000;748.00;370.93;64000.4090;0.0000;3800.0000;true
60;h_11;h_10;h_11->edge5->h_10;1000.0000;904.00;90.40;320.1000;3079.8999;3400.0000;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;8699.9997;8699.9997;true
60;h_7;h_8;h_7->edge3->agg2->core1->agg3->edge4->h_8;50.0000;638.67;342.80;3200.3570;3699.6430;6900.0000;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;5399.9997;5399.9997;true
60;h_3;h_9;h_3->edge1->agg0->core1->agg3->edge4->h_9;50.0000;697.33;365.87;6400.4090;99.5907;6499.9997;true
60;h_3;h_9;h_3->edge1->agg0->core1->agg3->edge4->h_9;50.0000;697.33;365.87;3200.4090;1899.5907;5099.9997;true
60;h_3;h_7;h_3->edge1->agg0->core1->agg2->edge3->h_7;250.0000;1093.33;290.27;1280.4606;7819.5392;9099.9997;true
60;h_11;h_7;h_11->edge5->agg3->core1->agg2->edge3->h_7;142.8571;1205.33;330.72;560.4273;5739.5726;6300.0000;true
60;h_11;h_7;h_11->edge5->agg3->core1->agg2->edge3->h_7;142.8571;1205.33;330.72;5600.4274;0.0000;4399.9996;true
60;h_6;h_7;h_6->edge3->h_7;1000.0000;968.00;96.80;320.1000;2579.8995;2899.9996;true
60;h_3;h_7;h_3->edge1->agg0->core1->agg2->edge3->h_7;250.0000;1093.33;290.27;6400.4606;0.0000;2100.0000;true
60;h_3;h_7;h_3->edge1->agg0->core1->agg2->edge3->h_7;250.0000;1093.33;290.27;4800.4606;0.0000;1399.9996;true
60;h_5;h_7;h_5->edge2->agg2->edge3->h_7;100.0000;724.00;233.20;16000.2206;0.0000;7799.9996;true
60;h_0;h_7;h_0->edge0->agg0->core1->agg2->edge3->h_7;10.0000;1224.00;1723.33;16000.4304;0.0000;4600.0000;true
60;h_5;h_7;h_5->edge2->agg2->edge3->h_7;100.0000;724.00;233.20;24000.2206;0.0000;200.0000;true
60;h_6;h_6;h_6->(LOCAL)->h_6;10000.0000;0.00;0.00;0.0000;8100.0000;8100.0000;true
60;h_3;h_6;h_3->edge1->agg0->core1->agg2->edge3->h_6;250.0000;1112.00;292.13;9600.4606;0.0000;7199.9996;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;5999.9996;5999.9996;true
60;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;800.0000;800.0000;true
70;h_9;h_6;h_9->edge4->agg3->core1->agg2->edge3->h_6;50.0000;694.67;188.45;6400.3570;0.0000;3499.9999;true
70;h_9;h_6;h_9->edge4->agg3->core1->agg2->edge3->h_6;50.0000;694.67;188.45;24000.3570;0.0000;2499.9997;true
70;h_7;h_8;h_7->edge3->agg2->core1->agg3->edge4->h_8;50.0000;285.33;167.09;64000.3570;0.0000;8899.9996;true
70;h_1;h_8;h_1->edge0->agg0->core1->agg3->edge4->h_8;10.0000;570.67;444.56;240000.3789;0.0000;7399.9999;true
70;h_3;h_8;h_3->edge1->agg0->core1->agg3->edge4->h_8;50.0000;1104.00;364.29;6400.4090;0.0000;3999.9999;true
70;h_7;h_8;h_7->edge3->agg2->core1->agg3->edge4->h_8;50.0000;285.33;167.09;6400.3570;0.0000;6099.9996;true
70;h_6;h_10;h_6->edge3->agg2->core1->agg3->edge5->h_10;142.8571;285.33;73.76;1120.4273;3779.5726;4899.9999;true
70;h_2;h_10;h_2->edge1->agg0->core1->agg3->edge5->h_10;142.8571;792.00;239.76;560.4793;39.5204;599.9997;true
70;h_6;h_7;h_6->edge3->h_7;1000.0000;820.00;82.00;160.1000;9839.8999;9999.9999;true
70;h_6;h_7;h_6->edge3->h_7;1000.0000;820.00;82.00;1200.1000;4599.8997;5799.9997;true
